,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1458333333333333,0.3214285714285714,0.2727272727272727,0.2371794871794871,0.4545454545454545,0.1642857142857142,0.303030303030303,0.1219512195121951,0.2361111111111111,0.1944444444444444
Atheist,0.4027777777777778,0.3392857142857143,0.1515151515151515,0.2948717948717949,0.3409090909090909,0.1785714285714285,0.2575757575757575,0.1097560975609756,0.2916666666666667,0.1666666666666666
Buddhist,0.2361111111111111,0.5892857142857143,0.2954545454545454,0.25,0.4242424242424242,0.1857142857142857,0.2575757575757575,0.1707317073170731,0.2777777777777778,0.2083333333333333
Catholic,0.2152777777777778,0.2321428571428571,0.5151515151515151,0.3461538461538461,0.4166666666666667,0.2,0.303030303030303,0.2012195121951219,0.2361111111111111,0.1944444444444444
Christian,0.3333333333333333,0.3035714285714285,0.2575757575757575,0.5641025641025641,0.3939393939393939,0.2071428571428571,0.3257575757575757,0.1829268292682926,0.2638888888888889,0.2222222222222222
Hindu,0.3263888888888889,0.375,0.2954545454545454,0.2564102564102564,0.6590909090909091,0.2142857142857142,0.3257575757575757,0.1829268292682926,0.2777777777777778,0.375
Jewish,0.2708333333333333,0.2678571428571428,0.303030303030303,0.3269230769230769,0.4090909090909091,0.5214285714285715,0.4090909090909091,0.2439024390243902,0.3194444444444444,0.3333333333333333
Mormon,0.2013888888888889,0.2678571428571428,0.3257575757575757,0.3846153846153846,0.4469696969696969,0.2357142857142857,0.6136363636363636,0.1890243902439024,0.3055555555555556,0.2777777777777778
Muslim,0.1805555555555555,0.1071428571428571,0.1969696969696969,0.1858974358974359,0.3409090909090909,0.2142857142857142,0.2348484848484848,0.2560975609756097,0.1944444444444444,0.2638888888888889
Protestant,0.2083333333333333,0.2142857142857142,0.2424242424242424,0.391025641025641,0.3939393939393939,0.1571428571428571,0.2954545454545454,0.1890243902439024,0.5277777777777778,0.2916666666666667
Sikh,0.2847222222222222,0.375,0.2727272727272727,0.3525641025641026,0.4621212121212121,0.2142857142857142,0.3257575757575757,0.2865853658536585,0.3472222222222222,0.5833333333333334
