,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0,0.0892857142857142,-0.1136363636363636,0.0897435897435897,-0.1969696969696969,0.0142857142857142,-0.0909090909090909,0.1158536585365853,0.1805555555555555,0.2638888888888889
Atheist,0.3125,0.0892857142857142,-0.1515151515151515,0.0128205128205128,-0.2878787878787879,-0.0428571428571428,-0.0378787878787878,-0.0121951219512195,0.1666666666666666,0.125
Buddhist,0.1527777777777778,0.625,0.106060606060606,-0.1153846153846153,-0.3636363636363636,0.0357142857142857,-0.0454545454545454,-0.024390243902439,-0.0138888888888888,0.1805555555555555
Catholic,0.0138888888888888,-0.0892857142857142,0.4772727272727273,0.2884615384615384,-0.3409090909090909,-0.0714285714285714,-0.106060606060606,-0.0182926829268292,0.0416666666666666,-0.0277777777777777
Christian,0.0208333333333333,0.0178571428571428,0.2803030303030303,0.3525641025641026,-0.2651515151515151,-0.0071428571428571,-0.053030303030303,-0.024390243902439,0.1805555555555555,0.0277777777777777
Hindu,0.0694444444444444,0.125,-0.0227272727272727,0.0128205128205128,0.0984848484848484,-0.0071428571428571,-0.0227272727272727,-0.0365853658536585,-0.0694444444444444,0.3194444444444444
Jewish,0.0833333333333333,0.1607142857142857,0.0151515151515151,0.0064102564102564,-0.2348484848484848,0.2357142857142857,-0.053030303030303,0.0975609756097561,-0.0138888888888888,0.0416666666666666
Mormon,0.1111111111111111,0.2321428571428571,0.0984848484848484,-0.0641025641025641,-0.1893939393939394,-0.0571428571428571,0.3181818181818182,-0.0365853658536585,0.0416666666666666,0.2083333333333333
Muslim,0.0625,0.25,0.1287878787878787,-0.0705128205128205,-0.1136363636363636,-0.0142857142857142,-0.1439393939393939,0.1768292682926829,0.0694444444444444,-0.0416666666666666
Protestant,0.1458333333333333,0.0178571428571428,0.0303030303030303,0.1666666666666666,-0.2121212121212121,-0.0071428571428571,-0.2424242424242424,-0.0426829268292682,0.4722222222222222,0.2361111111111111
Sikh,0.1041666666666666,0.0535714285714285,0.1742424242424242,0.0705128205128205,-0.1742424242424242,-0.0142857142857142,-0.1742424242424242,-0.0304878048780487,-0.0416666666666666,0.6111111111111112
