,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1736111111111111,0.2678571428571428,0.303030303030303,0.2115384615384615,0.4848484848484848,0.0642857142857142,0.3333333333333333,0.1219512195121951,0.25,0.2638888888888889
Atheist,0.3333333333333333,0.3214285714285714,0.1212121212121212,0.1987179487179487,0.2348484848484848,0.1428571428571428,0.2272727272727272,0.0914634146341463,0.1527777777777778,0.1666666666666666
Buddhist,0.1597222222222222,0.5535714285714286,0.1212121212121212,0.1794871794871795,0.3484848484848485,0.0857142857142857,0.2954545454545454,0.1402439024390244,0.1805555555555555,0.2222222222222222
Catholic,0.1527777777777778,0.1785714285714285,0.4393939393939394,0.282051282051282,0.2727272727272727,0.1285714285714285,0.2348484848484848,0.1036585365853658,0.0972222222222222,0.1944444444444444
Christian,0.1527777777777778,0.2142857142857142,0.2424242424242424,0.4487179487179487,0.2878787878787879,0.0785714285714285,0.2424242424242424,0.1036585365853658,0.1944444444444444,0.125
Hindu,0.1319444444444444,0.1964285714285714,0.1590909090909091,0.1923076923076923,0.5984848484848485,0.0642857142857142,0.1818181818181818,0.0975609756097561,0.2222222222222222,0.1805555555555555
Jewish,0.1458333333333333,0.1428571428571428,0.1590909090909091,0.1602564102564102,0.1969696969696969,0.2571428571428571,0.2121212121212121,0.1158536585365853,0.125,0.0972222222222222
Mormon,0.1041666666666666,0.25,0.1439393939393939,0.282051282051282,0.2727272727272727,0.1428571428571428,0.4393939393939394,0.1219512195121951,0.1805555555555555,0.2222222222222222
Muslim,0.0972222222222222,0.1607142857142857,0.0984848484848484,0.1538461538461538,0.1818181818181818,0.1,0.1515151515151515,0.1646341463414634,0.1388888888888889,0.125
Protestant,0.1805555555555555,0.1785714285714285,0.1818181818181818,0.2307692307692307,0.303030303030303,0.1071428571428571,0.2196969696969697,0.1158536585365853,0.5555555555555556,0.1527777777777778
Sikh,0.1458333333333333,0.3214285714285714,0.1439393939393939,0.2564102564102564,0.3939393939393939,0.1142857142857142,0.2348484848484848,0.1097560975609756,0.2361111111111111,0.4027777777777778
