,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1944444444444444,0.3214285714285714,0.2727272727272727,0.2756410256410256,0.4545454545454545,0.1071428571428571,0.2803030303030303,0.1402439024390244,0.25,0.2083333333333333
Atheist,0.2291666666666666,0.1785714285714285,0.1666666666666666,0.2179487179487179,0.2651515151515151,0.0642857142857142,0.2272727272727272,0.1036585365853658,0.2222222222222222,0.1527777777777778
Buddhist,0.1944444444444444,0.5178571428571429,0.1893939393939394,0.25,0.3863636363636363,0.0928571428571428,0.2954545454545454,0.1097560975609756,0.2222222222222222,0.25
Catholic,0.1527777777777778,0.2321428571428571,0.4772727272727273,0.3653846153846153,0.3636363636363636,0.1285714285714285,0.3106060606060606,0.1524390243902439,0.1944444444444444,0.1527777777777778
Christian,0.1875,0.1964285714285714,0.25,0.5448717948717948,0.4015151515151515,0.1357142857142857,0.2651515151515151,0.1280487804878048,0.2638888888888889,0.1388888888888889
Hindu,0.2430555555555555,0.3571428571428571,0.2121212121212121,0.2948717948717949,0.5909090909090909,0.1357142857142857,0.2878787878787879,0.0975609756097561,0.3611111111111111,0.2916666666666667
Jewish,0.2083333333333333,0.25,0.2348484848484848,0.2884615384615384,0.3484848484848485,0.3571428571428571,0.3181818181818182,0.1463414634146341,0.2361111111111111,0.1666666666666666
Mormon,0.1875,0.3035714285714285,0.2348484848484848,0.3461538461538461,0.4015151515151515,0.1571428571428571,0.5909090909090909,0.1402439024390244,0.2361111111111111,0.125
Muslim,0.0902777777777777,0.125,0.1212121212121212,0.1217948717948717,0.2121212121212121,0.0928571428571428,0.1212121212121212,0.1890243902439024,0.1805555555555555,0.125
Protestant,0.1805555555555555,0.2321428571428571,0.2348484848484848,0.3846153846153846,0.3484848484848485,0.1214285714285714,0.2954545454545454,0.1341463414634146,0.4722222222222222,0.2361111111111111
Sikh,0.2430555555555555,0.4285714285714285,0.1969696969696969,0.2948717948717949,0.4318181818181818,0.1928571428571428,0.303030303030303,0.1585365853658536,0.3472222222222222,0.6111111111111112
