,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0833333333333333,0.1428571428571428,-0.0303030303030303,0.0192307692307692,-0.0303030303030303,0.0214285714285714,0.0075757575757575,0.0304878048780487,0.0833333333333333,0.1805555555555555
Atheist,0.1319444444444444,0.0714285714285714,0.0,-0.0384615384615384,0.0075757575757575,0.0071428571428571,-0.0606060606060606,0.0426829268292682,0.0833333333333333,0.1527777777777778
Buddhist,0.0555555555555555,0.2678571428571428,0.0227272727272727,-0.0576923076923076,-0.0984848484848484,0.0214285714285714,-0.0681818181818181,0.0365853658536585,0.0833333333333333,0.1111111111111111
Catholic,0.0555555555555555,0.0892857142857142,0.1893939393939394,0.0961538461538461,-0.0606060606060606,0.0285714285714285,0.0378787878787878,0.0548780487804878,0.0833333333333333,0.0694444444444444
Christian,0.0347222222222222,0.0178571428571428,0.0378787878787878,0.1474358974358974,-0.0681818181818181,0.0642857142857142,-0.0075757575757575,0.0182926829268292,0.0972222222222222,0.0277777777777777
Hindu,0.1041666666666666,0.1071428571428571,0.0151515151515151,-0.0256410256410256,0.0757575757575757,0.0214285714285714,0.0,0.0365853658536585,0.1388888888888889,0.1805555555555555
Jewish,0.0,0.0714285714285714,0.053030303030303,0.0192307692307692,-0.0606060606060606,0.2571428571428571,0.0,0.048780487804878,0.0972222222222222,0.1388888888888889
Mormon,0.0486111111111111,0.0535714285714285,0.0075757575757575,0.0769230769230769,-0.053030303030303,0.0285714285714285,0.1515151515151515,0.0670731707317073,0.0416666666666666,0.125
Muslim,0.0069444444444444,0.125,-0.0151515151515151,0.0192307692307692,0.0303030303030303,-0.0071428571428571,0.0,0.1402439024390244,0.0694444444444444,0.0694444444444444
Protestant,0.0694444444444444,0.0535714285714285,0.0075757575757575,0.0384615384615384,-0.0303030303030303,0.0214285714285714,-0.0227272727272727,0.024390243902439,0.2222222222222222,0.0972222222222222
Sikh,0.0625,0.1785714285714285,0.0,0.0128205128205128,-0.053030303030303,0.0928571428571428,-0.0454545454545454,0.073170731707317,0.125,0.3055555555555556
