,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2013888888888889,0.1071428571428571,0.1439393939393939,0.1089743589743589,0.1363636363636363,0.2071428571428571,0.1363636363636363,0.1341463414634146,0.1666666666666666,0.1944444444444444
Atheist,0.1319444444444444,0.0892857142857142,0.1363636363636363,0.1089743589743589,0.1666666666666666,0.2214285714285714,0.1212121212121212,0.1890243902439024,0.1527777777777778,0.2222222222222222
Buddhist,0.1944444444444444,0.0892857142857142,0.1590909090909091,0.0705128205128205,0.1969696969696969,0.1357142857142857,0.1439393939393939,0.1036585365853658,0.0833333333333333,0.1388888888888889
Catholic,0.2083333333333333,0.1607142857142857,0.1818181818181818,0.1025641025641025,0.1969696969696969,0.1857142857142857,0.1439393939393939,0.1341463414634146,0.1666666666666666,0.0833333333333333
Christian,0.2083333333333333,0.1785714285714285,0.2196969696969697,0.1474358974358974,0.1893939393939394,0.1857142857142857,0.2196969696969697,0.1280487804878048,0.2083333333333333,0.1944444444444444
Hindu,0.1527777777777778,0.125,0.1666666666666666,0.1025641025641025,0.2575757575757575,0.1785714285714285,0.1666666666666666,0.1280487804878048,0.1388888888888889,0.2083333333333333
Jewish,0.2152777777777778,0.1428571428571428,0.2121212121212121,0.1282051282051282,0.1363636363636363,0.2357142857142857,0.1287878787878787,0.1951219512195122,0.2222222222222222,0.1805555555555555
Mormon,0.1458333333333333,0.25,0.1515151515151515,0.1089743589743589,0.1893939393939394,0.1857142857142857,0.1439393939393939,0.1524390243902439,0.0972222222222222,0.1666666666666666
Muslim,0.1736111111111111,0.1964285714285714,0.1893939393939394,0.141025641025641,0.2121212121212121,0.2142857142857142,0.1818181818181818,0.1890243902439024,0.25,0.1666666666666666
Protestant,0.1527777777777778,0.0714285714285714,0.1818181818181818,0.0897435897435897,0.2045454545454545,0.1285714285714285,0.1742424242424242,0.1219512195121951,0.1527777777777778,0.125
Sikh,0.1736111111111111,0.125,0.1893939393939394,0.1089743589743589,0.1742424242424242,0.1571428571428571,0.106060606060606,0.1280487804878048,0.1805555555555555,0.0972222222222222
