,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2013888888888889,0.2321428571428571,0.2424242424242424,0.2435897435897435,0.4545454545454545,0.1285714285714285,0.3106060606060606,0.1341463414634146,0.2222222222222222,0.1666666666666666
Atheist,0.2222222222222222,0.1607142857142857,0.106060606060606,0.1987179487179487,0.2424242424242424,0.0928571428571428,0.2196969696969697,0.0670731707317073,0.1944444444444444,0.1527777777777778
Buddhist,0.1180555555555555,0.4821428571428571,0.1212121212121212,0.1538461538461538,0.3409090909090909,0.0785714285714285,0.2727272727272727,0.0914634146341463,0.125,0.1388888888888889
Catholic,0.1041666666666666,0.0892857142857142,0.4393939393939394,0.282051282051282,0.2954545454545454,0.0857142857142857,0.2121212121212121,0.1158536585365853,0.1527777777777778,0.125
Christian,0.125,0.2142857142857142,0.2348484848484848,0.4294871794871794,0.2424242424242424,0.1142857142857142,0.25,0.1219512195121951,0.2222222222222222,0.1527777777777778
Hindu,0.0902777777777777,0.1964285714285714,0.1742424242424242,0.141025641025641,0.6515151515151515,0.05,0.2045454545454545,0.0670731707317073,0.25,0.2083333333333333
Jewish,0.1666666666666666,0.1964285714285714,0.1287878787878787,0.173076923076923,0.2121212121212121,0.2142857142857142,0.1893939393939394,0.0975609756097561,0.1666666666666666,0.125
Mormon,0.1319444444444444,0.1785714285714285,0.1212121212121212,0.2564102564102564,0.3106060606060606,0.1071428571428571,0.4848484848484848,0.0914634146341463,0.1666666666666666,0.1805555555555555
Muslim,0.1111111111111111,0.1607142857142857,0.1212121212121212,0.1474358974358974,0.2121212121212121,0.0714285714285714,0.1212121212121212,0.1829268292682926,0.1111111111111111,0.1111111111111111
Protestant,0.1736111111111111,0.1607142857142857,0.1590909090909091,0.3205128205128205,0.3409090909090909,0.1285714285714285,0.2196969696969697,0.0670731707317073,0.4444444444444444,0.1527777777777778
Sikh,0.1319444444444444,0.25,0.1363636363636363,0.25,0.3787878787878788,0.1,0.25,0.1219512195121951,0.1805555555555555,0.4166666666666667
