,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0010195290063182,0.0132107983917288,0.075,-0.0108695652173912,0.9402173913043478,0.9228260869565216,0.0,0.0,0.0478260869565217,-0.0434782608695652,0.0913043478260869,0.0,0.0,-0.0163043478260869,0.0326086956521739,0.048913043478260795,0.0,0.0
boy,0.0022934598690502,0.0163564579808235,0.1326086956521739,-0.0152173913043478,0.9608695652173912,0.8597826086956522,0.0012739308627320001,0.0031456595890947004,0.0696410515672396,-0.0432254802831142,0.11286653185035381,0.0220677451971689,0.021562184024266906,0.0342391304347825,0.0,0.0342391304347825,0.0831521739130433,-0.014673913043478294
girl,0.0012297818667457,0.0102389078498292,0.1135869565217391,-0.0108695652173912,0.9521739130434784,0.8798913043478261,0.00021025286042750005,-0.0029718905418995994,0.0551347629352744,-0.0275673814676372,0.0827021444029116,0.023219555380680705,-0.008602203423175303,0.0095108695652173,0.0095108695652173,0.0190217391304346,0.048913043478260795,-0.029891304347826195
kid,0.0026108269394714,0.0196078431372548,0.1244565217391304,-0.0271739130434782,0.9668478260869564,0.8668478260869565,0.0015912979331532,0.006397044745526001,0.0615350488021295,-0.0358251996450754,0.0973602484472049,0.021362023070097602,0.006055900621117993,0.0380434782608695,-0.0190217391304347,0.0570652173913042,0.105978260869565,0.008152173913043403
man,0.000667701863354,0.0057142857142857,0.1125,-0.017391304347826,0.9478260869565216,0.8831521739130435,-0.0003518271429642,-0.007496512677443099,0.0451466127401415,-0.0196916076845298,0.0648382204246713,0.0264661274014156,-0.0264661274014156,-0.0095108695652173,0.0475543478260869,0.0570652173913042,0.0217391304347826,0.008152173913043403
woman,0.0014827810104138,0.0143595634692705,0.0956521739130434,-0.0206521739130435,0.9429347826086956,0.8967391304347826,0.0004632520040956001,0.0011487650775417,0.0478260869565217,-0.0206521739130434,0.0684782608695651,0.0228260869565218,-0.0228260869565218,0.0095108695652173,0.0095108695652173,0.0190217391304346,0.048913043478260795,-0.029891304347826195
elder,0.0007650573793034,0.0051753881541114,0.1380434782608695,-0.0130434782608696,0.942391304347826,0.8521739130434782,-0.00025447162701480004,-0.0080354102376174,0.0535286125319693,-0.0284726662404092,0.0820012787723785,0.0207081202046036,-0.009303069053708396,0.0456521739130434,-0.0570652173913043,0.1027173913043477,0.15163043478260851,0.05380434782608691
