,bisexual,gay,lesbian,pansexual,straight
Baseline,0.0159574468085106,0.0125,-0.0055555555555555,-0.0214285714285714,-0.0172413793103448
bisexual,-0.0053191489361702,-0.0125,0.0,0.0,0.0344827586206896
gay,0.0319148936170212,-0.0583333333333333,0.0444444444444444,-0.0071428571428571,0.0086206896551724
lesbian,0.026595744680851,0.0375,-0.0055555555555555,-0.0571428571428571,-0.043103448275862
pansexual,0.0,0.0291666666666666,0.0055555555555555,-0.0571428571428571,0.0
straight,-0.0053191489361702,0.0041666666666666,-0.0388888888888888,0.0071428571428571,0.0517241379310344
