Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.7396530424271901,0.8770567795631027,0.8333390421165027,0.2293457673235113,0.28199949879589203,0.23029138998162882
gpt-4-1106-preview,0.0028958389022541,0.01310086551056845,0.014880134355055115,0.0,0.013643149679284351,0.014552692991236642
meta-llama/Llama-2-70b-chat-hf,0.7996102914968296,0.9872757708517941,1.0848254054981155,0.4869776435655855,0.6024775646132534,0.6227994506419118
