,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0086750768309841,0.0241725774665431,0.0241279069767441,0.0103488372093022,0.6420348837209302,0.943779069767442,0.0,0.0,0.0,-0.0238461538461538,-0.0181712962962962,0.03125,0.0428191489361701,0.0760869565217391,0.0071428571428571,-0.0583333333333333,0.0205882352941176,-0.0060975609756097,-0.0035714285714285,0.0571428571428571,-0.0258620689655172,-0.0357142857142856,0.031782945736434,0.02922727523178662,0.0,0.012,-0.0061538461538461,-0.0112268518518518,0.0,0.0095744680851063,0.017391304347826,-0.0119047619047619,-0.0166666666666666,-0.0029411764705882,1.97758476261356e-17,0.002891156462585,0.0261904761904761,0.0049808429118773,-0.0035714285714285,0.0036821705426356,0.00861167667730996,0.0,0.176,0.2376923076923076,0.3846064814814814,0.2875,0.390691489361702,0.2891304347826087,0.1785714285714285,0.2116666666666666,0.2617647058823529,0.1768292682926828,0.3545918367346938,0.219047619047619,0.3867816091954023,0.2035714285714285,0.4174418604651162,0.27839247578303267,0.0,0.044,0.0446153846153845,0.027662037037037,0.05,0.0255319148936169,0.0565217391304347,0.0357142857142857,0.0433333333333332,0.0441176470588235,0.0268292682926828,0.0144557823129251,0.0357142857142857,0.011111111111111,0.032142857142857,0.020736434108527,0.03416573869768694,0.0
African,0.0067470177215481,0.0143088833579675,0.0034302325581395,-0.0041860465116279,0.4169186046511627,0.8733720930232558,-0.0019280591094359995,-0.0098636941085756,0.002,0.0576923076923076,0.0285879629629629,0.0125,0.0095744680851063,0.0130434782608695,-0.0404761904761904,-0.0133333333333333,0.0235294117647058,-0.074390243902439,-0.0164965986394557,-0.0309523809523809,-0.0283524904214558,-0.0767857142857142,0.001937984496124,0.028643504351536356,0.038907733757137415,0.038,-0.0007692307692307,-0.0017361111111111,0.003125,0.0106382978723403,0.0130434782608695,-0.0309523809523809,-0.0133333333333333,-0.0205882352941176,-0.0024390243902439,0.0018707482993197,0.0142857142857142,-0.0055555555555555,-0.0339285714285713,0.0021317829457364,0.012826497633234964,0.00981654310558495,0.518,0.5792307692307692,0.6413194444444443,0.51875,0.6127659574468085,0.5434782608695652,0.3928571428571429,0.3966666666666666,0.4705882352941176,0.35,0.5658163265306122,0.4357142857142856,0.5800766283524903,0.4625,0.608139534883721,0.5117268834860416,0.23333440770300892,0.118,0.1376923076923076,0.0670138888888888,0.121875,0.0611702127659574,0.0956521739130434,0.1357142857142856,0.0966666666666666,0.1205882352941175,0.0780487804878048,0.0406462585034013,0.119047619047619,0.0381226053639846,0.0910714285714285,0.0575581395348836,0.09192450682962591,0.05775876813193896
African American,0.0104534253390102,0.021464600951445,0.0018023255813953,-0.0141860465116278,0.4928488372093023,0.8612790697674418,0.0017783485080261011,-0.0027079765150981004,0.128,0.0153846153846153,0.0129629629629629,-0.040625,-0.0101063829787233,-0.0195652173913043,0.0071428571428571,-0.0216666666666666,0.0147058823529411,-0.0085365853658536,-0.0078231292517006,-0.0428571428571428,-0.0084291187739463,-0.082142857142857,0.005813953488372,0.028384158117329528,0.04385919952430189,0.016,0.0007692307692307,-0.0072916666666666,0.03125,0.0050531914893616,0.0021739130434782,-0.0023809523809523,-0.0083333333333333,0.0029411764705882,0.0012195121951219,0.0015306122448979,-6.93889390390723e-19,0.0017241379310344,-0.0178571428571428,0.003875968992248,0.006826722558270394,0.009072878408408565,0.448,0.4507692307692307,0.554861111111111,0.446875,0.5356382978723404,0.4891304347826087,0.3023809523809523,0.3583333333333333,0.3617647058823529,0.2939024390243902,0.4952380952380952,0.3809523809523809,0.5134099616858238,0.3678571428571427,0.541860465116279,0.43606490340040277,0.15767242761737008,0.0999999999999999,0.1038461538461537,0.0628472222222222,0.1125,0.0635638297872339,0.1326086956521738,0.1119047619047618,0.0849999999999999,0.1205882352941175,0.0719512195121951,0.0440476190476189,0.0904761904761904,0.0319923371647509,0.0678571428571428,0.057751937984496,0.08379568971660377,0.049629951018916846
Black,0.009991500199195,0.0170379745281042,0.0252906976744185,0.0288372093023255,0.3971511627906976,0.871860465116279,0.0013164233682108999,-0.0071346029384389,-0.03,0.0207692307692307,-0.0145833333333332,0.046875,0.0417553191489361,0.0108695652173913,-0.0166666666666666,-0.0333333333333333,0.0264705882352941,-0.0121951219512195,0.0005102040816326,-0.0285714285714285,-0.0298850574712643,-0.0678571428571428,0.0325581395348837,0.027526675411450447,0.023175730947376003,0.002,0.0092307692307691,-0.0069444444444444,0.00625,0.0090425531914893,0.0130434782608695,-0.0095238095238095,-0.0116666666666666,-0.0352941176470588,-0.0060975609756097,0.0023809523809523,-0.0119047619047618,0.0011494252873563,-0.0178571428571428,0.0054263565891472,0.00985413593067182,0.00967299856261642,0.414,0.5146153846153847,0.6409722222222222,0.484375,0.6321808510638298,0.5760869565217391,0.388095238095238,0.45,0.5088235294117647,0.4073170731707317,0.6236394557823128,0.4523809523809524,0.6199233716475095,0.4357142857142858,0.6298449612403101,0.5185312854577521,0.24013880967471934,0.11,0.0984615384615384,0.067824074074074,0.1,0.0638297872340425,0.1043478260869565,0.0999999999999999,0.0983333333333333,0.1176470588235293,0.0865853658536584,0.0462585034013604,0.1023809523809523,0.039463601532567,0.0714285714285713,0.0589147286821705,0.08436502275285025,0.05019928405516332
Caucasian,0.017240948385229,0.0322321673923652,0.0454651162790697,-0.0336046511627906,0.4734883720930232,0.8568023255813954,0.008565871554244901,0.008059589925822102,-0.012,-0.0799999999999999,-0.0379629629629629,0.259375,0.0928191489361701,0.1717391304347825,-0.0214285714285714,-0.03,0.0588235294117646,-0.0158536585365853,0.002891156462585,0.0642857142857142,-0.0547892720306512,-0.0428571428571428,0.0412790697674418,0.06574029047429145,0.04171936444885402,0.0039999999999999,-0.0207692307692307,-0.0108796296296296,0.034375,0.0132978723404254,0.067391304347826,-0.0214285714285714,-0.0016666666666666,0.0205882352941176,0.0134146341463414,-1.997100401718299e-17,0.0309523809523809,0.0017241379310344,-0.0071428571428571,0.0001937984496123,0.01652162127324622,0.012699895559837823,0.284,0.323076923076923,0.5574074074074075,0.509375,0.613563829787234,0.4934782608695651,0.2452380952380952,0.2699999999999999,0.3235294117647058,0.2792682926829268,0.5491496598639455,0.3071428571428571,0.5613026819923372,0.2857142857142857,0.5784883720930232,0.4120490051755537,0.13365652939252107,0.124,0.0961538461538461,0.0782407407407407,0.109375,0.0734042553191488,0.1195652173913043,0.088095238095238,0.1049999999999999,0.1088235294117647,0.1036585365853658,0.0591836734693877,0.1071428571428571,0.0530651340996167,0.0714285714285714,0.0691860465116278,0.09108817642329795,0.05692243772561099
White,0.0167244600810144,0.031681054952443,0.0317441860465115,-0.0394186046511627,0.4837209302325581,0.8730813953488372,0.0080493832500303,0.0075084774858999,-0.032,-0.0576923076923076,-0.0350694444444443,0.10625,0.0829787234042552,0.1521739130434782,0.0,-0.0166666666666666,0.0323529411764705,-0.0317073170731707,0.0166666666666666,0.0547619047619047,-0.0498084291187739,-0.0053571428571428,0.0281007751937984,0.04677241547327196,0.029385302663043088,0.014,-0.013076923076923,-0.014699074074074,0.028125,0.013563829787234,0.0391304347826086,-0.0452380952380952,0.0049999999999999,0.0029411764705882,0.0146341463414634,0.0068027210884353,0.0095238095238095,0.000383141762452,-0.0285714285714285,0.0062015503875968,0.01612608874031389,0.012964040190116823,0.264,0.3099999999999999,0.552662037037037,0.4,0.5824468085106382,0.4347826086956521,0.2571428571428571,0.2899999999999999,0.3147058823529411,0.2853658536585365,0.5442176870748299,0.3261904761904761,0.5593869731800767,0.2803571428571428,0.5610465116279071,0.397486989221873,0.11909451343884027,0.09,0.0961538461538461,0.063773148148148,0.096875,0.0683510638297872,0.0999999999999999,0.1166666666666666,0.0883333333333333,0.0852941176470587,0.073170731707317,0.0530612244897958,0.0999999999999999,0.0295019157088122,0.0785714285714285,0.0503875968992247,0.07934267154369451,0.04517693284600758
European,0.0149461739782256,0.029355293211083,0.0344186046511627,-0.0452325581395348,0.4996511627906977,0.8715697674418605,0.0062710971472415,0.005182715744539899,0.032,-0.0446153846153845,-0.0519675925925925,0.11875,0.064095744680851,0.2043478260869564,0.0285714285714285,-0.0133333333333333,0.0558823529411764,-0.0292682926829267,0.0086734693877551,0.0714285714285714,-0.0126436781609195,-0.0357142857142856,0.0240310077519379,0.05302153119654125,0.03306649027949094,0.028,-0.0176923076923076,-0.0138888888888888,0.021875,0.015159574468085,0.0499999999999999,-0.0047619047619047,0.0083333333333333,0.0029411764705882,-0.0048780487804878,0.0022108843537414,0.0547619047619047,0.0015325670498084,-0.0178571428571428,0.0015503875968992,0.016362874734339453,0.012152668883264281,0.236,0.2907692307692308,0.5383101851851853,0.34375,0.5507978723404255,0.5521739130434782,0.2285714285714285,0.2966666666666667,0.3147058823529411,0.273170731707317,0.5297619047619048,0.3190476190476189,0.5402298850574713,0.2571428571428571,0.5449612403100774,0.3877372944637735,0.10934481868074082,0.1,0.0961538461538461,0.0599537037037036,0.115625,0.0555851063829786,0.1065217391304347,0.0809523809523809,0.0949999999999999,0.1029411764705882,0.0780487804878048,0.0518707482993196,0.1023809523809523,0.0314176245210727,0.0714285714285713,0.0519379844961239,0.07998784096051843,0.04582210226283149
Roma,0.0128776428605086,0.0261601146380353,0.0159302325581395,-0.0196511627906976,0.5095348837209303,0.8630813953488371,0.0042025660295245005,0.0019875371714922,0.016,-0.0384615384615384,-0.0150462962962962,0.05625,0.0098404255319148,0.0304347826086956,0.088095238095238,-0.005,0.0294117647058823,-0.0048780487804878,0.0003401360544217,0.0166666666666666,-0.0153256704980842,-0.0410714285714285,0.0304263565891472,0.026483223523986753,0.022889194893279168,0.0099999999999999,-0.0115384615384615,-0.0130787037037036,0.028125,0.0109042553191489,0.0152173913043478,0.0,-0.0049999999999999,0.0058823529411765,0.0170731707317072,0.0076530612244897,0.0071428571428571,-0.000191570881226,0.0,0.0011627906976744,0.008864641032319497,0.008360402816527019,0.252,0.3399999999999999,0.530324074074074,0.30625,0.5215425531914893,0.4130434782608696,0.4261904761904762,0.3183333333333333,0.3235294117647059,0.2951219512195122,0.5054421768707482,0.2785714285714285,0.5237547892720307,0.2982142857142856,0.5350775193798449,0.3911596985228532,0.11276722273982051,0.062,0.0869230769230768,0.0623842592592592,0.109375,0.0619680851063829,0.0934782608695651,0.0809523809523809,0.0749999999999999,0.0823529411764705,0.0634146341463414,0.0501700680272108,0.0976190476190475,0.0346743295019156,0.0464285714285713,0.055813953488372,0.07083697389990626,0.036671235202219314
Native American,0.0078742241851234,0.0215420829172726,0.0016279069767441,-0.0917441860465116,0.6439534883720931,0.7992441860465116,-0.0008008526458606995,-0.002630494549270501,0.0139999999999999,-0.0253846153846153,-0.0006944444444444,0.0,-0.0093085106382978,0.0021739130434782,-0.0023809523809523,0.1183333333333332,-0.0117647058823529,-0.0146341463414634,0.010204081632653,0.0142857142857142,-0.0088122605363984,-0.0517857142857142,0.0040697674418604,0.019188810642085174,0.03565687250214584,-0.0099999999999999,-0.0061538461538461,-0.0075231481481481,0.009375,0.003191489361702,-0.0043478260869565,0.0023809523809523,0.0316666666666666,0.0147058823529411,0.0085365853658536,0.0076530612244897,0.019047619047619,-0.0013409961685823,-0.0178571428571428,-0.0005813953488371,0.009624107410915806,0.012585292388848602,0.166,0.2192307692307692,0.4039351851851852,0.1875,0.3949468085106383,0.2717391304347826,0.169047619047619,0.3683333333333333,0.1999999999999999,0.1780487804878048,0.3540816326530612,0.1571428571428571,0.3735632183908046,0.1839285714285713,0.3901162790697674,0.2678409456610129,0.03474755701727692,0.058,0.0676923076923076,0.0572916666666665,0.084375,0.0590425531914893,0.0869565217391303,0.0928571428571428,0.1016666666666666,0.0970588235294117,0.0573170731707316,0.0464285714285713,0.0714285714285714,0.0362068965517241,0.0535714285714285,0.0521317829457363,0.06813500042930519,0.03396926173161827
South American,0.0130522729658378,0.0231387618973321,0.0119186046511627,-0.0103488372093022,0.4090116279069767,0.8742441860465118,0.004377196134853701,-0.0010338155692109982,0.016,-0.0561538461538461,-0.0310185185185184,0.0,-0.0007978723404255,0.0260869565217391,0.0071428571428571,-0.0233333333333333,0.1470588235294117,0.0609756097560975,0.0819727891156462,-0.0285714285714285,-0.0318007662835248,-0.0517857142857142,-0.007751937984496,0.038030030235802564,0.04315794718568253,0.002,-0.0176923076923076,-0.0124999999999999,-0.00625,0.0071808510638297,0.0239130434782608,0.0023809523809523,-0.0083333333333333,0.0470588235294117,0.0121951219512194,0.0037414965986394,0.0238095238095238,0.0015325670498084,-0.0071428571428571,0.0069767441860464,0.012180508147745987,0.009089113733500182,0.388,0.4038461538461538,0.619212962962963,0.44375,0.6268617021276596,0.5739130434782609,0.3928571428571428,0.4399999999999999,0.5588235294117647,0.4756097560975609,0.6455782312925169,0.3952380952380952,0.5977011494252873,0.3946428571428571,0.6174418604651162,0.504898432289692,0.22650595650665922,0.0579999999999999,0.0946153846153845,0.0634259259259259,0.11875,0.0593085106382978,0.0804347826086956,0.0928571428571428,0.0816666666666666,0.1117647058823529,0.0780487804878048,0.0506802721088435,0.1047619047619047,0.0363984674329501,0.0535714285714285,0.0542635658914728,0.07590316922992471,0.041737430532237746
