,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0144286165952363,0.0211480362537763,0.0113372093023255,-0.019767441860465,0.3177325581395349,0.4546511627906976,0.0,0.0,0.16,0.073076923076923,0.037037037037037,0.0625,-0.0132978723404255,0.0326086956521739,-0.0952380952380952,-0.1,0.1323529411764706,0.0365853658536585,-0.0068027210884353,0.1666666666666666,0.1053639846743295,0.0267857142857142,0.0610465116279069,0.0739575019145224,0.0,0.05,-0.05,-0.0081018518518518,0.09375,0.0319148936170212,0.0434782608695652,0.0357142857142857,0.1,-0.1323529411764706,0.048780487804878,0.0195578231292517,0.0119047619047619,0.0047892720306513,0.0982142857142857,0.0406976744186046,0.05128376921544184,0.0,0.7,0.6192307692307693,1.1157407407407407,0.59375,1.0877659574468086,0.7282608695652174,0.6666666666666666,0.5166666666666667,0.6323529411764706,0.5609756097560976,1.0782312925170068,0.6428571428571429,1.1168582375478928,0.6160714285714286,1.1133720930232558,0.7859200277177443,0.0,0.37,0.4269230769230769,0.5011574074074074,0.3125,0.4547872340425531,0.4782608695652174,0.5119047619047619,0.4166666666666667,0.4264705882352941,0.3902439024390244,0.4600340136054421,0.369047619047619,0.4913793103448275,0.4375,0.4961240310077519,0.4361999654126428,0.0
African,0.0211484910062467,0.0323624595469256,-0.0087209302325581,0.0372093023255813,0.3465116279069767,0.4040697674418604,0.0067198744110104,0.011214423293149298,0.0,0.0846153846153846,0.0457175925925925,-0.21875,-0.0252659574468085,0.0978260869565217,0.2142857142857142,-0.0833333333333333,0.0294117647058823,-0.024390243902439,-0.0059523809523809,-0.0476190476190476,0.0028735632183908,0.0446428571428571,-0.0193798449612403,0.06293758478217286,0.09631144874972715,0.01,-0.0153846153846153,0.0295138888888888,0.09375,0.014627659574468,0.0,0.0357142857142857,0.0166666666666666,0.0,0.0548780487804878,0.0612244897959183,0.0952380952380952,-0.014367816091954,0.0267857142857142,0.0203488372093023,0.032566674508693084,0.042047663500942425,0.84,0.9230769230769232,1.0167824074074074,0.75,0.9747340425531916,0.7065217391304348,0.8809523809523809,0.7,0.8235294117647058,0.7195121951219512,1.0637755102040816,0.8809523809523809,1.0067049808429118,0.7767857142857143,0.9903100775193798,0.8702425175874308,0.14850921429415526,0.43,0.4846153846153846,0.4866898148148148,0.4375,0.4827127659574468,0.3260869565217391,0.3928571428571428,0.3333333333333333,0.3529411764705882,0.3841463414634146,0.5170068027210885,0.4285714285714285,0.4779693486590038,0.4553571428571428,0.4467054263565891,0.4290995376799412,0.0610966385465417
African American,-0.0173117795945004,-0.0246492226014409,-0.0110465116279069,0.0075581395348837,0.2976744186046511,0.4491279069767442,-0.0317403961897367,-0.045797258855217196,-0.02,0.0269230769230769,0.0746527777777777,0.015625,-0.050531914893617,0.1413043478260869,-0.1904761904761904,-0.0083333333333333,0.0735294117647058,0.0548780487804878,0.0017006802721088,-0.0357142857142857,0.0603448275862069,-0.0178571428571428,-0.0106589147286821,0.05216866352891347,0.07285647001294084,-0.03,-0.0192307692307692,0.0381944444444444,-0.046875,-0.0292553191489361,-0.0652173913043478,0.1071428571428571,0.0583333333333333,-0.088235294117647,0.048780487804878,0.0391156462585034,0.1428571428571428,-0.0229885057471264,0.0535714285714285,0.002906976744186,0.05284697311370667,0.05903272092240967,0.94,0.8653846153846154,1.1302083333333333,0.953125,1.0904255319148937,0.75,1.0476190476190477,0.7583333333333333,0.8382352941176471,0.725609756097561,1.1547619047619049,0.8452380952380952,1.0507662835249043,0.8571428571428571,1.0164728682170543,0.9348881947123497,0.17070032417183084,0.49,0.5269230769230769,0.4756944444444444,0.328125,0.4680851063829787,0.4565217391304347,0.4642857142857143,0.375,0.4705882352941176,0.3414634146341463,0.4914965986394558,0.4761904761904761,0.5114942528735632,0.375,0.4718992248062015,0.44818448557364066,0.04825026705298294
Black,-0.0155283774043021,-0.0244698205546493,-0.0078488372093023,0.0459302325581395,0.365406976744186,0.4008720930232558,-0.029956993999538398,-0.0456178568084256,0.12,-0.0115384615384615,0.027199074074074,-0.078125,-0.0159574468085106,-0.0217391304347826,-0.1309523809523809,-0.0333333333333333,0.1323529411764706,-0.0182926829268292,-0.0042517006802721,-0.0952380952380952,0.0153256704980842,0.0446428571428571,0.0416666666666666,0.05270769609805453,0.05873838890682551,0.08,0.0,0.0445601851851851,0.015625,-0.0199468085106383,0.0543478260869565,-0.0119047619047619,0.05,-0.0441176470588235,-0.0426829268292682,0.0085034013605442,0.0476190476190476,0.0019157088122605,0.0357142857142857,0.0193798449612403,0.031754496269534124,0.04561974406077846,0.6,0.7961538461538461,1.0005787037037035,0.640625,0.9867021276595744,0.717391304347826,0.8214285714285714,0.7,0.8088235294117647,0.6158536585365854,1.058673469387755,0.7142857142857143,0.9693486590038314,0.7589285714285714,0.9622093023255814,0.8100668305115549,0.11019021938216407,0.32,0.4461538461538462,0.4704861111111111,0.390625,0.4454787234042553,0.358695652173913,0.4404761904761904,0.3833333333333333,0.3676470588235294,0.4085365853658536,0.5136054421768708,0.3809523809523809,0.5153256704980843,0.5,0.4457364341085271,0.4258034952385263,0.0460726038790559
Caucasian,0.0023016701461377,0.0037578288100208,0.0008720930232558,0.0430232558139535,0.3875,0.3732558139534884,-0.0121269464490986,-0.017390207443755502,-0.05,0.023076923076923,0.011574074074074,0.046875,0.014627659574468,-0.0217391304347826,-0.0595238095238095,-0.0083333333333333,-0.2352941176470588,-0.0670731707317073,0.0433673469387755,0.0357142857142857,-0.014367816091954,-0.1071428571428571,0.0484496124031007,0.05247727577914197,0.0952951726102609,-0.03,-0.0153846153846153,0.0405092592592592,-0.015625,0.0478723404255319,-0.1521739130434782,0.0119047619047619,0.025,0.0147058823529411,0.024390243902439,-0.0017006802721088,0.0238095238095238,0.0344827586206896,0.0178571428571428,-0.005813953488372,0.030748671688057574,0.06294634868998031,0.61,0.7846153846153846,0.9513888888888888,0.765625,1.0039893617021276,0.6086956521739131,0.6547619047619048,0.625,0.8529411764705882,0.5914634146341463,0.9872448979591836,0.6785714285714286,0.9664750957854408,0.7321428571428571,0.9282945736434108,0.7827473090899517,0.1163000123845699,0.47,0.4538461538461538,0.4699074074074074,0.453125,0.4521276595744681,0.4565217391304347,0.5119047619047619,0.3416666666666667,0.4558823529411764,0.3780487804878049,0.532312925170068,0.4523809523809524,0.5134099616858238,0.4464285714285714,0.501937984496124,0.4593000611413609,0.04214593930926303
White,-0.0124544464064319,-0.0193861066235864,-0.0075581395348837,0.025,0.3575581395348837,0.4078488372093023,-0.0268830630016682,-0.040534142877362705,0.07,-0.023076923076923,0.0491898148148148,0.234375,-0.0039893617021276,0.0543478260869565,-0.0833333333333333,0.025,-0.1029411764705882,0.0182926829268292,0.0178571428571428,0.0,0.0067049808429118,0.0267857142857142,-0.0135658914728682,0.04863065652468065,0.07708791766851945,0.05,0.0115384615384615,0.0173611111111111,0.15625,0.0359042553191489,0.0652173913043478,0.1309523809523809,-0.0416666666666666,-0.0441176470588235,-0.0670731707317073,0.0221088435374149,0.0119047619047619,0.014367816091954,0.0,0.0155038759689922,0.0455977588123847,0.050117418655379525,0.73,0.7846153846153846,0.9890046296296297,0.734375,1.0039893617021276,0.7065217391304348,0.8452380952380952,0.6583333333333333,0.8088235294117647,0.725609756097561,1.0399659863945578,0.8571428571428571,0.9932950191570882,0.7410714285714286,1.005813953488372,0.8415866715941757,0.1225517773882596,0.45,0.4346153846153846,0.4629629629629629,0.40625,0.4853723404255319,0.4782608695652174,0.4642857142857143,0.4583333333333333,0.3382352941176471,0.4207317073170731,0.4693877551020408,0.4404761904761904,0.5086206896551724,0.4821428571428571,0.4515503875968992,0.45008169910640167,0.04303139097269104
European,-0.0032553180939158,-0.0042643923240938,-0.0046511627906976,0.0162790697674419,0.2366279069767441,0.5046511627906977,-0.0176839346891521,-0.0254124285778701,0.13,0.0846153846153846,0.0688657407407407,0.078125,-0.0239361702127659,0.2282608695652173,0.1547619047619047,-0.0083333333333333,-0.0441176470588235,-0.1524390243902439,0.0280612244897959,-0.0238095238095238,0.0469348659003831,0.0089285714285714,-0.00484496124031,0.07240228143646656,0.09133081018180932,-0.05,-0.0576923076923076,0.0248842592592592,0.0625,0.0412234042553191,0.0108695652173913,0.2261904761904762,-0.05,-0.0294117647058823,0.024390243902439,0.0059523809523809,-0.0357142857142857,0.0172413793103448,-0.0267857142857142,0.0300387596899224,0.04619296941171484,0.059399249849826814,0.71,0.8769230769230769,1.2042824074074074,0.859375,1.2287234042553192,0.9456521739130436,0.9404761904761904,0.6416666666666667,0.7205882352941176,0.676829268292683,1.2508503401360545,0.7142857142857143,1.238505747126437,0.9017857142857144,1.1540697674418603,0.9376009137669524,0.15168088604920804,0.47,0.4807692307692308,0.4670138888888889,0.59375,0.4853723404255319,0.4673913043478261,0.4404761904761904,0.35,0.4411764705882353,0.3902439024390244,0.494047619047619,0.2976190476190476,0.4846743295019157,0.3660714285714285,0.4680232558139535,0.4464419338992595,0.05834479791661677
Roma,0.004411740084049,0.005759539236861,0.0002906976744185,0.0151162790697674,0.2340116279069767,0.4813953488372093,-0.010016876511187298,-0.0153884970169153,-0.13,0.0923076923076923,-0.0254629629629629,-0.109375,0.0066489361702127,0.0434782608695652,0.0595238095238095,0.075,-0.0588235294117647,0.0792682926829268,0.0374149659863945,0.0,0.171455938697318,0.0178571428571428,-0.0310077519379844,0.06250828556051825,0.10106683919314366,0.08,-0.0153846153846153,0.0231481481481481,0.015625,0.038563829787234,-0.0108695652173913,0.2857142857142857,0.05,-0.0147058823529411,0.0060975609756097,0.0136054421768707,-0.0238095238095238,0.0095785440613026,0.0446428571428571,-0.003875968992248,0.042374748250868496,0.05599454288033006,0.75,0.9230769230769232,1.212962962962963,0.953125,1.1981382978723405,0.8695652173913043,1.0357142857142858,0.7916666666666666,0.8823529411764706,0.75,1.20578231292517,0.7857142857142857,1.2519157088122606,0.9642857142857144,1.1511627906976745,0.981697540486404,0.19577751276865965,0.44,0.4076923076923077,0.5023148148148148,0.453125,0.4773936170212766,0.4673913043478261,0.6666666666666666,0.4666666666666667,0.4558823529411764,0.3597560975609756,0.5085034013605442,0.4285714285714285,0.5019157088122606,0.4017857142857143,0.4961240310077519,0.46891927411662737,0.045559632042717166
Native American,-0.0024279754507874,-0.0032715376226826,-0.0095930232558139,0.027906976744186,0.2578488372093023,0.4854651162790697,-0.0168565920460237,-0.024419573876458902,-0.02,0.0,0.0486111111111111,0.015625,-0.0292553191489361,0.0543478260869565,-0.0595238095238095,0.05,0.1176470588235294,-0.1158536585365853,0.010204081632653,0.0595238095238095,0.0249042145593869,0.0089285714285714,-0.0067829457364341,0.04141382707411886,0.06615851980347552,0.09,-0.05,0.0324074074074074,0.109375,0.0199468085106383,-0.0978260869565217,0.0952380952380952,0.05,-0.0735294117647058,-0.0182926829268292,0.0136054421768707,0.0476190476190476,0.0268199233716475,0.0,-0.001937984496124,0.048439859364525835,0.04595829763304585,0.84,0.9076923076923076,1.1770833333333333,0.828125,1.172872340425532,0.7934782608695652,0.988095238095238,0.8833333333333333,0.9411764705882352,0.8597560975609756,1.1921768707482994,0.8214285714285714,1.136015325670498,0.9732142857142856,1.1017441860465116,0.9744127747671123,0.19004313464626735,0.45,0.4269230769230769,0.4675925925925926,0.421875,0.4853723404255319,0.3804347826086957,0.4523809523809524,0.5,0.3970588235294117,0.3719512195121951,0.5170068027210885,0.4047619047619047,0.4865900383141762,0.3928571428571428,0.4573643410852713,0.4408112678474694,0.04818609950467274
South American,0.007516611295681,0.0095238095238094,-0.0276162790697674,0.0441860465116278,0.2107558139534883,0.4988372093023255,-0.0069120052995552995,-0.0116242267299669,-0.01,0.0307692307692307,0.0399305555555555,0.03125,-0.1117021276595744,-0.0978260869565217,-0.1309523809523809,-0.0083333333333333,0.0735294117647058,0.0121951219512195,0.0501700680272108,0.0119047619047619,0.0871647509578544,0.0535714285714285,0.0116279069767441,0.05072847769203477,0.06613488139867431,0.01,-0.0153846153846153,0.0254629629629629,-0.140625,0.0172872340425531,0.0,0.1547619047619047,-0.0083333333333333,0.0735294117647058,0.0060975609756097,0.0348639455782312,0.0833333333333333,0.028735632183908,-0.0714285714285714,0.0232558139534883,0.046206621313547795,0.07829154157762738,0.65,0.9615384615384616,1.2320601851851851,0.875,1.2074468085106382,0.7934782608695652,0.9404761904761904,0.825,1.1029411764705883,0.7439024390243902,1.3171768707482994,0.8452380952380952,1.2519157088122606,1.0357142857142858,1.2073643410852712,0.9992835215782155,0.22003016052713778,0.43,0.4538461538461538,0.4907407407407407,0.546875,0.488031914893617,0.391304347826087,0.3928571428571428,0.3416666666666667,0.6617647058823529,0.4573170731707317,0.5127551020408163,0.3452380952380952,0.5114942528735632,0.4464285714285714,0.4844961240310077,0.46365439276636966,0.07103552578568482
