,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0144286165952363,0.0211480362537763,0.0113372093023255,-0.019767441860465,0.3177325581395349,0.4546511627906976,0.0,0.0,0.05,0.0461538461538461,0.0399305555555555,0.0,0.0279255319148936,0.0108695652173913,0.0119047619047619,-0.0333333333333333,0.0735294117647058,0.0365853658536585,0.0246598639455782,0.0833333333333333,0.0708812260536398,0.0267857142857142,0.0426356589147286,0.03856854454874268,0.0,0.02,-0.0307692307692307,0.0017361111111111,0.046875,0.0239361702127659,0.0434782608695652,0.0714285714285714,0.05,-0.0441176470588235,0.0182926829268292,0.0153061224489795,0.0,0.0134099616858237,0.0625,0.0339147286821705,0.031717632479591376,0.0,0.25,0.2076923076923077,0.3825231481481481,0.21875,0.3390957446808511,0.2934782608695652,0.2023809523809523,0.15,0.25,0.1585365853658536,0.3545918367346938,0.25,0.3869731800766283,0.1875,0.3585271317829457,0.26600327651546307,0.0,0.12,0.1461538461538461,0.1649305555555555,0.078125,0.1462765957446808,0.1521739130434782,0.1904761904761904,0.1333333333333333,0.1029411764705882,0.1158536585365853,0.1496598639455782,0.1428571428571428,0.1800766283524904,0.1517857142857142,0.1637596899224806,0.14256022057851092,0.0
African,0.0211484910062467,0.0323624595469256,-0.0087209302325581,0.0372093023255813,0.3465116279069767,0.4040697674418604,0.0067198744110104,0.011214423293149298,0.0,0.0307692307692307,0.021412037037037,-0.0625,-0.0079787234042553,0.0434782608695652,0.0833333333333333,-0.0083333333333333,0.0441176470588235,0.0,0.0025510204081632,-0.0357142857142857,0.0105363984674329,0.0267857142857142,-0.001937984496124,0.025296531278486547,0.041561114696310825,0.0,0.0038461538461538,0.0243055555555555,0.0625,0.026595744680851,0.0217391304347826,0.0714285714285714,0.0333333333333333,0.0,0.048780487804878,0.0459183673469387,0.0357142857142857,0.0105363984674329,0.0089285714285714,0.0116279069767441,0.027016967134539892,0.023569266444915086,0.26,0.2923076923076923,0.3443287037037037,0.25,0.3085106382978723,0.2391304347826087,0.2738095238095238,0.2083333333333333,0.3088235294117647,0.2195121951219512,0.3784013605442177,0.2976190476190476,0.328544061302682,0.2410714285714285,0.3255813953488372,0.2850648896103109,0.047661910711172414,0.16,0.1576923076923077,0.1701388888888889,0.15625,0.151595744680851,0.108695652173913,0.119047619047619,0.0833333333333333,0.1176470588235294,0.1097560975609756,0.1768707482993197,0.1547619047619047,0.1599616858237547,0.1517857142857142,0.1414728682170542,0.1412673082392777,0.027161241995154548
African American,-0.0173117795945004,-0.0246492226014409,-0.0110465116279069,0.0075581395348837,0.2976744186046511,0.4491279069767442,-0.0317403961897367,-0.045797258855217196,-0.01,0.0153846153846153,0.0416666666666666,0.03125,0.0013297872340425,0.0760869565217391,-0.0357142857142857,0.0083333333333333,0.0441176470588235,0.0365853658536585,0.0187074829931972,-0.0119047619047619,0.0363984674329501,-0.0089285714285714,0.005813953488372,0.025481459667667808,0.03616501218726302,-0.01,-0.0076923076923076,0.0202546296296296,0.0,-0.0013297872340425,0.0108695652173913,0.1071428571428571,0.0333333333333333,-0.0735294117647058,0.0365853658536585,0.0280612244897959,0.0714285714285714,0.0,0.0267857142857142,0.0,0.02846751787146715,0.029576876283983713,0.33,0.2615384615384615,0.3923611111111111,0.375,0.3284574468085106,0.2282608695652173,0.3452380952380952,0.2416666666666666,0.2794117647058823,0.2073170731707317,0.4047619047619047,0.25,0.3563218390804598,0.2946428571428571,0.3217054263565891,0.3077789010764324,0.06088612264086454,0.19,0.1692307692307692,0.1637731481481481,0.09375,0.1449468085106383,0.1630434782608695,0.1547619047619047,0.1166666666666666,0.1617647058823529,0.0853658536585365,0.167517006802721,0.1666666666666666,0.1781609195402299,0.1339285714285714,0.1472868217054263,0.1491242214175667,0.022777557077310294
Black,-0.0155283774043021,-0.0244698205546493,-0.0078488372093023,0.0459302325581395,0.365406976744186,0.4008720930232558,-0.029956993999538398,-0.0456178568084256,0.06,0.0,0.021412037037037,-0.046875,0.0053191489361702,0.0,-0.0476190476190476,-0.0166666666666666,0.0735294117647058,0.0060975609756097,0.0034013605442176,-0.0238095238095238,0.0114942528735632,0.0089285714285714,0.0193798449612403,0.02296882844109021,0.03270685896479531,0.04,0.0038461538461538,0.0231481481481481,0.0,0.0013297872340425,0.0217391304347826,0.0476190476190476,0.0166666666666666,-0.0147058823529411,0.0,0.0195578231292517,0.0238095238095238,0.0153256704980842,0.0446428571428571,0.0116279069767441,0.018934573190549545,0.022814409180408137,0.2,0.2615384615384615,0.339699074074074,0.203125,0.3191489361702128,0.2391304347826087,0.2619047619047619,0.25,0.3088235294117647,0.1646341463414634,0.369047619047619,0.2142857142857142,0.3218390804597701,0.2410714285714285,0.3081395348837209,0.2668258480981066,0.04535319703624861,0.1,0.1576923076923077,0.1608796296296296,0.125,0.1343085106382978,0.1304347826086956,0.119047619047619,0.1333333333333333,0.1323529411764706,0.1219512195121951,0.1743197278911564,0.1428571428571428,0.1743295019157088,0.1517857142857142,0.1472868217054263,0.14037195015291312,0.017999290581002046
Caucasian,0.0023016701461377,0.0037578288100208,0.0008720930232558,0.0430232558139535,0.3875,0.3732558139534884,-0.0121269464490986,-0.017390207443755502,-0.02,0.0038461538461538,0.0109953703703703,0.0,0.0252659574468085,0.0,0.0,-0.0083333333333333,-0.088235294117647,-0.0365853658536585,0.0280612244897959,0.0119047619047619,0.0028735632183908,-0.0625,0.0222868217054263,0.021392523085756416,0.04527229086505601,-0.01,-0.0115384615384615,0.0219907407407407,0.0,0.0425531914893617,-0.0543478260869565,0.0476190476190476,0.025,-0.0147058823529411,0.0182926829268292,0.0136054421768707,0.0119047619047619,0.0268199233716475,0.0267857142857142,0.0067829457364341,0.02212977468198445,0.026725751208775954,0.2,0.25,0.3107638888888889,0.28125,0.3444148936170212,0.1956521739130435,0.2142857142857142,0.1916666666666666,0.2941176470588235,0.1707317073170731,0.3375850340136054,0.2738095238095238,0.3227969348659004,0.2410714285714285,0.3071705426356589,0.2623544103762232,0.043301131633411344,0.17,0.15,0.1516203703703703,0.125,0.1436170212765957,0.1413043478260869,0.1666666666666666,0.0916666666666666,0.1617647058823529,0.1158536585365853,0.1887755102040816,0.1547619047619047,0.1762452107279693,0.1339285714285714,0.1695736434108527,0.14938521851724693,0.022025541382538132
White,-0.0124544464064319,-0.0193861066235864,-0.0075581395348837,0.025,0.3575581395348837,0.4078488372093023,-0.0268830630016682,-0.040534142877362705,0.03,-0.0038461538461538,0.0300925925925925,0.109375,0.0093085106382978,0.0108695652173913,-0.0119047619047619,0.0166666666666666,-0.0441176470588235,0.0182926829268292,0.0170068027210884,0.0,0.0172413793103448,0.0,0.003875968992248,0.021506515458346524,0.04185005968725026,0.04,0.0192307692307692,0.0138888888888888,0.09375,0.026595744680851,0.0326086956521739,0.1071428571428571,0.0,-0.0294117647058823,-0.0182926829268292,0.0255102040816326,0.0238095238095238,0.0201149425287356,0.0178571428571428,0.0096899224806201,0.031860209265727094,0.025943246734242375,0.25,0.2576923076923076,0.3263888888888889,0.234375,0.3071808510638298,0.2717391304347826,0.2976190476190476,0.2166666666666666,0.2794117647058823,0.2134146341463414,0.3673469387755102,0.3095238095238095,0.3295019157088122,0.2321428571428571,0.3391472868217054,0.2821434066126961,0.04102538244924895,0.16,0.15,0.1550925925925926,0.15625,0.151595744680851,0.1847826086956521,0.1547619047619047,0.15,0.1176470588235294,0.1158536585365853,0.1581632653061224,0.1666666666666666,0.1733716475095785,0.1607142857142857,0.1472868217054263,0.15347908366621296,0.02008287611933068
European,-0.0032553180939158,-0.0042643923240938,-0.0046511627906976,0.0162790697674419,0.2366279069767441,0.5046511627906977,-0.0176839346891521,-0.0254124285778701,0.05,0.0346153846153846,0.0457175925925925,0.0625,0.0199468085106383,0.0978260869565217,0.0833333333333333,0.0083333333333333,-0.0294117647058823,-0.0304878048780487,0.0306122448979591,0.0119047619047619,0.0411877394636015,0.0178571428571428,0.0174418604651162,0.03874505723428775,0.03993780919103947,-0.01,-0.023076923076923,0.0127314814814814,0.0625,0.0319148936170212,0.0,0.1309523809523809,-0.0083333333333333,-0.0441176470588235,0.0304878048780487,0.0221088435374149,-0.0357142857142857,0.0162835249042145,0.0089285714285714,0.0271317829457364,0.030952098195215657,0.023437791431589028,0.23,0.2576923076923076,0.402199074074074,0.28125,0.3896276595744681,0.358695652173913,0.3214285714285714,0.1916666666666666,0.2647058823529412,0.2012195121951219,0.4370748299319728,0.2261904761904762,0.4434865900383142,0.3035714285714285,0.3546511627906977,0.31089732091206357,0.0512521101035034,0.15,0.1615384615384615,0.1585648148148148,0.1875,0.151595744680851,0.1521739130434782,0.1547619047619047,0.1083333333333333,0.1617647058823529,0.1158536585365853,0.1666666666666666,0.0833333333333333,0.1752873563218391,0.1160714285714285,0.1472868217054263,0.14604880954603167,0.02796595722629772
Roma,0.004411740084049,0.005759539236861,0.0002906976744185,0.0151162790697674,0.2340116279069767,0.4813953488372093,-0.010016876511187298,-0.0153884970169153,-0.04,0.0269230769230769,0.0109953703703703,-0.015625,0.0279255319148936,0.0217391304347826,0.0119047619047619,0.025,-0.0147058823529411,0.0365853658536585,0.0306122448979591,-0.0119047619047619,0.082375478927203,0.0089285714285714,0.0096899224806201,0.02499433995957336,0.03164778369597443,0.03,0.0038461538461538,0.0138888888888888,0.03125,0.0292553191489361,-0.0108695652173913,0.1785714285714285,0.0416666666666666,-0.0147058823529411,0.0060975609756097,0.0187074829931972,0.0,0.0210727969348659,0.0357142857142857,0.0087209302325581,0.029624464102861518,0.023479128205211197,0.26,0.2807692307692307,0.4079861111111111,0.328125,0.3896276595744681,0.3043478260869565,0.3452380952380952,0.2583333333333333,0.3088235294117647,0.2195121951219512,0.4081632653061224,0.2261904761904762,0.4444444444444444,0.3303571428571428,0.3604651162790697,0.3248255617149444,0.06199688837408455,0.13,0.1269230769230769,0.1724537037037037,0.15625,0.1462765957446808,0.1630434782608695,0.25,0.1416666666666666,0.1617647058823529,0.1036585365853658,0.173469387755102,0.119047619047619,0.1724137931034483,0.125,0.1637596899224806,0.15371515023969107,0.023112791598015985
Native American,-0.0024279754507874,-0.0032715376226826,-0.0095930232558139,0.027906976744186,0.2578488372093023,0.4854651162790697,-0.0168565920460237,-0.024419573876458902,0.0,-0.0038461538461538,0.0289351851851851,0.0,-0.0039893617021276,0.0217391304347826,-0.0119047619047619,0.0333333333333333,0.0441176470588235,-0.048780487804878,0.0144557823129251,0.0357142857142857,0.0191570881226053,0.0,0.0067829457364341,0.018183744210419735,0.03541462217947573,0.02,-0.0153846153846153,0.0179398148148148,0.046875,0.026595744680851,-0.0217391304347826,0.1071428571428571,0.0333333333333333,-0.0294117647058823,0.0121951219512195,0.0204081632653061,0.0238095238095238,0.0201149425287356,0.0089285714285714,0.005813953488372,0.02731283579792432,0.019329228653616318,0.3,0.2807692307692307,0.3958333333333333,0.28125,0.386968085106383,0.2826086956521739,0.3214285714285714,0.2833333333333333,0.3382352941176471,0.2682926829268293,0.4175170068027211,0.25,0.3754789272030651,0.3214285714285714,0.3517441860465116,0.32365919454322467,0.06154215320474684,0.14,0.1307692307692307,0.1591435185185185,0.140625,0.1622340425531915,0.108695652173913,0.1547619047619047,0.1833333333333333,0.1470588235294117,0.1097560975609756,0.1819727891156462,0.119047619047619,0.1618773946360153,0.1160714285714285,0.1434108527131783,0.1439171791522911,0.028628110631206804
South American,0.007516611295681,0.0095238095238094,-0.0276162790697674,0.0441860465116278,0.2107558139534883,0.4988372093023255,-0.0069120052995552995,-0.0116242267299669,0.0,0.0192307692307692,0.0289351851851851,0.0,-0.0186170212765957,-0.0434782608695652,-0.0476190476190476,0.0,0.0294117647058823,-0.0060975609756097,0.0357142857142857,-0.0119047619047619,0.0469348659003831,0.0178571428571428,0.0222868217054263,0.021872499196310305,0.03519885527433738,0.0,-0.0115384615384615,0.0196759259259259,-0.0625,0.0292553191489361,0.0217391304347826,0.0952380952380952,0.025,0.0147058823529411,0.024390243902439,0.0331632653061224,0.0476190476190476,0.0277777777777777,-0.0178571428571428,0.0193798449612403,0.029989342470860814,0.0321380340506435,0.22,0.3038461538461538,0.4074074074074074,0.3125,0.3617021276595745,0.2826086956521739,0.2619047619047619,0.2833333333333333,0.4117647058823529,0.2012195121951219,0.4863945578231292,0.2738095238095238,0.4319923371647509,0.3571428571428571,0.376937984496124,0.33150426388781756,0.07095026273467343,0.14,0.1423076923076923,0.162037037037037,0.1875,0.1489361702127659,0.1304347826086956,0.1428571428571428,0.1083333333333333,0.2205882352941176,0.1585365853658536,0.1811224489795918,0.119047619047619,0.1733716475095785,0.125,0.1627906976744186,0.15352422614852304,0.032212947117307385
Hispanic,0.0058590773863512,0.0085803432137285,-0.0026162790697674,0.027906976744186,0.3171511627906976,0.4238372093023256,-0.0085695392088851,-0.012567693040047801,0.05,0.0115384615384615,0.0109953703703703,-0.03125,0.0079787234042553,0.0326086956521739,0.0,0.025,0.0147058823529411,0.0426829268292682,0.0289115646258503,-0.0119047619047619,0.0172413793103448,-0.0089285714285714,0.0096899224806201,0.020229083993174586,0.03289569061210111,-0.04,0.0153846153846153,0.0173611111111111,0.046875,0.0279255319148936,0.0326086956521739,0.0952380952380952,0.0166666666666666,0.0294117647058823,-0.0182926829268292,0.026360544217687,0.0119047619047619,0.0316091954022988,-0.0089285714285714,-0.001937984496124,0.02803368140331402,0.030155673988759787,0.27,0.2576923076923076,0.3466435185185185,0.3125,0.3377659574468085,0.2065217391304347,0.2857142857142857,0.225,0.2205882352941176,0.3109756097560975,0.4302721088435374,0.2261904761904762,0.3371647509578544,0.2946428571428571,0.3255813953488372,0.2924835494690755,0.061165791976424605,0.14,0.1153846153846153,0.1574074074074074,0.109375,0.1476063829787234,0.1195652173913043,0.1666666666666666,0.1333333333333333,0.1764705882352941,0.1524390243902439,0.189625850340136,0.1785714285714285,0.1676245210727969,0.1339285714285714,0.1608527131782945,0.14992342135858774,0.024420110814756636
Latino,0.0214015873566007,0.0298062593144561,0.0151162790697674,0.0069767441860465,0.2819767441860465,0.4651162790697674,0.0069729707613644006,0.008658223060679801,0.01,-0.0038461538461538,0.011574074074074,0.015625,0.0186170212765957,0.0326086956521739,-0.0119047619047619,-0.0166666666666666,0.0147058823529411,0.0182926829268292,0.0535714285714285,0.0238095238095238,0.0258620689655172,0.0535714285714285,0.0087209302325581,0.021291754590043486,0.03178509997166757,0.02,0.0,0.0046296296296296,0.0625,0.0212765957446808,0.0108695652173913,0.1071428571428571,-0.0083333333333333,0.0,0.0060975609756097,0.026360544217687,0.0,0.018199233716475,0.0625,-0.0087209302325581,0.023775350014014797,0.019559717345317175,0.25,0.2653846153846154,0.3831018518518518,0.265625,0.3484042553191489,0.2065217391304347,0.2261904761904762,0.2166666666666666,0.3382352941176471,0.2012195121951219,0.461734693877551,0.238095238095238,0.3534482758620689,0.25,0.3439922480620155,0.2899079911168557,0.04349419081197697,0.16,0.1307692307692307,0.1550925925925926,0.15625,0.1409574468085106,0.1630434782608695,0.1547619047619047,0.1083333333333333,0.1470588235294117,0.1524390243902439,0.1777210884353741,0.119047619047619,0.1772030651340996,0.1696428571428571,0.1463178294573643,0.1505758862442274,0.026066460397858485
Jewish,-0.0005355646344018,-0.0007507507507507,0.0040697674418604,0.0267441860465116,0.2866279069767442,0.4505813953488372,-0.0149641812296381,-0.021898787004527,0.0,0.0307692307692307,0.03125,0.015625,0.0239361702127659,0.0108695652173913,0.0238095238095238,0.0333333333333333,-0.0588235294117647,0.0121951219512195,0.0212585034013605,0.0,0.0296934865900383,0.0178571428571428,-0.001937984496124,0.020757239469992982,0.03402791963154754,0.02,0.0038461538461538,0.0028935185185185,0.0,0.0239361702127659,-0.0217391304347826,0.0952380952380952,0.025,-0.0441176470588235,0.024390243902439,0.0221088435374149,0.0595238095238095,0.0220306513409961,0.0267857142857142,0.0087209302325581,0.02668872720880475,0.02257517150290592,0.28,0.3153846153846154,0.3715277777777778,0.390625,0.3856382978723404,0.25,0.238095238095238,0.2666666666666666,0.2941176470588235,0.2317073170731707,0.3937074829931973,0.2619047619047619,0.3649425287356322,0.3035714285714285,0.3430232558139535,0.31272746786317374,0.058991945821033835,0.16,0.1346153846153846,0.1637731481481481,0.15625,0.1595744680851064,0.1739130434782608,0.1428571428571428,0.125,0.1911764705882352,0.1341463414634146,0.1615646258503401,0.2023809523809523,0.1752873563218391,0.1517857142857142,0.1598837209302325,0.1594805579336514,0.027228802811293674
Arab,0.003446511627907,0.004952380952381,0.0180232558139534,0.0296511627906976,0.3040697674418605,0.4479651162790697,-0.0109821049673293,-0.0161956553013953,0.0,-0.0076923076923076,0.005787037037037,0.015625,0.0106382978723404,0.0,-0.0238095238095238,-0.0333333333333333,0.0441176470588235,-0.0060975609756097,0.0314625850340136,-0.0595238095238095,0.0335249042145593,0.0178571428571428,0.0155038759689922,0.020331535025166183,0.034177132602201295,0.01,-0.0192307692307692,0.021412037037037,0.046875,0.0305851063829787,0.0217391304347826,0.1071428571428571,0.0166666666666666,-0.0294117647058823,0.024390243902439,0.0221088435374149,0.0357142857142857,0.018199233716475,0.0267857142857142,0.0145348837209302,0.029653102431882163,0.017456928396963427,0.26,0.2846153846153846,0.3483796296296296,0.296875,0.3351063829787234,0.3043478260869565,0.2857142857142857,0.2,0.2794117647058823,0.1768292682926829,0.407312925170068,0.2023809523809523,0.3840996168582375,0.3571428571428571,0.3488372093023256,0.2980702068585323,0.045175652148229946,0.11,0.15,0.1533564814814814,0.140625,0.1502659574468085,0.108695652173913,0.1785714285714285,0.15,0.1176470588235294,0.1463414634146341,0.1717687074829932,0.1309523809523809,0.1867816091954023,0.1517857142857142,0.1424418604651162,0.14594888761956012,0.018079292135786178
