,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0045811677743353,0.0187204849100298,0.048148148148148,0.0722222222222221,0.8046296296296296,0.7615740740740741,0.0,0.0,0.1772339490294401,-0.0653232713972712,0.0453647646934683,0.1059938192065384,0.0506230606720802,0.4445388649987982,0.0,0.0,0.1966224747474746,-0.0110591116478797,0.1376834669052805,0.0191390399723733,-0.0617397520175298,0.42624384529053794,0.0,0.0
straight,0.0199094215691201,0.0397186343659155,0.0624999999999999,0.0898148148148148,0.7236111111111112,0.5745370370370371,0.015328253794784799,0.0209981494558857,0.2486278623264989,-0.0495820074263723,0.0561396247049131,0.0198583278940819,0.0243664529137839,0.39857427526565015,0.2103021363501553,-0.04596458973314804,0.235171709115745,0.0374541344398429,0.0636632492535269,-0.0291642407875046,-0.0045494315960002,0.3700027651926196,0.2665762992891541,-0.05624108009791834
gay,-0.0082602032685325,-0.0168565715043343,-0.0069444444444444,0.0638888888888888,0.6800925925925926,0.5421296296296296,-0.0128413710428678,-0.0355770564143641,-0.0569287462818066,0.0830219043181299,0.0803721055621751,0.0123846204262841,0.0910216810738631,0.3237290576622588,0.5515230310773919,-0.1208098073365394,0.089699074074074,0.0023419896799526,0.1747714791758368,0.0383126625789669,0.0200924129085048,0.32521761841733504,0.2584183018044174,-0.1010262268732029
lesbian,-0.0035373519248879,-0.0065494178475849,0.0134259259259259,0.0648148148148147,0.6685185185185185,0.5074074074074074,-0.0081185196992232,-0.0252699027576147,-0.0926733493921417,0.0256870613157195,0.2058801155139463,-0.0301557653289577,0.031934039056318,0.3863303306070832,0.6762715881063088,-0.05820853439171497,0.088817214920156,0.0415471965020575,0.1664416783655002,-0.0168184523364392,-0.0002505711880711,0.313875113312224,0.2866164525757467,-0.11236873197831393
bisexual,-0.0012674051528933,-0.001571012283193,0.0125,0.0824074074074073,0.6402777777777777,0.7189814814814814,-0.005848572927228599,-0.0202914971932228,0.0467053833965598,-0.0896063301296881,0.091725375848939,0.2121520303254612,0.0897892590782375,0.5299783787788857,0.34649664504584804,0.08543951378008746,0.1206060066476732,-0.0078544357699336,0.0935489411435465,0.2231205844416789,-0.0642751564730121,0.5094051244758443,0.32987261866426937,0.08316127918530636
pansexual,0.001321385833569,-0.0056606447022055,0.0069444444444444,0.0416666666666666,0.576388888888889,0.7666666666666666,-0.0032597819407662997,-0.0243811296122353,-0.0726141975308641,-0.0840327490966229,0.081476769451742,0.128171688837888,0.3427434057624926,0.7090388106796096,0.6189678437396916,0.2644999456808114,0.0429596384008148,0.0352446799870045,0.0887806363732289,0.0887287964837306,0.1172789902998236,0.3729927415446024,0.49747795734230627,-0.05325110374593556
