,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0045811677743353,0.0187204849100298,0.048148148148148,0.0722222222222221,0.8046296296296296,0.7615740740740741,0.0,0.0,0.0948844572556327,0.0126091710039048,0.038690513875699,0.0652001604304235,0.0473336304218656,0.2587179329875256,0.0,0.0,0.1067690796857463,0.0308818426726568,0.0855090323166303,0.0550969092635758,0.0217960023515578,0.30005286629016703,0.0,0.0
straight,0.0199094215691201,0.0397186343659155,0.0624999999999999,0.0898148148148148,0.7236111111111112,0.5745370370370371,0.015328253794784799,0.0209981494558857,0.1241670952817115,0.0236645841187293,0.0437876618503216,0.0483798974171822,0.0407448454400506,0.2807440841079952,0.06884424711058221,0.022026151120469573,0.1144644370093715,0.0413994534868125,0.064588415873138,0.0307220142897226,0.0352422509407803,0.2864165715998249,0.07695472814434891,-0.01363629469034211
gay,-0.0082602032685325,-0.0168565715043343,-0.0069444444444444,0.0638888888888888,0.6800925925925926,0.5421296296296296,-0.0128413710428678,-0.0355770564143641,0.0127711068667025,0.0639382312737862,0.0510785851208731,0.0455032661721921,0.0665128122535353,0.2398040016870892,0.1847065579938868,-0.018913931300436393,0.0623122427983538,0.0286814635657227,0.1072862562619211,0.0587644210278604,0.0534728096509705,0.3105171933048285,0.1037787590033147,0.01046432701466149
lesbian,-0.0035373519248879,-0.0065494178475849,0.0134259259259259,0.0648148148148147,0.6685185185185185,0.5074074074074074,-0.0081185196992232,-0.0252699027576147,0.0043282794921111,0.0539680720128917,0.0998099285838546,0.0337084442306091,0.0405300469498759,0.2323447712693424,0.23132979315246818,-0.026373161718183213,0.0779084069525245,0.0420671296296295,0.0988211625634538,0.0487336445511334,0.0415260742344075,0.30905641793114874,0.07945142653231009,0.00900355164098171
bisexual,-0.0012674051528933,-0.001571012283193,0.0125,0.0824074074074073,0.6402777777777777,0.7189814814814814,-0.005848572927228599,-0.0202914971932228,0.0820231538613891,0.0351105986358672,0.0617399695573676,0.1211025218920993,0.078560664892654,0.3785369088393772,0.14554158264033878,0.11981897585185158,0.0756606125356124,0.0254685684296483,0.0762745101412572,0.1347706583313888,0.0246254088846681,0.33679975832257475,0.12825941916943878,0.03674689203240772
pansexual,0.001321385833569,-0.0056606447022055,0.0069444444444444,0.0416666666666666,0.576388888888889,0.7666666666666666,-0.0032597819407662997,-0.0243811296122353,0.0330339506172839,0.0539919283674636,0.0761817770586495,0.1107933590226717,0.1802361528431907,0.4542371679092594,0.3192202481984314,0.1955192349217338,0.0460811900517782,0.0602419479886584,0.0730341808397363,0.094022089970716,0.0986932319223985,0.3720726407732874,0.2183452567048446,0.07201977448312036
