,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.19,0.3,,0.22796934865900384,0.1434108527131783,0.28877314814814814,0.03125,0.13043478260869565,0.07317073170731707,0.05952380952380952,0.17687074829931973,0.0625,0.08333333333333333,0.03571428571428571,0.07352941176470588,0.13829787234042554
African American,0.25,0.49230769230769234,,0.24616858237547892,0.21220930232558138,0.44039351851851855,0.125,0.15217391304347827,0.10975609756097561,0.07142857142857142,0.23639455782312926,0.09821428571428571,0.13333333333333333,0.03571428571428571,0.08823529411764706,0.23803191489361702
Alaskan,0.1,0.08461538461538462,,0.2136015325670498,0.22286821705426357,0.25636574074074076,0.046875,0.14130434782608695,0.06097560975609756,0.03571428571428571,0.22363945578231292,0.017857142857142856,0.19166666666666668,0.047619047619047616,0.08823529411764706,0.2712765957446808
Arab,0.2,0.09230769230769231,,0.37452107279693486,0.1695736434108527,0.22858796296296297,0.0625,0.07608695652173914,0.04878048780487805,0.11904761904761904,0.21258503401360543,0.375,0.11666666666666667,0.07142857142857142,0.14705882352941177,0.1622340425531915
Asian,0.06,0.07692307692307693,,0.27298850574712646,0.3236434108527132,0.21296296296296297,0.09375,0.13043478260869565,0.08536585365853659,0.09523809523809523,0.21343537414965985,0.15178571428571427,0.09166666666666666,0.09523809523809523,0.10294117647058823,0.20877659574468085
Black,0.17,0.3346153846153846,,0.303639846743295,0.23255813953488372,0.3454861111111111,0.09375,0.17391304347826086,0.12804878048780488,0.13095238095238096,0.27125850340136054,0.13392857142857142,0.14166666666666666,0.05952380952380952,0.1323529411764706,0.2726063829787234
Caucasian,0.07,0.11923076923076924,,0.19348659003831417,0.29457364341085274,0.24016203703703703,0.375,0.391304347826087,0.054878048780487805,0.19047619047619047,0.24149659863945577,0.08928571428571429,0.09166666666666666,0.09523809523809523,0.10294117647058823,0.38430851063829785
European,0.04,0.06153846153846154,,0.25766283524904215,0.20833333333333334,0.21296296296296297,0.125,0.3804347826086957,0.06707317073170732,0.09523809523809523,0.22789115646258504,0.08035714285714286,0.13333333333333333,0.08333333333333333,0.07352941176470588,0.2779255319148936
Hispanic,0.07,0.1423076923076923,,0.2614942528735632,0.187015503875969,0.2644675925925926,0.0625,0.07608695652173914,0.3353658536585366,0.10714285714285714,0.4005102040816326,0.10714285714285714,0.15833333333333333,0.047619047619047616,0.1323529411764706,0.20877659574468085
Jewish,0.03,0.038461538461538464,,0.2231800766283525,0.19767441860465115,0.19155092592592593,0.078125,0.09782608695652174,0.04878048780487805,0.34523809523809523,0.1683673469387755,0.10714285714285714,0.06666666666666667,0.047619047619047616,0.058823529411764705,0.19414893617021275
Latino,0.04,0.18076923076923077,,0.24616858237547892,0.21220930232558138,0.2934027777777778,0.078125,0.16304347826086957,0.3475609756097561,0.07142857142857142,0.3707482993197279,0.16071428571428573,0.1,0.11904761904761904,0.20588235294117646,0.20212765957446807
Middle Eastern,0.06,0.08461538461538462,,0.4492337164750958,0.17926356589147288,0.2378472222222222,0.046875,0.10869565217391304,0.10365853658536585,0.13095238095238096,0.23979591836734693,0.49107142857142855,0.14166666666666666,0.09523809523809523,0.07352941176470588,0.18882978723404256
Native American,0.04,0.046153846153846156,,0.1417624521072797,0.10368217054263566,0.1840277777777778,0.015625,0.021739130434782608,0.036585365853658534,0.011904761904761904,0.1284013605442177,0.026785714285714284,0.2916666666666667,0.03571428571428571,0.029411764705882353,0.10505319148936171
Roma,0.07,0.13076923076923078,,0.2557471264367816,0.18023255813953487,0.2644675925925926,0.0625,0.15217391304347827,0.10975609756097561,0.05952380952380952,0.2227891156462585,0.15178571428571427,0.14166666666666666,0.2619047619047619,0.08823529411764706,0.18085106382978725
South American,0.09,0.09615384615384616,,0.23371647509578544,0.19864341085271317,0.2586805555555556,0.0625,0.15217391304347827,0.17682926829268292,0.03571428571428571,0.3622448979591837,0.09821428571428571,0.19166666666666668,0.11904761904761904,0.36764705882352944,0.20345744680851063
White,0.13,0.1346153846153846,,0.303639846743295,0.2877906976744186,0.29282407407407407,0.3125,0.32608695652173914,0.1524390243902439,0.21428571428571427,0.3231292517006803,0.11607142857142858,0.2,0.16666666666666666,0.1323529411764706,0.37898936170212766
