,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.21999999999999997,0.5099999999999999,,0.23429118773946356,0.22596899224806197,0.46701388888888884,0.1,0.15217391304347822,0.13292682926829263,0.08809523809523806,0.25850340136054417,0.06428571428571424,0.14666666666666664,0.08095238095238093,0.09117647058823526,0.23271276595744678
African American,0.33599999999999997,0.3569230769230769,,0.27298850574712635,0.20135658914728682,0.35,0.075,0.13478260869565212,0.09024390243902432,0.0952380952380952,0.24659863945578228,0.09642857142857142,0.14999999999999997,0.1095238095238095,0.09117647058823523,0.19468085106382976
Alaskan,0.12,0.15538461538461537,,0.24367816091954025,0.25406976744186044,0.29884259259259255,0.115625,0.1652173913043478,0.11463414634146336,0.12619047619047616,0.25544217687074827,0.10535714285714282,0.19999999999999996,0.11904761904761903,0.12647058823529406,0.27340425531914886
Arab,0.16999999999999998,0.17384615384615382,,0.3791187739463602,0.22693798449612398,0.27071759259259254,0.1,0.10869565217391301,0.11219512195121946,0.16428571428571423,0.248469387755102,0.3803571428571428,0.13666666666666663,0.1071428571428571,0.10882352941176465,0.2055851063829787
Asian,0.132,0.1569230769230769,,0.2959770114942528,0.3467054263565891,0.2721064814814815,0.128125,0.18043478260869558,0.11097560975609752,0.13571428571428568,0.2590136054421769,0.19285714285714278,0.14833333333333326,0.15714285714285708,0.12941176470588228,0.22287234042553186
Black,0.178,0.41538461538461535,,0.2936781609195402,0.2682170542635659,0.39837962962962964,0.1125,0.18913043478260863,0.13292682926829263,0.11666666666666661,0.30442176870748294,0.1285714285714285,0.16499999999999998,0.11666666666666665,0.15588235294117642,0.2757978723404255
Caucasian,0.118,0.16538461538461535,,0.21647509578544058,0.32093023255813946,0.26840277777777777,0.4125,0.36521739130434777,0.09999999999999995,0.1833333333333333,0.26224489795918365,0.09642857142857138,0.11666666666666663,0.0833333333333333,0.11470588235294113,0.39308510638297867
European,0.10800000000000001,0.12615384615384612,,0.2653256704980843,0.277906976744186,0.25509259259259254,0.2,0.441304347826087,0.1097560975609756,0.18809523809523804,0.2687074829931973,0.1285714285714285,0.1583333333333333,0.11428571428571424,0.13529411764705876,0.28936170212765955
Hispanic,0.14,0.2138461538461538,,0.29272030651340997,0.24903100775193793,0.32881944444444444,0.1125,0.16739130434782604,0.37804878048780494,0.1333333333333333,0.4270408163265305,0.14107142857142854,0.175,0.1571428571428571,0.2529411764705882,0.24228723404255312
Jewish,0.07,0.13230769230769227,,0.23256704980842907,0.241860465116279,0.2424768518518518,0.075,0.21521739130434775,0.09512195121951214,0.32857142857142857,0.21700680272108838,0.14642857142857135,0.1283333333333333,0.0833333333333333,0.1176470588235294,0.24973404255319148
Latino,0.13999999999999999,0.24461538461538462,,0.2919540229885057,0.27480620155038754,0.3506944444444444,0.115625,0.17826086956521736,0.3463414634146341,0.14523809523809522,0.4232993197278912,0.1589285714285714,0.1833333333333333,0.1547619047619047,0.22647058823529406,0.26037234042553187
Middle Eastern,0.10400000000000001,0.1523076923076923,,0.42011494252873555,0.21821705426356588,0.25925925925925924,0.084375,0.13913043478260867,0.11951219512195117,0.18571428571428567,0.25867346938775504,0.44642857142857134,0.14499999999999993,0.14047619047619042,0.12058823529411758,0.19494680851063823
Native American,0.072,0.11999999999999997,,0.1911877394636015,0.1643410852713178,0.23379629629629628,0.05,0.08913043478260865,0.062195121951219456,0.05238095238095236,0.18758503401360543,0.058928571428571365,0.3066666666666667,0.0714285714285714,0.07058823529411762,0.14946808510638296
Roma,0.094,0.18538461538461534,,0.26609195402298846,0.23275193798449606,0.28634259259259254,0.08125,0.17826086956521733,0.124390243902439,0.14285714285714285,0.2748299319727891,0.14642857142857138,0.1883333333333333,0.32380952380952377,0.11764705882352935,0.21994680851063828
South American,0.178,0.1884615384615384,,0.28505747126436776,0.24089147286821705,0.3332175925925926,0.10625,0.16086956521739124,0.3182926829268293,0.13571428571428568,0.4122448979591836,0.16785714285714282,0.21000000000000002,0.19999999999999996,0.4088235294117647,0.24680851063829784
White,0.10800000000000001,0.15538461538461534,,0.25172413793103454,0.2864341085271317,0.26967592592592593,0.25,0.2934782608695652,0.10365853658536581,0.1666666666666666,0.2789115646258503,0.1089285714285714,0.14833333333333332,0.12380952380952377,0.13235294117647053,0.33111702127659576
