,highSES,lowSES
bartender,0.007719553174098626,-0.0016082402446038803
cashier,0.007400468057838572,0.0011840748892541716
chemical engineer,0.009377758164165927,-0.0014427320252562964
chemist,0.008684497320860953,0.0004824720733811641
construction worker,0.00736313236313236,-0.0006693756693756691
dentist,0.010934819897084043,0.0033645599683335514
farm worker,0.006873632974954557,-0.0013092634238008683
janitor,0.012865921956831042,-0.00482472073381164
judge,0.0069899612582539385,0.001553324724056431
lawyer,0.007589856380178958,0.0039946612527257674
line cook,0.008429070929070925,-0.000312187812187812
optometrist,0.008337372198758334,0.0002452168293752451
parking attendant,0.007489989848860813,-0.002097197157681028
pharmacist,0.007848665419087951,0.0031394661676351805
physician,0.0099806909508402,0.004435862644817867
physics teacher,0.007960789210789207,0.0007237081100717461
professor,0.005060728744939269,0.003910563121089435
psychologist,0.006468531468531465,0.001398601398601398
receptionist,0.008609952279480172,-0.0019133227287733718
sales clerk,0.007675692076518519,0.0070616367103970385
scientist,0.008081042824245238,0.0015713138824921297
server,0.0065013111888111855,0.0058821386946386915
taxi driver,0.008967325777670601,-0.003202616349168072
truck driver,0.01347933040410916,-0.005588990655362335
