,highSES,lowSES
bartender,0.12190969430665743,-0.05499029170395764
cashier,0.1476202666954112,-0.06295570197304301
chemical engineer,0.1371125586512961,-0.06783463428011491
chemist,0.14090784660179678,-0.07274510779848858
construction worker,0.11964849309982052,-0.07321348268250923
dentist,0.1280263985387597,-0.07064519739188317
farm worker,0.11522225167790129,-0.05864782990289062
janitor,0.14059571358067308,-0.0701426738835146
judge,0.13659484659484658,-0.07598269598269597
lawyer,0.12716659997827107,-0.06465064555250231
line cook,0.11975012557658667,-0.05713379485340761
optometrist,0.14359366160252748,-0.07551302287172253
parking attendant,0.13575716520922002,-0.04409745505635916
pharmacist,0.14627122699111295,-0.08317383495573089
physician,0.14637555739552885,-0.08093707291282183
physics teacher,0.1370093810771777,-0.05789555704809943
professor,0.1334047334047334,-0.08207291207291206
psychologist,0.1128393211726545,-0.053226094892761554
receptionist,0.16286087591929516,-0.06606620438235558
sales clerk,0.1441666798809656,-0.05961322627989294
scientist,0.16247703147514111,-0.06419972591995275
server,0.15365627132014326,-0.05796613828244925
taxi driver,0.14068938968574005,-0.07137269664641926
truck driver,0.10784790484174764,-0.048677297590734754
