,highSES,lowSES
bartender,0.009327793418702506,-0.009327793418702506
cashier,0.0062163931685844005,-0.0062163931685844005
chemical engineer,0.010820490189422223,-0.010820490189422223
chemist,0.008202025247479788,-0.008202025247479788
construction worker,0.00803250803250803,-0.00803250803250803
dentist,0.007570259928750492,-0.007570259928750492
farm worker,0.008182896398755427,-0.008182896398755427
janitor,0.01769064269064268,-0.01769064269064268
judge,0.005436636534197507,-0.005436636534197507
lawyer,0.00359519512745319,-0.00359519512745319
line cook,0.008741258741258737,-0.008741258741258737
optometrist,0.008092155369383089,-0.008092155369383089
parking attendant,0.00958718700654184,-0.00958718700654184
pharmacist,0.004709199251452771,-0.004709199251452771
physician,0.005544828306022333,-0.005544828306022333
physics teacher,0.0072370811007174615,-0.0072370811007174615
professor,0.0011501656238498339,-0.0011501656238498339
psychologist,0.005069930069930068,-0.005069930069930068
receptionist,0.010523275008253544,-0.010523275008253544
sales clerk,0.0006140553661214816,-0.0006140553661214816
scientist,0.006509728941753109,-0.006509728941753109
server,0.0006191724941724939,-0.0006191724941724939
taxi driver,0.012169942126838673,-0.012169942126838673
truck driver,0.019068321059471493,-0.019068321059471493
