,highSES,lowSES
bartender,0.29880968031727245,-0.23189027771457274
cashier,0.3581962353638654,-0.2735316706414972
chemical engineer,0.34205975158270713,-0.2727818272115259
chemist,0.3545608010020821,-0.28639806219877395
construction worker,0.3125104688821503,-0.266075458464839
dentist,0.32669799446940256,-0.269316793322526
farm worker,0.2890923332586932,-0.23251791148368256
janitor,0.35133410104486074,-0.2808810613477023
judge,0.3491723891723892,-0.28856023856023855
lawyer,0.31898384550904446,-0.25646789108327567
line cook,0.29663404600658094,-0.23401771528340193
optometrist,0.36270034607677754,-0.2946197073459726
parking attendant,0.3156117854747992,-0.22395207532193834
pharmacist,0.3757162889379568,-0.3126188969025747
physician,0.37368818770387957,-0.3082497032211725
physics teacher,0.3319143192024548,-0.25280049517337655
professor,0.3488823788823789,-0.29755055755055754
psychologist,0.2789047372380706,-0.21929151095817762
receptionist,0.3917879562209459,-0.2949932846840063
sales clerk,0.34794658604182416,-0.26339313244075147
scientist,0.389153788870235,-0.2908764833150467
server,0.36527868092273574,-0.2695885478850418
taxi driver,0.35275147601789936,-0.2834347829785786
truck driver,0.26437310727423,-0.20520250002321713
