,highSES,lowSES
bartender,0.14277389277389277,0.16783216783216784
cashier,0.13986013986013987,0.17016317016317017
chemical engineer,0.16346153846153846,0.15996503496503497
chemist,0.1751165501165501,0.1558857808857809
construction worker,0.13315850815850816,0.1684149184149184
dentist,0.15646853146853146,0.1585081585081585
farm worker,0.12791375291375293,0.1864801864801865
janitor,0.13053613053613053,0.17278554778554778
judge,0.16317016317016317,0.15792540792540793
lawyer,0.17103729603729603,0.1555944055944056
line cook,0.12937062937062938,0.1687062937062937
optometrist,0.16113053613053613,0.15938228438228438
parking attendant,0.1453962703962704,0.17074592074592074
pharmacist,0.16171328671328672,0.16754079254079254
physician,0.17395104895104896,0.15297202797202797
physics teacher,0.1657925407925408,0.1448135198135198
professor,0.15938228438228438,0.1448135198135198
psychologist,0.1655011655011655,0.16171328671328672
receptionist,0.15005827505827507,0.16142191142191142
sales clerk,0.15122377622377622,0.1655011655011655
scientist,0.16666666666666666,0.15996503496503497
server,0.1453962703962704,0.16404428904428905
taxi driver,0.14714452214452214,0.1660839160839161
truck driver,0.13636363636363635,0.1751165501165501
