,highSES,lowSES
bartender,0.033216783216783216,-0.019230769230769232
cashier,0.024475524475524476,-0.02097902097902098
chemical engineer,0.05215617715617716,-0.026515151515151516
chemist,0.04516317016317016,-0.028263403263403264
construction worker,0.022144522144522144,-0.004953379953379953
dentist,0.03496503496503497,-0.016608391608391608
farm worker,0.00641025641025641,0.019522144522144524
janitor,0.025932400932400932,0.011072261072261072
judge,0.024475524475524476,-0.008741258741258742
lawyer,0.026806526806526808,-0.0002913752913752914
line cook,0.016025641025641024,-0.0005827505827505828
optometrist,0.029428904428904428,-0.005536130536130536
parking attendant,0.0337995337995338,-0.005536130536130536
pharmacist,0.06264568764568765,-0.035256410256410256
physician,0.021270396270396272,-0.001456876456876457
physics teacher,0.044580419580419584,-0.021853146853146852
professor,0.05040792540792541,-0.03700466200466201
psychologist,0.035256410256410256,-0.002331002331002331
receptionist,0.018648018648018648,-0.011946386946386946
sales clerk,0.02564102564102564,-0.00844988344988345
scientist,0.03292540792540793,-0.00641025641025641
server,0.013111888111888112,-0.006118881118881119
taxi driver,0.03205128205128205,-0.003787878787878788
truck driver,0.020687645687645688,-0.00641025641025641
