,highSES,lowSES
bartender,0.3106060606060606,0.3106060606060606
cashier,0.31002331002331,0.31002331002331
chemical engineer,0.32342657342657344,0.32342657342657344
chemist,0.331002331002331,0.331002331002331
construction worker,0.30157342657342656,0.30157342657342656
dentist,0.31497668997669,0.31497668997669
farm worker,0.3143939393939394,0.3143939393939394
janitor,0.30332167832167833,0.30332167832167833
judge,0.3210955710955711,0.3210955710955711
lawyer,0.32663170163170163,0.32663170163170163
line cook,0.2980769230769231,0.2980769230769231
optometrist,0.32051282051282054,0.32051282051282054
parking attendant,0.31614219114219116,0.31614219114219116
pharmacist,0.32925407925407923,0.32925407925407923
physician,0.3269230769230769,0.3269230769230769
physics teacher,0.3106060606060606,0.3106060606060606
professor,0.3041958041958042,0.3041958041958042
psychologist,0.3272144522144522,0.3272144522144522
receptionist,0.3114801864801865,0.3114801864801865
sales clerk,0.3167249417249417,0.3167249417249417
scientist,0.32663170163170163,0.32663170163170163
server,0.3094405594405594,0.3094405594405594
taxi driver,0.3132284382284382,0.3132284382284382
truck driver,0.3114801864801865,0.3114801864801865
