,bisexual,gay,lesbian,pansexual,straight
bisexual,0.05319148936170213,0.0,-0.08333333333333333,0.05,-0.017241379310344827
gay,0.010638297872340425,-0.004166666666666667,-0.03333333333333333,0.08571428571428572,-0.0603448275862069
lesbian,-0.03723404255319149,0.0125,0.05,0.007142857142857143,-0.05172413793103448
pansexual,0.05851063829787234,-0.05,-0.03888888888888889,0.18571428571428572,-0.15517241379310345
straight,0.05851063829787234,0.020833333333333332,-0.03333333333333333,-0.07142857142857142,0.0
