,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0497647058823529,0.1105882352941176,0.0466666666666666,-0.1266666666666666,0.55,0.4833333333333333,0.0,0.0,0.1111111111111111,0.032051282051282,0.0833333333333333,0.106060606060606,0.0378787878787878,0.0357142857142857,0.0670731707317073,0.0555555555555555,0.0757575757575757,0.1071428571428571,0.07116785653371015,0.0,0.0,0.0064102564102564,0.0555555555555555,0.0378787878787878,-0.053030303030303,0.0214285714285714,0.0121951219512195,-0.0138888888888888,0.0151515151515151,0.0714285714285714,0.028696757172366895,0.0,0.2638888888888889,0.2115384615384615,0.2222222222222222,0.2121212121212121,0.2954545454545454,0.1785714285714285,0.1402439024390244,0.1666666666666666,0.3181818181818182,0.25,0.22588891460842678,0.0,0.0972222222222222,0.0705128205128205,0.1111111111111111,0.1136363636363636,0.1439393939393939,0.0928571428571428,0.0853658536585365,0.125,0.1818181818181818,0.1428571428571428,0.11643202326129151,0.0
Atheist,0.018222683264177,0.0705394190871369,-0.035,-0.0433333333333333,0.7416666666666667,0.2083333333333333,-0.0315420226181759,-0.0400488162069807,-0.0208333333333333,-0.0512820512820512,-0.0555555555555555,-0.0303030303030303,0.0151515151515151,-0.0071428571428571,0.0304878048780487,0.0138888888888888,0.0075757575757575,0.0357142857142857,0.02679350798253232,0.07739771407454331,-0.0069444444444444,0.0384615384615384,0.0138888888888888,0.0303030303030303,-0.0454545454545454,0.0071428571428571,-0.024390243902439,-0.0555555555555555,0.0303030303030303,-0.0535714285714285,0.030601556302775768,0.032850317027146275,0.1041666666666666,0.1282051282051282,0.0555555555555555,0.1363636363636363,0.1363636363636363,0.1642857142857142,0.0792682926829268,0.2083333333333333,0.1893939393939394,0.0714285714285714,0.1273364474279108,0.10688580051384933,0.1041666666666666,0.0769230769230769,0.0972222222222222,0.106060606060606,0.1212121212121212,0.0928571428571428,0.0975609756097561,0.0833333333333333,0.0909090909090909,0.0892857142857142,0.09595309500797303,0.025588892814502585
Christian,0.0302741228070175,0.0723684210526316,0.0083333333333333,-0.0466666666666666,0.5816666666666667,0.26,-0.0194905830753354,-0.038219814241486,0.0277777777777777,0.0,-0.0138888888888888,0.0075757575757575,0.0,-0.0071428571428571,-0.0121951219512195,0.0277777777777777,0.053030303030303,0.0535714285714285,0.020295991271600977,0.057517238858702247,0.0,0.032051282051282,0.0,-0.0075757575757575,-0.0075757575757575,-0.0071428571428571,-0.0121951219512195,0.0,0.0303030303030303,0.0357142857142857,0.013255809231418957,0.02898220343342291,0.1527777777777778,0.2307692307692307,0.1527777777777778,0.3106060606060606,0.2272727272727272,0.2071428571428571,0.1707317073170731,0.1944444444444444,0.2045454545454545,0.2321428571428571,0.20832108947962605,0.05847835091737531,0.1111111111111111,0.0961538461538461,0.1388888888888889,0.1439393939393939,0.1439393939393939,0.1214285714285714,0.0975609756097561,0.1388888888888889,0.1363636363636363,0.1428571428571428,0.12711318491806295,0.01977207074768052
Protestant,-0.0129381443298969,-0.0309278350515463,-0.0216666666666666,-0.0933333333333333,0.5816666666666667,0.23,-0.0627028502122498,-0.1415160703456639,-0.0069444444444444,0.0128205128205128,-0.0138888888888888,0.0151515151515151,0.0075757575757575,-0.0285714285714285,-0.0182926829268292,0.0416666666666666,-0.0378787878787878,0.0178571428571428,0.02006478277819735,0.07221832029758854,0.0069444444444444,0.0192307692307692,-0.0138888888888888,0.0075757575757575,-0.0151515151515151,0.0071428571428571,0.0121951219512195,-0.0138888888888888,-0.0075757575757575,-0.0714285714285714,0.01750225722786693,0.033726134976134935,0.1736111111111111,0.2051282051282051,0.2361111111111111,0.2272727272727272,0.2196969696969697,0.2142857142857142,0.1646341463414634,0.1805555555555555,0.2803030303030303,0.1964285714285714,0.2098027142234459,0.0366929648941844,0.1458333333333333,0.1089743589743589,0.0972222222222222,0.1136363636363636,0.1818181818181818,0.1071428571428571,0.1097560975609756,0.125,0.1590909090909091,0.1071428571428571,0.12556171809220587,0.023595784297003812
Catholic,0.0248035914702581,0.0572390572390573,-0.0066666666666666,-0.0833333333333333,0.5666666666666667,0.2616666666666666,-0.0249611144120948,-0.0533491780550603,-0.0138888888888888,0.0128205128205128,-0.0416666666666666,0.0757575757575757,0.0,0.0071428571428571,0.0182926829268292,0.0277777777777777,-0.0151515151515151,-0.0178571428571428,0.02303556199897658,0.06584513724757622,-0.0625,0.0448717948717948,-0.0555555555555555,0.0,-0.0303030303030303,-0.0357142857142857,0.0182926829268292,0.0277777777777777,-0.0227272727272727,-0.0178571428571428,0.03155995427336887,0.05047502971283452,0.1805555555555555,0.2307692307692307,0.125,0.3181818181818182,0.2575757575757575,0.2357142857142857,0.1158536585365853,0.25,0.2272727272727272,0.2321428571428571,0.2173065890748817,0.06173583868705823,0.1180555555555555,0.1089743589743589,0.1111111111111111,0.1363636363636363,0.106060606060606,0.1214285714285714,0.1158536585365853,0.0555555555555555,0.1439393939393939,0.125,0.11423424475253738,0.030414054103078493
Mormon,-0.0013828689370485,-0.0030959752321981,0.01,-0.02,0.5533333333333333,0.2933333333333333,-0.051147574819401395,-0.1136842105263157,0.0416666666666666,-0.0064102564102564,-0.0138888888888888,0.0075757575757575,-0.0151515151515151,0.0,0.0060975609756097,0.0277777777777777,-0.0075757575757575,-0.0178571428571428,0.01440013238793721,0.06894443632248506,0.0277777777777777,0.0256410256410256,-0.0416666666666666,-0.0151515151515151,0.0227272727272727,-0.0142857142857142,-0.0182926829268292,-0.0694444444444444,0.0075757575757575,-0.0357142857142857,0.027827714291128874,0.05094949088851521,0.1666666666666666,0.2115384615384615,0.125,0.25,0.2575757575757575,0.2285714285714285,0.2256097560975609,0.25,0.2954545454545454,0.1607142857142857,0.21711309016187058,0.06009141942068773,0.0972222222222222,0.1025641025641025,0.125,0.1515151515151515,0.1439393939393939,0.1285714285714285,0.1158536585365853,0.1527777777777778,0.0833333333333333,0.1785714285714285,0.12793484970314234,0.03119979613882053
Jewish,-0.0092658092175777,-0.022508038585209,-0.015,0.0033333333333333,0.5883333333333334,0.245,-0.0590305150999306,-0.1330962738793266,0.0,0.0256410256410256,-0.0416666666666666,-0.0606060606060606,-0.0151515151515151,-0.0142857142857142,0.024390243902439,-0.0416666666666666,-0.0151515151515151,-0.0178571428571428,0.025641655092874565,0.0868032577178918,0.0208333333333333,0.0384615384615384,0.0138888888888888,0.0,-0.0151515151515151,-0.0071428571428571,0.0121951219512195,-0.0555555555555555,0.0,-0.0892857142857142,0.025251452477062192,0.04164127539127536,0.1944444444444444,0.1794871794871795,0.1527777777777778,0.2272727272727272,0.1969696969696969,0.2285714285714285,0.1585365853658536,0.1527777777777778,0.2878787878787879,0.3035714285714285,0.2082287834117102,0.04506325652667113,0.1597222222222222,0.0897435897435897,0.0972222222222222,0.1363636363636363,0.1515151515151515,0.1642857142857142,0.0975609756097561,0.1944444444444444,0.1515151515151515,0.1607142857142857,0.14030873936361737,0.0327150999407097
Muslim,0.0137113402061855,0.0309278350515462,0.0,-0.09,0.5566666666666666,0.2316666666666666,-0.0360533656761674,-0.0796604002425714,0.0208333333333333,-0.0192307692307692,-0.0555555555555555,-0.0303030303030303,0.0151515151515151,-0.0071428571428571,-0.0182926829268292,-0.0416666666666666,-0.0454545454545454,-0.0178571428571428,0.027148809862224448,0.09111969669896493,-0.0277777777777777,0.032051282051282,-0.0138888888888888,-0.0454545454545454,-0.0454545454545454,-0.0142857142857142,-0.0304878048780487,0.0138888888888888,0.0151515151515151,-0.0357142857142857,0.027415524854549178,0.04270901862365269,0.2152777777777778,0.1858974358974359,0.2222222222222222,0.2575757575757575,0.2424242424242424,0.2357142857142857,0.1646341463414634,0.2916666666666667,0.2272727272727272,0.2321428571428571,0.2274828119035436,0.04880363200485153,0.1111111111111111,0.1474358974358974,0.0694444444444444,0.0909090909090909,0.1515151515151515,0.1285714285714285,0.1280487804878048,0.125,0.1363636363636363,0.1785714285714285,0.12669709694099934,0.0322347706494048
Sikh,-0.0079194630872483,-0.0201342281879194,0.0,-0.0766666666666666,0.6066666666666667,0.2583333333333333,-0.0576841689696012,-0.130722463482037,0.0486111111111111,0.0448717948717948,0.0,-0.0151515151515151,0.0,-0.0428571428571428,0.0182926829268292,0.0138888888888888,0.0,0.0714285714285714,0.025510170723585322,0.05982351997595897,0.0,0.0192307692307692,-0.0277777777777777,-0.0075757575757575,-0.0151515151515151,-0.0285714285714285,0.0,-0.0555555555555555,0.0075757575757575,-0.0357142857142857,0.01971528471528467,0.039806758282368,0.1736111111111111,0.1858974358974359,0.2222222222222222,0.2272727272727272,0.1818181818181818,0.2285714285714285,0.1280487804878048,0.2916666666666667,0.2121212121212121,0.1785714285714285,0.20298011947402186,0.06093909816470795,0.1388888888888889,0.0833333333333333,0.1111111111111111,0.1136363636363636,0.1515151515151515,0.1142857142857142,0.1097560975609756,0.1388888888888889,0.1287878787878787,0.1071428571428571,0.11973462851511626,0.021051523002742527
Hindu,0.0302380952380952,0.0714285714285714,0.0366666666666666,-0.1233333333333333,0.5766666666666667,0.255,-0.0195266106442577,-0.0391596638655462,-0.0347222222222222,-0.032051282051282,0.0416666666666666,-0.0151515151515151,0.0,0.0071428571428571,0.0182926829268292,-0.0138888888888888,-0.0151515151515151,0.0,0.017806763020177613,0.07555417820661717,-0.0277777777777777,0.0064102564102564,0.0138888888888888,-0.0378787878787878,-0.0303030303030303,-0.05,0.0,0.0138888888888888,-0.0075757575757575,-0.0535714285714285,0.02412948162948158,0.04270580368141337,0.1875,0.1602564102564102,0.2083333333333333,0.2727272727272727,0.1969696969696969,0.2071428571428571,0.1158536585365853,0.2361111111111111,0.3636363636363636,0.2142857142857142,0.21628164179993442,0.05042256862378817,0.125,0.1474358974358974,0.0972222222222222,0.1439393939393939,0.106060606060606,0.1071428571428571,0.1097560975609756,0.125,0.1893939393939394,0.125,0.12759510137558916,0.02508804203926156
