,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0497647058823529,0.1105882352941176,0.0466666666666666,-0.1266666666666666,0.55,0.4833333333333333,0.0,0.0,0.0347222222222222,-0.0448717948717948,0.0138888888888888,0.0151515151515151,-0.0227272727272727,-0.0428571428571428,0.024390243902439,0.0555555555555555,-0.0075757575757575,0.0178571428571428,0.027959753660973124,0.0,-0.0416666666666666,0.0128205128205128,0.1111111111111111,0.0378787878787878,-0.106060606060606,0.0357142857142857,0.0,-0.0277777777777777,-0.0454545454545454,0.1428571428571428,0.05613414363414358,0.0,0.5208333333333334,0.4935897435897436,0.4861111111111111,0.4848484848484848,0.4772727272727273,0.3142857142857143,0.3658536585365853,0.3611111111111111,0.5075757575757576,0.5178571428571429,0.45293387845217115,0.0,0.2777777777777778,0.1282051282051282,0.25,0.2348484848484848,0.2121212121212121,0.25,0.1951219512195122,0.1944444444444444,0.2727272727272727,0.2857142857142857,0.23009605570581176,0.0
Atheist,0.018222683264177,0.0705394190871369,-0.035,-0.0433333333333333,0.7416666666666667,0.2083333333333333,-0.0315420226181759,-0.0400488162069807,-0.0555555555555555,-0.0256410256410256,-0.1111111111111111,-0.0378787878787878,0.0606060606060606,0.0214285714285714,0.0609756097560975,0.0277777777777777,-0.0151515151515151,0.0714285714285714,0.048755458633507366,0.056066822743651976,0.0069444444444444,0.0384615384615384,-0.0138888888888888,0.053030303030303,-0.0681818181818181,0.0214285714285714,-0.0365853658536585,-0.0694444444444444,0.0681818181818181,-0.0892857142857142,0.04654329072011994,0.06905994073676995,0.3055555555555556,0.2179487179487179,0.1666666666666666,0.25,0.2878787878787879,0.25,0.2560975609756097,0.3333333333333333,0.2575757575757575,0.25,0.25750563799344284,0.19542824045872828,0.2152777777777778,0.1794871794871795,0.1527777777777778,0.1742424242424242,0.2196969696969697,0.1785714285714285,0.1951219512195122,0.2083333333333333,0.2196969696969697,0.1607142857142857,0.19039200975176582,0.05425338550338551
Christian,0.0302741228070175,0.0723684210526316,0.0083333333333333,-0.0466666666666666,0.5816666666666667,0.26,-0.0194905830753354,-0.038219814241486,0.0069444444444444,-0.0192307692307692,-0.0138888888888888,0.0,-0.0227272727272727,-0.0071428571428571,-0.024390243902439,0.0555555555555555,0.0454545454545454,0.0178571428571428,0.02131917202039149,0.023387317289756272,0.0,0.0512820512820512,-0.0277777777777777,0.0,-0.0227272727272727,-0.0285714285714285,-0.0426829268292682,0.0138888888888888,0.0303030303030303,0.0535714285714285,0.02708048049511459,0.06539078130541538,0.3541666666666667,0.4166666666666667,0.3472222222222222,0.5,0.4621212121212121,0.3928571428571428,0.4390243902439024,0.4166666666666667,0.3787878787878788,0.4821428571428571,0.4189655703375215,0.07845815431181287,0.2361111111111111,0.2179487179487179,0.25,0.2727272727272727,0.3106060606060606,0.2428571428571428,0.2012195121951219,0.2638888888888889,0.2424242424242424,0.2678571428571428,0.25056400916157007,0.03986189284969773
Protestant,-0.0129381443298969,-0.0309278350515463,-0.0216666666666666,-0.0933333333333333,0.5816666666666667,0.23,-0.0627028502122498,-0.1415160703456639,0.0,0.0576923076923076,-0.0277777777777777,0.0151515151515151,0.0303030303030303,-0.0571428571428571,0.0182926829268292,0.0,-0.0454545454545454,-0.0357142857142857,0.028752900216314808,0.03993723417503901,-0.0208333333333333,0.0448717948717948,-0.0277777777777777,0.0,-0.0303030303030303,0.0642857142857142,0.0304878048780487,-0.0833333333333333,-0.0227272727272727,-0.0535714285714285,0.037819149008173354,0.06391805010707444,0.3472222222222222,0.4038461538461538,0.3888888888888889,0.3787878787878788,0.4848484848484848,0.5,0.3963414634146341,0.3611111111111111,0.4393939393939394,0.5,0.42004401425133137,0.07764543383445822,0.2847222222222222,0.2371794871794871,0.2222222222222222,0.1969696969696969,0.303030303030303,0.2642857142857143,0.2621951219512195,0.2777777777777778,0.2348484848484848,0.2678571428571428,0.25510881733442703,0.04929126090711457
Catholic,0.0248035914702581,0.0572390572390573,-0.0066666666666666,-0.0833333333333333,0.5666666666666667,0.2616666666666666,-0.0249611144120948,-0.0533491780550603,0.0208333333333333,-0.0064102564102564,-0.0833333333333333,0.106060606060606,-0.0227272727272727,0.0071428571428571,0.0182926829268292,-0.0138888888888888,-0.0681818181818181,-0.0178571428571428,0.03647281918623376,0.04623440922221406,-0.0208333333333333,0.0641025641025641,-0.0833333333333333,0.0227272727272727,-0.053030303030303,0.0357142857142857,0.0426829268292682,-0.0416666666666666,-0.0378787878787878,-0.0178571428571428,0.041982661647295756,0.055960350624984743,0.4375,0.4166666666666667,0.3055555555555556,0.5,0.4318181818181818,0.4642857142857143,0.3963414634146341,0.4583333333333333,0.4166666666666667,0.5178571428571429,0.43450247245978957,0.07700371444273883,0.2569444444444444,0.2307692307692307,0.25,0.2651515151515151,0.2348484848484848,0.2071428571428571,0.2378048780487804,0.1527777777777778,0.2348484848484848,0.2321428571428571,0.23024305301744324,0.03950846917310331
Mormon,-0.0013828689370485,-0.0030959752321981,0.01,-0.02,0.5533333333333333,0.2933333333333333,-0.051147574819401395,-0.1136842105263157,0.0972222222222222,-0.0384615384615384,-0.0138888888888888,0.0,0.0,0.0,-0.0182926829268292,0.0138888888888888,-0.0151515151515151,-0.0535714285714285,0.0250477165111311,0.034077788742422836,0.0416666666666666,0.0705128205128205,0.0,-0.0303030303030303,0.0151515151515151,0.0,-0.024390243902439,-0.0833333333333333,-0.0151515151515151,-0.0535714285714285,0.03340805535927484,0.07839223784345731,0.4166666666666667,0.3974358974358974,0.4305555555555556,0.4090909090909091,0.4848484848484848,0.5142857142857142,0.4695121951219512,0.4583333333333333,0.4545454545454545,0.4107142857142857,0.4445988496598253,0.090026332069015,0.2638888888888889,0.2243589743589743,0.25,0.2424242424242424,0.2727272727272727,0.2428571428571428,0.2682926829268293,0.2777777777777778,0.1666666666666666,0.2678571428571428,0.24768507914849378,0.04657892243258098
Jewish,-0.0092658092175777,-0.022508038585209,-0.015,0.0033333333333333,0.5883333333333334,0.245,-0.0590305150999306,-0.1330962738793266,-0.0069444444444444,0.0705128205128205,-0.0416666666666666,-0.0681818181818181,-0.0151515151515151,-0.0285714285714285,0.024390243902439,0.0277777777777777,-0.0151515151515151,0.0714285714285714,0.03697768017889964,0.04067266067266064,0.0694444444444444,0.0448717948717948,-0.0277777777777777,-0.0151515151515151,-0.053030303030303,0.0214285714285714,0.0365853658536585,-0.1388888888888889,0.0227272727272727,-0.1428571428571428,0.05727630770313694,0.09039901832584754,0.4097222222222222,0.3782051282051282,0.3472222222222222,0.4166666666666667,0.4242424242424242,0.4428571428571428,0.4024390243902439,0.3055555555555556,0.4393939393939394,0.5714285714285714,0.4137732897184116,0.0829062333330626,0.3472222222222222,0.2243589743589743,0.1944444444444444,0.2575757575757575,0.2954545454545454,0.2928571428571428,0.2560975609756097,0.3055555555555556,0.2651515151515151,0.2857142857142857,0.2724432004310053,0.05497340735145613
Muslim,0.0137113402061855,0.0309278350515462,0.0,-0.09,0.5566666666666666,0.2316666666666666,-0.0360533656761674,-0.0796604002425714,0.0347222222222222,0.0,-0.0555555555555555,0.0,0.0075757575757575,0.0142857142857142,0.0,-0.0138888888888888,-0.0303030303030303,0.0178571428571428,0.017418831168831132,0.03334756029877975,-0.0069444444444444,0.0256410256410256,0.0,-0.0075757575757575,-0.0454545454545454,0.0428571428571428,-0.024390243902439,0.0138888888888888,0.0151515151515151,-0.0178571428571428,0.019976070677290143,0.05592345662467607,0.4652777777777778,0.3846153846153846,0.3888888888888889,0.4696969696969697,0.4621212121212121,0.5,0.4512195121951219,0.4861111111111111,0.3787878787878788,0.4464285714285714,0.44331473066229166,0.08883517566444396,0.2708333333333333,0.2435897435897435,0.2222222222222222,0.2045454545454545,0.2878787878787879,0.2571428571428571,0.2682926829268293,0.2638888888888889,0.2424242424242424,0.2678571428571428,0.25286753558095015,0.04540856501222355
Sikh,-0.0079194630872483,-0.0201342281879194,0.0,-0.0766666666666666,0.6066666666666667,0.2583333333333333,-0.0576841689696012,-0.130722463482037,-0.0069444444444444,0.0512820512820512,0.0,-0.0075757575757575,-0.0378787878787878,-0.0785714285714285,0.0426829268292682,0.0138888888888888,-0.0303030303030303,0.1071428571428571,0.037627017291651375,0.03972748119089579,0.0347222222222222,0.0576923076923076,-0.0694444444444444,-0.0151515151515151,-0.0303030303030303,-0.0142857142857142,0.024390243902439,-0.125,0.0303030303030303,0.0,0.04012925083047031,0.08208313028434974,0.3541666666666667,0.3846153846153846,0.3333333333333333,0.4166666666666667,0.4318181818181818,0.4357142857142857,0.3475609756097561,0.4861111111111111,0.3939393939393939,0.3571428571428571,0.3941068856617637,0.10811270707612172,0.2569444444444444,0.1987179487179487,0.2083333333333333,0.1969696969696969,0.2727272727272727,0.2142857142857142,0.2804878048780488,0.2916666666666667,0.2424242424242424,0.2142857142857142,0.2376842838733082,0.05515316323243156
Hindu,0.0302380952380952,0.0714285714285714,0.0366666666666666,-0.1233333333333333,0.5766666666666667,0.255,-0.0195266106442577,-0.0391596638655462,-0.0347222222222222,-0.0512820512820512,0.0833333333333333,0.0151515151515151,0.0,0.0285714285714285,-0.0121951219512195,0.0694444444444444,-0.0075757575757575,-0.0178571428571428,0.03201330173891145,0.03256435299118223,-0.0208333333333333,0.0448717948717948,0.0277777777777777,-0.0151515151515151,-0.0303030303030303,-0.0214285714285714,0.0426829268292682,-0.0138888888888888,0.0,-0.0535714285714285,0.027050926715560815,0.06206036172499583,0.4097222222222222,0.3461538461538461,0.3611111111111111,0.4848484848484848,0.4242424242424242,0.4571428571428571,0.3658536585365853,0.4583333333333333,0.4924242424242424,0.4821428571428571,0.4281975037157963,0.07275224775224778,0.2569444444444444,0.2756410256410256,0.2222222222222222,0.2575757575757575,0.2575757575757575,0.2357142857142857,0.2865853658536585,0.2361111111111111,0.2878787878787879,0.1964285714285714,0.25126773294456217,0.05160818517525836
