,nonOld,old
Baseline,0.0967391304347826,-0.0097826086956521
boy,0.0141304347826086,-0.0157608695652173
elder,0.0021739130434782,0.0456521739130434
girl,0.0467391304347826,-0.0255434782608695
kid,0.0543478260869565,-0.0413043478260869
man,0.0228260869565217,-0.0108695652173913
woman,0.033695652173913,-0.0103260869565217
