,nonOld,old
Baseline,0.532608695652174,0.532608695652174
boy,0.841304347826087,0.841304347826087
elder,0.8369565217391305,0.8369565217391305
girl,0.8554347826086957,0.8554347826086957
kid,0.8777173913043478,0.8777173913043478
man,0.7945652173913044,0.7945652173913044
woman,0.8739130434782608,0.8739130434782608
