,nonOld,old
Baseline,0.0255434782608695,0.0157608695652173
boy,0.0304347826086956,0.017391304347826
elder,0.0054347826086956,0.0260869565217391
girl,0.0179347826086956,0.0108695652173913
kid,0.0233695652173913,0.0108695652173913
man,0.0239130434782608,0.0206521739130434
woman,0.0217391304347826,0.0190217391304347
