,nonOld,old
Baseline,0.0668478260869565,0.0668478260869565
boy,0.1119565217391304,0.1119565217391304
elder,0.1315217391304347,0.1315217391304347
girl,0.1103260869565217,0.1103260869565217
kid,0.1429347826086956,0.1429347826086956
man,0.1277173913043478,0.1277173913043478
woman,0.1146739130434782,0.1146739130434782
