,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_polarity_amb,gay_polarity_amb,lesbian_polarity_amb,bisexual_polarity_amb,pansexual_polarity_amb,TB_polarity_amb,PB_polarity_amb,straight_polarity_dis,gay_polarity_dis,lesbian_polarity_dis,bisexual_polarity_dis,pansexual_polarity_dis,TB_polarity_dis,PB_polarity_dis,straight_amount_amb,gay_amount_amb,lesbian_amount_amb,bisexual_amount_amb,pansexual_amount_amb,TB_amount_amb,PB_amount_amb,straight_amount_dis,gay_amount_dis,lesbian_amount_dis,bisexual_amount_dis,pansexual_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,-0.0098379629629629,-0.0208333333333333,0.0324074074074074,0.0972222222222222,0.5277777777777778,0.7013888888888888,0.0,0.0,0.0258620689655172,0.0125,0.0,-0.026595744680851,-0.0071428571428571,0.014420134157845061,0.0,0.0086206896551724,0.0041666666666666,-0.0111111111111111,0.0212765957446808,-0.0285714285714285,0.014749298349811878,0.0,0.4396551724137931,0.4208333333333333,0.5333333333333333,0.3989361702127659,0.6071428571428571,0.47998017328721654,0.0,0.1982758620689655,0.2041666666666666,0.1888888888888888,0.1702127659574468,0.1714285714285714,0.1865945510021078,0.0
straight,0.0236559139784946,0.0580645161290322,0.0231481481481481,0.0092592592592593,0.5925925925925926,0.5509259259259259,0.0334938769414575,0.0788978494623655,0.146551724137931,-0.0041666666666666,0.0,-0.0159574468085106,-0.0928571428571428,0.0519065960940502,0.0467417810851413,0.043103448275862,0.0041666666666666,0.0166666666666666,-0.0212765957446808,-0.0357142857142857,0.02418553261363234,0.022391317006137217,0.4568965517241379,0.3875,0.4111111111111111,0.3457446808510638,0.4785714285714286,0.4159647544515483,0.07091197055980618,0.1637931034482758,0.1875,0.1722222222222222,0.1489361702127659,0.15,0.16449029917665278,0.022104251825455046
gay,0.0236111111111111,0.0576271186440677,-0.0300925925925925,0.0879629629629629,0.5902777777777778,0.5115740740740741,0.033449074074074,0.07846045197740101,-0.0172413793103448,0.0416666666666666,-0.0055555555555555,-0.0957446808510638,0.0785714285714285,0.04775594219101185,0.0465377784765165,0.0344827586206896,-0.0125,0.0111111111111111,-0.0053191489361702,-0.0142857142857142,0.015539746590737018,0.021126483364194263,0.3620689655172414,0.4166666666666667,0.4388888888888889,0.3297872340425531,0.5071428571428571,0.41091092245164146,0.06906925083557511,0.1724137931034483,0.1791666666666666,0.2,0.1436170212765957,0.1571428571428571,0.17046806763791353,0.020570927808638763
lesbian,0.0,0.0,-0.0416666666666666,0.1203703703703703,0.5277777777777778,0.5370370370370371,0.0098379629629629,0.0208333333333333,-0.0689655172413793,0.0541666666666666,0.1111111111111111,-0.0585106382978723,-0.1,0.07855078666340587,0.07447548009176769,0.0,0.0166666666666666,0.0333333333333333,-0.0212765957446808,-0.0428571428571428,0.0228267477203647,0.02448080797493854,0.5,0.3958333333333333,0.5888888888888889,0.4095744680851064,0.5142857142857142,0.4817164809186085,0.04887916477424916,0.2068965517241379,0.1666666666666666,0.1777777777777777,0.1595744680851064,0.1571428571428571,0.17361166427930913,0.016431162584867643
bisexual,-0.0177164840897235,-0.0309859154929577,-0.0254629629629629,0.0972222222222222,0.4282407407407407,0.6319444444444444,-0.0078785211267606,-0.0101525821596244,-0.0517241379310344,0.0166666666666666,-0.1055555555555555,0.1276595744680851,-0.0214285714285714,0.0646069012099826,0.07116989251068481,0.0344827586206896,-0.0208333333333333,-0.0055555555555555,0.0319148936170212,-0.0285714285714285,0.024271593939605617,0.01341118447868262,0.5172413793103449,0.5166666666666667,0.5611111111111111,0.6276595744680851,0.65,0.5745357463112415,0.09455557302402502,0.1896551724137931,0.2291666666666666,0.1722222222222222,0.1702127659574468,0.1714285714285714,0.18653707973774,0.0100574712643678
pansexual,0.0290332705586942,0.0564971751412428,0.0416666666666666,0.0833333333333333,0.4861111111111111,0.6296296296296297,0.0388712335216571,0.07733050847457609,0.0172413793103448,-0.0208333333333333,-0.0333333333333333,-0.0585106382978723,0.1428571428571428,0.054555165426405296,0.051440449987772044,0.0172413793103448,-0.025,0.0055555555555555,0.026595744680851,-0.0142857142857142,0.017735678766493103,0.014811777242078022,0.4310344827586206,0.4458333333333333,0.5222222222222223,0.4734042553191489,0.7428571428571429,0.5230702872980936,0.05098283431739048,0.2068965517241379,0.2083333333333333,0.2166666666666666,0.1542553191489361,0.1571428571428571,0.1886589456031862,0.014161659038768376
