,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_ambig,African American_ambig,Black_ambig,Caucasian_ambig,White_ambig,European_ambig,Roma_ambig,Native American_ambig,South American_ambig,Hispanic_ambig,Latino_ambig,Jewish_ambig,Arab_ambig,Middle Eastern_ambig,Asian_ambig,TB_ambig,PB_ambig,diff_TB_ambig,African_disambig,African American_disambig,Black_disambig,Caucasian_disambig,White_disambig,European_disambig,Roma_disambig,Native American_disambig,South American_disambig,Hispanic_disambig,Latino_disambig,Jewish_disambig,Arab_disambig,Middle Eastern_disambig,Asian_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0086781577838153,0.0241725774665431,0.0241279069767441,0.0103488372093022,0.943779069767442,0.6419186046511628,0.0,0.0,0.006,-0.0515384615384615,-0.0224537037037036,0.028125,0.0851063829787233,0.108695652173913,0.019047619047619,-0.1049999999999999,-0.0058823529411764,-0.0256097560975609,0.0141156462585033,0.1023809523809523,-0.010727969348659,-0.0803571428571428,0.0746124031007751,0.7396530424271901,0.0,0.0,0.0295450294963114,-0.0113853502858535,-0.0132123947631745,-0.0131768984939173,0.0165134922357917,0.0416981552457255,-0.0173765432098765,-0.0332302758727762,-8.91265597148e-05,0.0010727226373509,0.0061737153882831,0.0339463156536327,0.0086121992657901,-0.0037566137566137,0.0095665809396091,0.23935541380442102,0.0,0.0
African,0.0067566305075347,0.0143088833579675,0.0034302325581395,-0.0041860465116279,0.8733720930232558,0.4163953488372093,-0.0019215272762806,-0.0098636941085756,0.046,0.1246153846153845,0.0770833333333332,0.03125,0.0555851063829787,0.0391304347826086,-0.0071428571428571,-0.0266666666666666,0.0323529411764706,-0.1024390243902438,0.0178571428571428,0.0,0.0005747126436781,-0.0910714285714285,0.0364341085271317,0.6882031410899242,0.8038084603719291,-0.0514499013372659,0.0637307856603825,0.0074885239634311,0.0071806715293107,-0.0047682255492102,0.0226523595589898,0.0532278034147786,-0.0375403656862458,-0.0152990879241772,-0.021136130859592,0.0071754456833858,0.0068746247460942,0.0514023122407163,-0.0062623358641307,-0.0464154135338345,0.0095660176380573,0.3607201038523367,0.2404654270672677,0.1213646900479157
African American,0.0104621286263451,0.021464600951445,0.0018023255813953,-0.0141860465116278,0.8612790697674418,0.4923255813953487,0.0017839708425298004,-0.0027079765150981004,0.256,0.0492307692307692,0.0458333333333333,-0.040625,0.0175531914893616,-0.0021739130434782,0.0547619047619047,-0.015,0.0117647058823529,0.0036585365853658,0.0193877551020407,-0.0095238095238095,0.0273946360153256,-0.0999999999999999,0.0401162790697674,0.6930238340375087,1.0482971190199109,-0.04662920838968143,0.040008453389633,0.0070621652012316,-0.0028749052781946,0.0473484773710015,0.0128797779773216,0.0337304760877408,0.0066706999255398,-0.0189576215307265,-0.0141563084607536,0.0112132402603329,0.0055348020124526,0.0100628824313034,0.0056677748506006,-0.0217256186898958,0.0110357301026115,0.24892893356933982,0.2208077202578808,0.009573519764918798
Black,0.0100024556851545,0.0170379745281042,0.0252906976744185,0.0288372093023255,0.871860465116279,0.3966279069767442,0.0013242979013391998,-0.0071346029384389,-0.0279999999999999,0.0592307692307692,-0.0124999999999999,0.053125,0.0691489361702127,0.0304347826086956,0.019047619047619,-0.0483333333333333,0.0411764705882352,-0.0134146341463414,-0.0008503401360543,-0.0023809523809523,-0.035823754789272,-0.0999999999999999,0.0585271317829457,0.5719937242144304,0.5704136680517217,-0.1676593182127597,0.0279168774940067,0.0238746236022759,-0.0015116462554668,0.0036041752003788,0.0195938113864864,0.0446843853820597,-0.0125695591023054,-0.0065409850719585,-0.0422090596456243,0.0057149887972146,0.0110649678193662,0.006111158835399,0.0068174134236758,-0.0167176870748299,0.0175284817587061,0.24645982084975412,0.2051391407623731,0.007104407045333105
Caucasian,0.0172806183976221,0.0322321673923652,0.0454651162790697,-0.0336046511627906,0.8568023255813954,0.4723255813953488,0.0086024606138068,0.008059589925822102,-0.018,-0.1099999999999999,-0.026736111111111,0.459375,0.1837765957446808,0.3065217391304348,-0.0142857142857142,-0.0533333333333333,0.0676470588235293,-0.0134146341463414,0.0375850340136054,0.1380952380952381,-0.0413793103448275,-0.0535714285714285,0.1005813953488371,1.6243025929490815,1.1278045003066828,0.8846495505218914,0.0152802351591934,-0.0423848482860196,-0.0221519961550253,0.0564178414692446,0.0186896448596717,0.1216365221539549,-0.0188841028800137,0.0011898376852505,0.0066508142015718,0.0225097869382702,-0.005574948438181,0.0500829312441449,-0.0008035958780808,-0.017826344072198,0.0012703223825238,0.40135377180334425,0.32968489494829284,0.16199835799892323
White,0.016734996323022,0.031681054952443,0.0317441860465115,-0.0394186046511627,0.8730813953488372,0.483313953488372,0.0080568385392067,0.0075084774858999,-0.024,-0.0684615384615384,-0.0234953703703703,0.18125,0.1683510638297872,0.2673913043478261,0.038095238095238,-0.0216666666666666,0.0176470588235293,-0.0280487804878048,0.0585034013605441,0.1214285714285713,-0.0344827586206896,0.0178571428571428,0.0746124031007751,1.1452912984504835,0.7567839142865984,0.4056382560232934,0.0316425518217005,-0.0292362394328535,-0.0262906304131907,0.0490211868468986,0.0233305555948922,0.0764531959970434,-0.0767648964308002,0.006953157500624,-0.0214048023397303,0.0202163790384845,0.0097069510643699,0.0223730261924205,-0.0020915622126895,-0.0408160424187603,0.0106423428576405,0.4469435201620986,0.3407734325450692,0.20758810635767758
European,0.0149629703082114,0.029355293211083,0.0344186046511627,-0.0452325581395348,0.8715697674418605,0.4991279069767441,0.0062848125243961,0.005182715744539899,0.052,-0.0538461538461537,-0.0489583333333333,0.18125,0.1374999999999999,0.3717391304347825,0.0761904761904761,-0.0116666666666666,0.0794117647058823,-0.0243902439024389,0.0491496598639455,0.1499999999999999,0.0235632183908045,-0.0428571428571428,0.0717054263565891,1.3742282165482151,0.9377154632459783,0.634575174121025,0.0561499687555172,-0.0387050528082718,-0.0247147339008407,0.0296012089046144,0.0204909055595257,0.1112500427313928,-0.0103576265705622,0.0061877755110837,-0.0206887694145758,-0.009202324903599,-0.0013511145666342,0.0908631401278459,-0.0009736733501501,-0.0352190382081686,0.0010823993782176,0.4568377746909997,0.3730201806042255,0.21748236088657866
Roma,0.0128882384918395,0.0261601146380353,0.0159302325581395,-0.0196511627906976,0.8630813953488371,0.5091279069767441,0.0042100807080242,0.0019875371714922,0.034,-0.053076923076923,-0.0064814814814814,0.08125,0.0388297872340425,0.0652173913043478,0.2023809523809523,-0.0133333333333333,0.0352941176470587,1.734723475976807e-18,0.0207482993197278,0.0547619047619047,0.0101532567049808,-0.0767857142857142,0.0709302325581394,0.7632433940886059,0.6125632929087017,0.023590351661415765,0.0092212951409844,-0.0264022275227138,-0.0156891656728855,0.033710917126803,0.0206263115289009,0.0355095714775796,0.009036060463083,-0.014661920323685,-0.0033454362289336,0.0279953612164971,0.0157220619962836,0.0073324661559955,0.0019520962177596,-0.0027490174955612,0.0078549858206573,0.23180889438832308,0.2157079991879619,-0.007546519416097935
Native American,0.0078926526727715,0.0215420829172726,0.0016279069767441,-0.0917441860465116,0.7992441860465116,0.6430813953488372,-0.0007855051110437997,-0.002630494549270501,0.018,-0.0284615384615384,0.0212962962962962,0.0125,0.0215425531914893,0.017391304347826,0.0166666666666666,0.2249999999999999,-0.0352941176470588,-0.0036585365853658,0.0505102040816326,0.0476190476190476,0.028735632183908,-0.0535714285714285,0.0339147286821705,0.6141620543344282,0.8311674901111935,-0.12549098809276193,-0.0121404866685401,-0.0104189714589132,-0.0104198375107685,0.0202380952380952,0.0083106608065367,0.0035984848484848,0.0375383298820401,0.0647190364923226,0.0035724028409699,0.023264484849827,0.0149328358533893,0.0530040754804188,-0.0047693502949059,-0.019322907855446,-0.0005948663281055,0.2868448264087636,0.3708055960920174,0.04748941260434256
South American,0.0130661709573024,0.0231387618973321,0.0119186046511627,-0.0103488372093022,0.8742441860465118,0.4083139534883721,0.004388013173487101,-0.0010338155692109982,0.042,-0.063076923076923,-0.0246527777777777,0.00625,0.0348404255319148,0.0739130434782608,0.0642857142857142,-0.0166666666666666,0.2735294117647059,0.1304878048780487,0.1615646258503401,0.0023809523809523,-0.0099616858237547,-0.0517857142857142,0.0180232558139534,0.9734190016147264,1.059117694982908,0.2337659591875363,0.0076496233542073,-0.030388917881396,-0.0148658921033485,-0.0092739780901366,0.0169092283575649,0.0606610304886166,0.0090154265995695,-0.0151680350011682,0.0781237878012071,0.0201163307520043,0.0102149236258346,0.0466246399123394,0.0023183237340357,-0.0116169704545283,0.0161073581822781,0.34905446633823506,0.24493927797149107,0.10969905253381404
