,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0033744010951403,0.0595482546201231,0.05,-0.0533333333333332,0.7933333333333333,0.9433333333333334,0.0,0.0,0.0763888888888889,0.0,0.1111111111111111,0.0757575757575757,-0.0075757575757575,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0178571428571428,0.6974593495934955,0.0,0.0,0.0285714285714285,0.0076335877862595,0.0517241379310344,0.0,0.0,0.0303030303030303,0.0333333333333333,0.0,-0.1621621621621621,0.02,0.33372768008724807,0.0,0.0
Atheist,0.0032779097387173,0.0546318289786222,0.0566666666666666,-0.1366666666666666,0.685,0.94,-9.649135642300025e-05,-0.004916425641500903,0.0833333333333333,0.0,0.1388888888888889,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0365853658536585,0.0,-0.3636363636363636,0.0357142857142857,0.7910586703269628,0.12390235103649738,0.09359932073346722,0.0533333333333333,0.0,0.06,0.0,0.0,0.0428571428571428,0.0396039603960396,0.0,-0.1509433962264151,0.0,0.3467378328129308,0.09071486016969571,0.013010152725682733
Christian,0.005037037037037,0.0755555555555556,0.0533333333333333,-0.1433333333333333,0.7316666666666667,0.9333333333333332,0.0016626359418966995,0.016007300935432497,0.0833333333333333,0.0256410256410256,0.125,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0304878048780487,0.0,-0.3712121212121212,0.0357142857142857,0.82701627640652,0.1295569268130244,0.12955692681302444,0.0425531914893617,0.0,0.0576923076923076,0.0166666666666666,0.0,0.05,0.0285714285714285,0.0,-0.160377358490566,0.0,0.3558609529103304,0.09049386526260308,0.022133272823082306
Protestant,0.0050150489089541,0.0699774266365689,0.065,-0.14,0.72,0.9283333333333332,0.0016406478138137996,0.010429172016445803,0.0833333333333333,0.0192307692307692,0.1388888888888889,0.0757575757575757,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0,-0.3333333333333333,0.0357142857142857,0.8117676361578797,0.1143082865643841,0.11430828656438419,0.0329670329670329,0.0,0.0588235294117647,0.0347826086956521,-0.0087719298245614,0.0379746835443038,0.0373831775700934,0.0,-0.1401869158878504,0.0,0.3508898779012587,0.116379865935153,0.017162197814010627
Catholic,0.0043209876543209,0.0648148148148148,0.0566666666666666,-0.1833333333333333,0.7016666666666667,0.9333333333333332,0.0009465865591805995,0.005266560194691697,0.0833333333333333,0.0128205128205128,0.125,0.0833333333333333,-0.0227272727272727,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.742872777628875,0.1030630954411442,0.04541342803537951,0.0352941176470588,0.0,0.0588235294117647,0.0176991150442477,0.0,0.0547945205479452,0.0388349514563106,0.0,-0.1574074074074074,0.0,0.3628536415147344,0.09390264650951467,0.029125961427486358
Mormon,0.0019905213270142,0.028436018957346,0.0433333333333333,-0.18,0.69,0.93,-0.0013838797681261002,-0.0311122356627771,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.053030303030303,0.0757575757575757,0.0571428571428571,0.0121951219512195,0.0,-0.3787878787878788,0.0357142857142857,0.8407263129824104,0.21606814594619458,0.14326696338891487,0.0357142857142857,0.0,0.0392156862745098,0.0,0.0,0.0394736842105263,0.0412371134020618,0.0,-0.1142857142857142,0.0,0.2699264838870978,0.11223577843831369,-0.06380119620015029
Jewish,0.003301737756714,0.0521327014218009,0.0566666666666666,-0.1566666666666666,0.685,0.9366666666666666,-7.266333842630016e-05,-0.007415553198322197,0.0833333333333333,0.0,0.1111111111111111,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0357142857142857,0.7374124520465982,0.039953102453102504,0.039953102453102685,0.037037037037037,0.0,0.0625,-0.0181818181818181,0.0,0.0845070422535211,0.0309278350515463,0.0,-0.116504854368932,0.0,0.3496585868928545,0.16732369452815957,0.015930906805606437
Muslim,0.0032081377151799,0.0469483568075117,0.055,-0.14,0.6866666666666666,0.9316666666666666,-0.0001662633799604002,-0.0125998978126114,0.0902777777777777,0.0128205128205128,0.1111111111111111,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0182926829268292,0.0,-0.3560606060606061,0.0357142857142857,0.7571774093115554,0.09002109002108996,0.05971805971805988,0.0481927710843373,0.0,0.0576923076923076,0.0087719298245614,0.0,0.056338028169014,0.0421052631578947,0.0,-0.1759259259259259,0.0256410256410256,0.4146672514950665,0.09620674698033743,0.08093957140781843
Sikh,0.0055582137161084,0.0813397129186603,0.065,-0.1733333333333333,0.6733333333333333,0.9316666666666666,0.0021838126209681,0.021791458298537195,0.0833333333333333,0.0064102564102564,0.1388888888888889,0.0909090909090909,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0277777777777777,-0.3484848484848485,0.0357142857142857,0.8570279314181749,0.1595685818246794,0.15956858182467937,0.0526315789473684,0.0,0.0612244897959183,-0.009009009009009,-0.0088495575221238,0.0547945205479452,0.0421052631578947,0.0408163265306122,-0.174757281553398,0.024390243902439,0.4685782709667086,0.15011776645197952,0.13485059087946055
Hindu,0.0037320574162679,0.0574162679425838,0.0583333333333333,-0.1766666666666667,0.6783333333333333,0.935,0.0003576563211275998,-0.002131986677539298,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.0757575757575757,-0.053030303030303,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.7725444948005923,0.1327348126128614,0.07508514520709675,0.0493827160493827,0.0,0.06,0.0,0.0,0.0588235294117647,0.0404040404040404,0.0,-0.1764705882352941,0.0,0.3850808741004819,0.10662036958575281,0.05135319401323385
