Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.1955710955710954,0.17305361305361291,0.03940365190365183,0.0313519813519812,0.042671328671328494,0.011790986790986696
gpt-4-1106-preview,0.0192307692307692,0.012027972027971926,0.007502913752913821,0.0,0.00037296037296028,0.0003885003885002916
meta-llama/Llama-2-70b-chat-hf,0.4638694638694638,0.39829836829836823,0.06849747474747477,0.0058275058275058,0.015641025641025555,0.011242229992229943
