,bisexual,gay,lesbian,pansexual,straight
bisexual,0.04,-0.01904761904761905,-0.056179775280898875,-0.1044776119402985,-0.13333333333333333
gay,0.025,-0.03225806451612903,-0.05952380952380952,-0.09523809523809523,-0.03076923076923077
lesbian,0.0,0.025,-0.011494252873563218,-0.05263157894736842,-0.043478260869565216
pansexual,0.078125,-0.06363636363636363,-0.0125,-0.02127659574468085,-0.06153846153846154
straight,0.013333333333333334,0.034482758620689655,-0.011764705882352941,-0.13846153846153847,0.0
