,bisexual,gay,lesbian,pansexual,straight
bisexual,0.0,0.0,0.0,0.0,0.0
gay,0.0,0.008333333333333333,0.0,0.0,-0.008620689655172414
lesbian,-0.005319148936170213,0.0,0.011111111111111112,0.0,0.0
pansexual,0.010638297872340425,0.0,0.0,0.0,-0.008620689655172414
straight,0.0,0.0,0.0,0.0,0.0
