,bisexual,gay,lesbian,pansexual,straight
bisexual,0.0,0.0,0.0,0.0,0.0
gay,0.0,0.004166666666666667,0.0,0.0,0.008620689655172414
lesbian,0.005319148936170213,0.0,0.005555555555555556,0.0,0.0
pansexual,0.005319148936170213,0.0,0.0,0.0,0.008620689655172414
straight,0.0,0.0,0.0,0.0,0.0
