,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0033744010951403,0.0595482546201231,0.05,-0.0533333333333332,0.9433333333333334,0.7933333333333333,0.0,0.0,0.0763888888888889,0.0,0.1111111111111111,0.0757575757575757,-0.0075757575757575,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0178571428571428,0.06974593495934955,0.0,0.0208333333333333,0.0064102564102564,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.1363636363636363,0.0178571428571428,0.026894985096204582,0.0,0.0763888888888889,0.0,0.1111111111111111,0.0757575757575757,0.0378787878787878,0.0571428571428571,0.0792682926829268,0.0,0.3484848484848485,0.0178571428571428,0.08038895048041386,0.0,0.0208333333333333,0.0064102564102564,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,0.1363636363636363,0.0178571428571428,0.026894985096204582,0.0
Atheist,0.0032779097387173,0.0546318289786222,0.0566666666666666,-0.1366666666666666,0.94,0.685,-9.649135642300025e-05,-0.004916425641500903,0.0833333333333333,0.0,0.1388888888888889,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0365853658536585,0.0,-0.3636363636363636,0.0357142857142857,0.07910586703269627,0.012390235103649738,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.1212121212121212,0.0,0.02364753809875759,0.004636335886335869,0.0833333333333333,0.0,0.1388888888888889,0.0606060606060606,0.0454545454545454,0.0571428571428571,0.0609756097560975,0.0,0.3939393939393939,0.0357142857142857,0.08760549748354625,0.013905386618801252,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,0.1212121212121212,0.0,0.02364753809875759,0.004636335886335869
Christian,0.005037037037037,0.0755555555555556,0.0533333333333333,-0.1433333333333333,0.9333333333333332,0.7316666666666667,0.0016626359418966995,0.016007300935432497,0.0833333333333333,0.0256410256410256,0.125,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0304878048780487,0.0,-0.3712121212121212,0.0357142857142857,0.082701627640652,0.01295569268130244,0.0277777777777777,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.0182926829268292,0.0,-0.1287878787878787,0.0,0.026024794988209577,0.006717953455758319,0.0833333333333333,0.0256410256410256,0.1527777777777778,0.0757575757575757,0.0833333333333333,0.0571428571428571,0.0670731707317073,0.0,0.3863636363636363,0.0357142857142857,0.09671369957955321,0.01876377348938324,0.0277777777777777,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.0182926829268292,0.0,0.1287878787878787,0.0,0.026024794988209577,0.006717953455758319
Protestant,0.0050150489089541,0.0699774266365689,0.065,-0.14,0.9283333333333332,0.72,0.0016406478138137996,0.010429172016445803,0.0833333333333333,0.0192307692307692,0.1388888888888889,0.0757575757575757,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0,-0.3333333333333333,0.0357142857142857,0.08117676361578798,0.011430828656438411,0.0208333333333333,0.0,0.0416666666666666,0.0303030303030303,-0.0075757575757575,0.0214285714285714,0.024390243902439,0.0,-0.1136363636363636,0.0,0.02598339668461617,0.008487345987345967,0.0833333333333333,0.032051282051282,0.1388888888888889,0.0757575757575757,0.0984848484848484,0.0571428571428571,0.0914634146341463,0.0,0.4090909090909091,0.0357142857142857,0.10219273950981264,0.021803789029398783,0.0208333333333333,0.0,0.0416666666666666,0.0303030303030303,0.0075757575757575,0.0214285714285714,0.024390243902439,0.0,0.1136363636363636,0.0,0.02598339668461617,0.008487345987345967
Catholic,0.0043209876543209,0.0648148148148148,0.0566666666666666,-0.1833333333333333,0.9333333333333332,0.7016666666666667,0.0009465865591805995,0.005266560194691697,0.0833333333333333,0.0128205128205128,0.125,0.0833333333333333,-0.0227272727272727,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.0742872777628875,0.01030630954411442,0.0208333333333333,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1287878787878787,0.0,0.02594010664132612,0.0054137529137529,0.0833333333333333,0.0128205128205128,0.125,0.0833333333333333,0.0833333333333333,0.0571428571428571,0.0853658536585365,0.0,0.3863636363636363,0.0357142857142857,0.09524071456998283,0.014851764089568958,0.0208333333333333,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.024390243902439,0.0,0.1287878787878787,0.0,0.02594010664132612,0.0054137529137529
Mormon,0.0019905213270142,0.028436018957346,0.0433333333333333,-0.18,0.93,0.69,-0.0013838797681261002,-0.0311122356627771,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.053030303030303,0.0757575757575757,0.0571428571428571,0.0121951219512195,0.0,-0.3787878787878788,0.0357142857142857,0.08407263129824104,0.02160681459461946,0.0208333333333333,0.0,0.0277777777777777,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.0909090909090909,0.0,0.01853390173512123,0.008361083361083349,0.0902777777777777,0.0128205128205128,0.1388888888888889,0.053030303030303,0.1515151515151515,0.0571428571428571,0.0853658536585365,0.0,0.3787878787878788,0.0357142857142857,0.10035435093361919,0.02451085499865987,0.0208333333333333,0.0,0.0277777777777777,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,0.0909090909090909,0.0,0.01853390173512123,0.008361083361083349
Jewish,0.003301737756714,0.0521327014218009,0.0566666666666666,-0.1566666666666666,0.9366666666666666,0.685,-7.266333842630016e-05,-0.007415553198322197,0.0833333333333333,0.0,0.1111111111111111,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0357142857142857,0.07374124520465983,0.003995310245310251,0.0208333333333333,0.0,0.0416666666666666,-0.0151515151515151,0.0,0.0428571428571428,0.0182926829268292,0.0,-0.0909090909090909,0.0,0.02297104318445779,0.01123995922776409,0.0833333333333333,0.0,0.1111111111111111,0.0757575757575757,0.053030303030303,0.0571428571428571,0.0792682926829268,0.0,0.4090909090909091,0.0357142857142857,0.09044486678633018,0.010055916305916313,0.0208333333333333,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0428571428571428,0.0182926829268292,0.0,0.1212121212121212,0.0,0.026001346214760822,0.00820965619746106
Muslim,0.0032081377151799,0.0469483568075117,0.055,-0.14,0.9316666666666666,0.6866666666666666,-0.0001662633799604002,-0.0125998978126114,0.0902777777777777,0.0128205128205128,0.1111111111111111,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0182926829268292,0.0,-0.3560606060606061,0.0357142857142857,0.07571774093115555,0.009002109002108996,0.0277777777777777,0.0,0.0416666666666666,0.0075757575757575,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1439393939393939,0.0178571428571428,0.0291778411290606,0.0035649073149072994,0.0902777777777777,0.0128205128205128,0.1111111111111111,0.0909090909090909,0.0909090909090909,0.0571428571428571,0.0792682926829268,0.0,0.4015151515151515,0.0357142857142857,0.09696681705828045,0.016577866577866578,0.0277777777777777,0.0,0.0416666666666666,0.0227272727272727,0.0,0.0285714285714285,0.024390243902439,0.0,0.1742424242424242,0.0178571428571428,0.03372329567451515,0.008110361860361851
Sikh,0.0055582137161084,0.0813397129186603,0.065,-0.1733333333333333,0.9316666666666666,0.6733333333333333,0.0021838126209681,0.021791458298537195,0.0833333333333333,0.0064102564102564,0.1388888888888889,0.0909090909090909,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0277777777777777,-0.3484848484848485,0.0357142857142857,0.08570279314181749,0.01595685818246794,0.0277777777777777,0.0,0.0416666666666666,-0.0075757575757575,-0.0075757575757575,0.0285714285714285,0.024390243902439,0.0277777777777777,-0.1363636363636363,0.0178571428571428,0.03195561890683836,0.00634268509268506,0.0833333333333333,0.0192307692307692,0.1388888888888889,0.0909090909090909,0.0681818181818181,0.0571428571428571,0.0670731707317073,0.0277777777777777,0.4090909090909091,0.0357142857142857,0.09973429010014373,0.021784364009973762,0.0277777777777777,0.0,0.0416666666666666,0.0075757575757575,0.0075757575757575,0.0285714285714285,0.024390243902439,0.0277777777777777,0.1666666666666666,0.0178571428571428,0.03498592193714139,0.00937298812298809
Hindu,0.0037320574162679,0.0574162679425838,0.0583333333333333,-0.1766666666666667,0.935,0.6783333333333333,0.0003576563211275998,-0.002131986677539298,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.0757575757575757,-0.053030303030303,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.07725444948005923,0.01327348126128614,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1363636363636363,0.0,0.02587697532819481,0.00383547008547007,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.0757575757575757,0.053030303030303,0.0571428571428571,0.0853658536585365,0.0,0.4015151515151515,0.0357142857142857,0.0936624317417,0.013273481261286139,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0285714285714285,0.024390243902439,0.0,0.1363636363636363,0.0,0.02587697532819481,0.00383547008547007
Buddhist,0.0035714285714285,0.0649350649350648,0.055,-0.1666666666666666,0.945,0.6233333333333333,0.00019702747628820008,0.0053868103149417035,0.0833333333333333,0.0,0.125,0.0454545454545454,-0.0454545454545454,0.05,0.0365853658536585,0.0,-0.2878787878787879,0.0535714285714285,0.0727278006546299,0.0195619522753669,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.1363636363636363,0.0178571428571428,0.02694840389962338,0.0013354700854700799,0.0833333333333333,0.0,0.125,0.0454545454545454,0.0454545454545454,0.05,0.0609756097560975,0.0,0.3484848484848485,0.0535714285714285,0.08122743110547986,0.011986194699609331,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,0.1363636363636363,0.0178571428571428,0.02694840389962338,0.0013354700854700799
