,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0033744010951403,0.0595482546201231,0.05,-0.0533333333333332,0.9433333333333334,0.7933333333333333,0.0,0.0,0.0277777777777777,0.0,0.0416666666666666,0.0227272727272727,0.0075757575757575,0.0142857142857142,0.0060975609756097,0.0,-0.1363636363636363,0.0,0.02564943863724347,0.0,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.053030303030303,0.0,0.0087104054482103,0.0,0.0277777777777777,0.0,0.0416666666666666,0.0227272727272727,0.0075757575757575,0.0142857142857142,0.0182926829268292,0.0,0.1363636363636363,0.0,0.026868950832365422,0.0,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,0.053030303030303,0.0,0.0087104054482103,0.0
Atheist,0.0032779097387173,0.0546318289786222,0.0566666666666666,-0.1366666666666666,0.94,0.685,-9.649135642300025e-05,-0.004916425641500903,0.0277777777777777,0.0,0.0555555555555555,0.0151515151515151,0.0075757575757575,0.0142857142857142,0.0121951219512195,0.0,-0.1439393939393939,0.0,0.027648083623693344,0.0035137965016013894,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.0454545454545454,0.0,0.00795282969063454,0.0007575757575757596,0.0277777777777777,0.0,0.0555555555555555,0.0151515151515151,0.0075757575757575,0.0142857142857142,0.0121951219512195,0.0,0.1590909090909091,0.0,0.029163235138844855,0.005028948016752899,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0454545454545454,0.0,0.00795282969063454,0.0007575757575757596
Christian,0.005037037037037,0.0755555555555556,0.0533333333333333,-0.1433333333333333,0.9333333333333332,0.7316666666666667,0.0016626359418966995,0.016007300935432497,0.0277777777777777,0.0128205128205128,0.0555555555555555,0.0227272727272727,0.0075757575757575,0.0142857142857142,0.0121951219512195,0.0,-0.1515151515151515,0.0,0.03044528642089614,0.004795847783652669,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.0454545454545454,0.0,0.00871040544821029,0.0015151515151515097,0.0277777777777777,0.0128205128205128,0.0555555555555555,0.0227272727272727,0.0227272727272727,0.0142857142857142,0.0121951219512195,0.0,0.1515151515151515,0.0,0.03196043793604766,0.006310999298804179,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0454545454545454,0.0,0.00871040544821029,0.0015151515151515097
Protestant,0.0050150489089541,0.0699774266365689,0.065,-0.14,0.9283333333333332,0.72,0.0016406478138137996,0.010429172016445803,0.0277777777777777,0.0128205128205128,0.0555555555555555,0.0227272727272727,0.0151515151515151,0.0142857142857142,0.0121951219512195,0.0,-0.1363636363636363,0.0,0.029687710663320377,0.00403827202607691,0.0069444444444444,0.0,0.0138888888888888,0.0151515151515151,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.0378787878787878,0.0,0.00871040544821029,0.00303030303030303,0.0277777777777777,0.0128205128205128,0.0555555555555555,0.0227272727272727,0.0151515151515151,0.0142857142857142,0.024390243902439,0.0,0.1666666666666666,0.0,0.03393752588874536,0.00706857505637994,0.0069444444444444,0.0,0.0138888888888888,0.0151515151515151,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0378787878787878,0.0,0.00871040544821029,0.00303030303030303
Catholic,0.0043209876543209,0.0648148148148148,0.0566666666666666,-0.1833333333333333,0.9333333333333332,0.7016666666666667,0.0009465865591805995,0.005266560194691697,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0303030303030303,0.0151515151515151,0.0142857142857142,0.0060975609756097,0.0,-0.1212121212121212,0.0,0.02767935316715801,0.0050602175602175595,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.0454545454545454,0.0,0.00871040544821029,0.0015151515151515097,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0303030303030303,0.0151515151515151,0.0142857142857142,0.0182926829268292,0.0,0.1515151515151515,0.0,0.03192916839258299,0.005060217560217569,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0454545454545454,0.0,0.00871040544821029,0.0015151515151515097
Mormon,0.0019905213270142,0.028436018957346,0.0433333333333333,-0.18,0.93,0.69,-0.0013838797681261002,-0.0311122356627771,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0151515151515151,0.053030303030303,0.0142857142857142,0.0060975609756097,0.0,-0.1439393939393939,0.0,0.032224807712612547,0.008090520590520598,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.0303030303030303,0.0,0.0064376781754830305,0.0022727272727272696,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0151515151515151,0.053030303030303,0.0142857142857142,0.0182926829268292,0.0,0.1439393939393939,0.0,0.0334443199077345,0.008090520590520598,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0303030303030303,0.0,0.0064376781754830305,0.0022727272727272696
Jewish,0.003301737756714,0.0521327014218009,0.0566666666666666,-0.1566666666666666,0.9366666666666666,0.685,-7.266333842630016e-05,-0.007415553198322197,0.0277777777777777,0.0,0.0416666666666666,0.0227272727272727,0.0075757575757575,0.0142857142857142,0.0060975609756097,0.0,-0.1363636363636363,0.0,0.02564943863724347,0.0,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0142857142857142,0.0060975609756097,0.0,-0.0303030303030303,0.0,0.0071519638897687395,0.00298701298701298,0.0277777777777777,0.0,0.0416666666666666,0.0227272727272727,0.0075757575757575,0.0142857142857142,0.0182926829268292,0.0,0.1666666666666666,0.0,0.02989925386266845,0.0030303030303030303,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0142857142857142,0.0060975609756097,0.0,0.0454545454545454,0.0,0.00866711540492025,0.0014718614718614697
Muslim,0.0032081377151799,0.0469483568075117,0.055,-0.14,0.9316666666666666,0.6866666666666666,-0.0001662633799604002,-0.0125998978126114,0.0277777777777777,0.0064102564102564,0.0416666666666666,0.0151515151515151,0.0075757575757575,0.0142857142857142,0.0060975609756097,0.0,-0.1439393939393939,0.0,0.02629046427826911,0.0021561771561771593,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.053030303030303,0.0,0.00946798120578605,0.00075757575757575,0.0277777777777777,0.0064102564102564,0.0416666666666666,0.0303030303030303,0.0227272727272727,0.0142857142857142,0.0182926829268292,0.0,0.1590909090909091,0.0,0.03205543101884562,0.005186480186480199,0.0069444444444444,0.0,0.0138888888888888,0.0075757575757575,0.0,0.0071428571428571,0.0060975609756097,0.0,0.0681818181818181,0.0,0.01098313272093756,0.0022727272727272596
Sikh,0.0055582137161084,0.0813397129186603,0.065,-0.1733333333333333,0.9316666666666666,0.6733333333333333,0.0021838126209681,0.021791458298537195,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0303030303030303,0.0075757575757575,0.0142857142857142,0.0121951219512195,0.0138888888888888,-0.1363636363636363,0.0,0.030435573911183622,0.00478613527394015,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0138888888888888,-0.053030303030303,0.0,0.01009929433709918,0.00138888888888888,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0303030303030303,0.0075757575757575,0.0142857142857142,0.0121951219512195,0.0138888888888888,0.1666666666666666,0.0,0.03346587694148665,0.00781643830424317,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0138888888888888,0.0681818181818181,0.0,0.01161444585225069,0.0029040404040403893
Hindu,0.0037320574162679,0.0574162679425838,0.0583333333333333,-0.1766666666666667,0.935,0.6783333333333333,0.0003576563211275998,-0.002131986677539298,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0227272727272727,0.0,0.0142857142857142,0.0,0.0,-0.1287878787878787,0.0,0.02555444555444552,0.004154822142627009,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,-0.053030303030303,0.0,0.0087104054482103,0.0,0.0277777777777777,0.0064102564102564,0.0555555555555555,0.0227272727272727,0.0,0.0142857142857142,0.024390243902439,0.0,0.1590909090909091,0.0,0.03102377297499246,0.005669973657778539,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0071428571428571,0.0060975609756097,0.0,0.053030303030303,0.0,0.0087104054482103,0.0
