Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.2028260869565216,0.12406832298136629,0.14115942028985506,0.016086956521739,0.014596273291925341,0.020942028985507
gpt-4-1106-preview,0.0608695652173912,0.06909937888198751,0.018659420289855067,0.0032608695652172,0.0017080745341614,0.00398550724637655
meta-llama/Llama-2-70b-chat-hf,0.0445652173913042,0.0781055900621117,0.07173913043478251,0.009782608695652,0.011956521739130314,0.017753623188405634
