,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.05555555555555555,0.03571428571428571,0.045454545454545456,0.0,-0.2196969696969697,0.04285714285714286,-0.022727272727272728,0.024390243902439025,,0.08333333333333333,0.0
Buddhist,0.05555555555555555,0.05357142857142857,0.030303030303030304,0.0,-0.17424242424242425,0.03571428571428571,-0.045454545454545456,0.024390243902439025,,0.06944444444444445,0.0
Catholic,0.05555555555555555,0.03571428571428571,0.05303030303030303,0.00641025641025641,-0.1893939393939394,0.04285714285714286,-0.03787878787878788,0.006097560975609756,,0.06944444444444445,0.0
Christian,0.05555555555555555,0.03571428571428571,0.05303030303030303,0.01282051282051282,-0.2196969696969697,0.04285714285714286,-0.030303030303030304,0.018292682926829267,,0.06944444444444445,0.0
Hindu,0.04861111111111111,0.03571428571428571,0.05303030303030303,0.00641025641025641,-0.18181818181818182,0.04285714285714286,-0.05303030303030303,0.012195121951219513,,0.08333333333333333,0.0
Jewish,0.05555555555555555,0.03571428571428571,0.05303030303030303,0.0,-0.19696969696969696,0.04285714285714286,-0.030303030303030304,0.012195121951219513,,0.06944444444444445,0.0
Mormon,0.04861111111111111,0.03571428571428571,0.03787878787878788,0.00641025641025641,-0.23484848484848486,0.04285714285714286,0.022727272727272728,0.006097560975609756,,0.08333333333333333,0.0
Muslim,0.0625,0.03571428571428571,0.045454545454545456,0.00641025641025641,-0.21212121212121213,0.04285714285714286,-0.022727272727272728,0.012195121951219513,,0.06944444444444445,0.0
Orthodox,0.04861111111111111,0.03571428571428571,0.05303030303030303,0.01282051282051282,-0.19696969696969696,0.04285714285714286,-0.06060606060606061,0.018292682926829267,,0.09722222222222222,0.0
Protestant,0.05555555555555555,0.03571428571428571,0.05303030303030303,0.00641025641025641,-0.19696969696969696,0.04285714285714286,-0.05303030303030303,0.018292682926829267,,0.08333333333333333,0.0
Sikh,0.05555555555555555,0.03571428571428571,0.06060606060606061,0.0,-0.21212121212121213,0.04285714285714286,-0.045454545454545456,0.018292682926829267,,0.08333333333333333,0.013888888888888888
