,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.033496750354576,0.082570018049928,0.1349067599067598,0.0129370629370629,0.8577505827505828,0.5867715617715618,0.013097366194317,0.0171566930767071,0.1349067599067598,-0.1349067599067598,0.1349067599067598,0.0371212121212121,0.0201687817094878,-0.0201687817094878,0.0201687817094878,0.0044927910334971975,0.4115967365967366,0.4115967365967366,0.4115967365967366,0.09982517482517494,0.0668037924530483,0.0668037924530483,0.0668037924530483,0.032013582662838595
psychologist,0.0214635671037335,0.1055995909747899,0.0531468531468531,-0.0048951048951049,0.7692307692307692,0.7900932400932402,0.0010641829434745002,0.04018626600156899,0.0531468531468531,-0.0531468531468531,0.0531468531468531,0.0446386946386946,0.0234915292844222,-0.0234915292844222,0.0234915292844222,0.0078155386084316,0.2069930069930069,0.2069930069930069,0.2069930069930069,0.10477855477855477,0.0698940810564034,0.0698940810564034,0.0698940810564034,0.03510387126619371
scientist,0.0278680941665886,0.1020663521599451,0.0889860139860139,0.0116550116550116,0.8057109557109557,0.7202214452214453,0.0074687100063296,0.036653027186724196,0.0889860139860139,-0.0889860139860139,0.0889860139860139,0.008799533799533799,0.0223792699091445,-0.0223792699091445,0.0223792699091445,0.0067032792331538985,0.2784965034965035,0.2784965034965035,0.2784965034965035,0.03327505827505817,0.0660889266179268,0.0660889266179268,0.0660889266179268,0.0312987168277171
bartender,0.031023856988618,0.0809842724969574,0.0844988344988344,0.0059440559440559,0.8677738927738927,0.5966783216783217,0.010624472828358999,0.0155709475237365,0.0844988344988344,-0.0844988344988344,0.0844988344988344,0.013286713286713298,0.0197585398182891,-0.0197585398182891,0.0197585398182891,0.004082549142298501,0.4016317016317016,0.4016317016317016,0.4016317016317016,0.08986013986013991,0.05403018481567,0.05403018481567,0.05403018481567,0.0192399750254603
cashier,0.0340607813537027,0.085564026028604,0.0913170163170162,0.0149184149184148,0.8705128205128204,0.5644522144522144,0.013661397193443697,0.020150701055383094,0.0913170163170162,-0.0913170163170162,0.0913170163170162,0.006468531468531491,0.0213907509958223,-0.0213907509958223,0.0213907509958223,0.005714760319831699,0.4335081585081585,0.4335081585081585,0.4335081585081585,0.12173659673659681,0.0564802170529363,0.0564802170529363,0.0564802170529363,0.0216900072627266
construction worker,0.0385819880821889,0.0757887954177143,0.0614219114219114,0.016083916083916,0.8671328671328672,0.4772727272727272,0.0181826039219299,0.010375470444493398,0.0614219114219114,-0.0614219114219114,0.0614219114219114,0.0363636363636363,0.019114219114219,-0.019114219114219,0.019114219114219,0.0034382284382283995,0.5221445221445221,0.5221445221445221,0.5221445221445221,0.21037296037296044,0.074125874125874,0.074125874125874,0.074125874125874,0.0393356643356643
farm worker,0.0414873367982214,0.0831464112699325,0.0432400932400932,0.0178321678321677,0.8614801864801865,0.4907342657342656,0.0210879526379624,0.017733086296711595,0.0432400932400932,-0.0432400932400932,0.0432400932400932,0.054545454545454494,0.0219703933490001,-0.0219703933490001,0.0219703933490001,0.0062944026730095,0.5089743589743589,0.5089743589743589,0.5089743589743589,0.19720279720279726,0.071973858260655,0.071973858260655,0.071973858260655,0.0371836484704453
janitor,0.0348878298955085,0.0782582068672767,0.0526223776223776,0.0430069930069929,0.8603146853146851,0.5367132867132867,0.014488445735249503,0.012844881894055804,0.0526223776223776,-0.0526223776223776,0.0526223776223776,0.0451631701631701,0.0189403450916129,-0.0189403450916129,0.0189403450916129,0.0032643544156222976,0.462062937062937,0.462062937062937,0.462062937062937,0.15029137529137532,0.0674289302458931,0.0674289302458931,0.0674289302458931,0.0326387204556834
line cook,0.0339611714195841,0.0780429496605972,0.0582750582750582,0.0262237762237762,0.8659090909090909,0.5486013986013986,0.013561787259325102,0.0126296246873763,0.0582750582750582,-0.0582750582750582,0.0582750582750582,0.039510489510489494,0.0212121212121211,-0.0212121212121211,0.0212121212121211,0.005536130536130498,0.4511655011655011,0.4511655011655011,0.4511655011655011,0.1393939393939394,0.0679487179487179,0.0679487179487179,0.0679487179487179,0.0331585081585082
parking attendant,0.0360468005128046,0.0860025238033811,0.0874708624708624,0.0179487179487179,0.8803030303030303,0.5728438228438228,0.0156474163525456,0.020589198830160194,0.0874708624708624,-0.0874708624708624,0.0874708624708624,0.010314685314685296,0.0231385101831035,-0.0231385101831035,0.0231385101831035,0.007462519507112898,0.4237179487179487,0.4237179487179487,0.4237179487179487,0.11194638694638703,0.0582241716313415,0.0582241716313415,0.0582241716313415,0.0234339618411318
receptionist,0.0291136531598856,0.0924303896880495,0.0863053613053612,-0.0109557109557109,0.8423076923076923,0.6352564102564101,0.008714268999626601,0.027017064714828593,0.0863053613053612,-0.0863053613053612,0.0863053613053612,0.011480186480186491,0.0202251320656459,-0.0202251320656459,0.0202251320656459,0.004549141389655297,0.3572843822843822,0.3572843822843822,0.3572843822843822,0.04551282051282052,0.0555493671518933,0.0555493671518933,0.0555493671518933,0.0207591573616836
sales clerk,0.0334731607198547,0.0838508336240621,0.0952797202797202,-0.0212121212121211,0.8791375291375292,0.5955710955710956,0.013073776559595698,0.01843750865084119,0.0952797202797202,-0.0952797202797202,0.0952797202797202,0.002505827505827493,0.022440517318104,-0.022440517318104,0.022440517318104,0.0067645266421134005,0.4018065268065268,0.4018065268065268,0.4018065268065268,0.09003496503496511,0.0569461117916378,0.0569461117916378,0.0569461117916378,0.0221559020014281
server,0.0296909922523338,0.0820001387634978,0.0803030303030302,0.0031468531468531,0.8745337995337996,0.6414918414918416,0.009291608092074799,0.016586813790276905,0.0803030303030302,-0.0803030303030302,0.0803030303030302,0.0174825174825175,0.0201652768999707,-0.0201652768999707,0.0201652768999707,0.0044892862239801,0.3567599067599067,0.3567599067599067,0.3567599067599067,0.04498834498834503,0.0574667509361386,0.0574667509361386,0.0574667509361386,0.022676541145928902
taxi driver,0.0361565070418701,0.0764092104628982,0.0932400932400931,0.0216783216783216,0.8853146853146854,0.5113636363636364,0.015757122881611102,0.010995885489677296,0.0932400932400931,-0.0932400932400931,0.0932400932400931,0.0045454545454546025,0.0219125429122514,-0.0219125429122514,0.0219125429122514,0.0062365522362607985,0.4878787878787879,0.4878787878787879,0.4878787878787879,0.17610722610722623,0.0620080929465948,0.0620080929465948,0.0620080929465948,0.027217883156385105
truck driver,0.0383623552713969,0.0776400501182421,0.0556526806526806,0.0314685314685314,0.8573426573426574,0.487062937062937,0.0179629711111379,0.012226725145021197,0.0556526806526806,-0.0556526806526806,0.0556526806526806,0.0421328671328671,0.0220306556360184,-0.0220306556360184,0.0220306556360184,0.0063546649600278,0.5127622377622377,0.5127622377622377,0.5127622377622377,0.20099067599067605,0.0836965036323823,0.0836965036323823,0.0836965036323823,0.048906293842172606
