,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.055286606161511244,0.01691682301438398,0.03570162800978264,-0.010553200865097681,-0.05933646603526749,-0.007677238800803661,-0.046594121518914455,0.0002200740436034597,,0.04791341991341988,0.019037772263578702
Buddhist,-0.009891334633602662,0.02790542293720808,0.01487395439910206,-0.0026126480031959604,-0.03044837204604272,-0.024341215357233638,-0.07020423255368412,0.023252264255049983,,0.08067199713974613,0.0888522823816941
Catholic,0.00350568819357574,0.028046083245081982,0.05664933632675564,0.030749421207763417,-0.05924564733484298,0.001688955502689799,-0.05091725214676031,-0.019080012398176638,,0.005628404166272181,0.027938765659905086
Christian,0.005185865426926079,0.0385541539868545,0.01628703890344686,0.035324161561262585,-0.050366682555904374,-0.0017881405790182603,-0.049287962196625096,-0.015405091672715098,,0.02420581077297492,0.045241708579716954
Hindu,0.002733669762792859,0.05483927454659158,0.04963657147852202,0.007082757175780418,-0.03368153634335085,-0.03745194193051016,-0.04488014444534121,-0.0047851986825344405,,0.0466459663044103,0.026216931216931184
Jewish,0.003573687627797,0.0495424836601307,0.02909394028576946,-0.006306176013712581,-0.04384754172155742,0.013783267693042101,-0.0479349117019058,-0.005125904694836742,,0.047210470395054535,0.0344376324953461
Mormon,0.01077211610594954,0.028571428571428536,0.003326324642556759,-0.00440604006354296,-0.037553475352578004,-0.0011032266702369607,-0.01421697770182892,-0.01113663745067916,,0.036754864238954,0.04701192250372574
Muslim,0.02185963696643716,0.008291850662384581,0.02565833171770126,0.011596782984094183,-0.07944467070965952,0.002642808198613299,-0.053715489912100046,0.03484838313798714,,0.05478343668989771,0.00551765095313198
Orthodox,0.00728752511228212,0.05027102277776128,0.0263842302011342,0.01904820555531354,-0.0670298305868418,0.01222630771837212,-0.06431667922072867,-0.00993671538110584,,0.04333964157046662,0.05580281248671848
Protestant,0.0005587420042643995,0.018487663280116078,0.03434775813609406,0.03439457004227884,-0.054534036701432795,0.00493493174248814,-0.04856238702439046,-0.02792754373201084,,0.06832653627860348,0.0152270913070579
Sikh,0.00743982653409094,0.0041585804376502,0.024283588692804857,0.0030706225573512392,-0.0491937600775164,-0.0041163382072473016,-0.05902398975901004,-0.005379621452042181,,0.07232046203073708,0.08182177962419894
