,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.056944444444444395,0.03928571428571426,0.00454545454545454,0.008974358974358979,-0.06969696969696963,0.008571428571428522,-0.03636363636363634,0.02926829268292678,,0.033333333333333284,0.05555555555555549
Buddhist,0.0319444444444444,0.2607142857142857,0.05303030303030298,0.02435897435897432,-0.04848484848484844,0.01571428571428568,-0.01212121212121212,0.03414634146341458,,0.03888888888888882,0.08055555555555549
Catholic,2.0643209364124005e-17,0.07142857142857137,0.2636363636363636,0.11923076923076918,-0.08636363636363631,0.07142857142857142,0.028787878787878758,0.0695121951219512,,0.07222222222222219,0.07222222222222219
Christian,0.008333333333333338,0.09642857142857138,0.14090909090909085,0.17948717948717946,-0.09242424242424237,0.07999999999999996,0.019696969696969702,0.04146341463414632,,0.07499999999999998,0.0916666666666666
Hindu,0.004166666666666661,0.11071428571428565,0.0848484848484848,0.030769230769230736,0.08484848484848481,0.054285714285714236,0.00757575757575758,0.05487804878048776,,0.05277777777777774,0.1333333333333333
Jewish,0.022222222222222178,0.08928571428571423,0.10606060606060601,0.05256410256410252,-0.07121212121212118,0.15142857142857138,-0.006060606060606062,0.04512195121951214,,0.07222222222222219,0.0972222222222222
Mormon,0.0027777777777777597,0.0821428571428571,0.14090909090909087,0.08205128205128201,-0.0848484848484848,0.08285714285714282,0.1954545454545454,0.05731707317073166,,0.0472222222222222,0.07222222222222219
Muslim,0.015277777777777779,0.08571428571428566,0.09090909090909087,0.028205128205128178,-0.08181818181818179,0.05999999999999994,-0.003030303030303,0.17560975609756094,,0.05277777777777772,0.14166666666666666
Orthodox,-3.4694469519536144e-19,0.1035714285714285,0.10151515151515147,0.05384615384615378,-0.12121212121212115,0.06428571428571424,0.025757575757575736,0.06585365853658534,,0.05833333333333331,0.1333333333333333
Protestant,-0.00694444444444446,0.053571428571428534,0.07575757575757572,0.10769230769230767,-0.10606060606060601,0.052857142857142804,0.02272727272727268,0.018292682926829257,,0.2333333333333333,0.08888888888888886
Sikh,0.03472222222222216,0.1214285714285714,0.06969696969696967,0.03846153846153842,-0.08030303030303024,0.04857142857142854,-0.004545454545454559,0.08414634146341457,,0.055555555555555504,0.31666666666666665
