,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.016260162601626018,0.08333333333333333,0.02608695652173913,-0.02158273381294964,-0.025,-0.018691588785046728,-0.03278688524590164,-0.015151515151515152,,0.06666666666666667,0.016129032258064516
Buddhist,-0.08108108108108109,-0.09375,0.0,0.017699115044247787,0.03614457831325301,-0.03508771929824561,-0.042105263157894736,0.04,,0.046511627906976744,0.13513513513513514
Catholic,0.014285714285714285,0.0392156862745098,0.04838709677419355,0.027210884353741496,0.0,-0.040983606557377046,-0.0625,-0.027210884353741496,,0.015151515151515152,0.028985507246376812
Christian,-0.022900763358778626,0.018867924528301886,0.0,0.04054054054054054,-0.008064516129032258,-0.007874015748031496,-0.031496062992125984,-0.04697986577181208,,0.0,0.13043478260869565
Hindu,0.007575757575757576,0.057692307692307696,0.008064516129032258,0.02666666666666667,0.008,-0.047619047619047616,-0.008064516129032258,-0.03496503496503497,,0.0,0.02857142857142857
Jewish,-0.007575757575757576,0.0784313725490196,0.023622047244094488,-0.006802721088435374,-0.03937007874015748,0.0,0.008,-0.04054054054054054,,0.014705882352941176,0.06349206349206349
Mormon,0.05384615384615385,0.04081632653061224,-0.025,-0.020689655172413793,-0.059322033898305086,-0.01818181818181818,0.008130081300813009,-0.014285714285714285,,0.04918032786885246,0.06060606060606061
Muslim,0.03816793893129771,0.03773584905660377,0.072,-0.006944444444444444,-0.11382113821138211,-0.02459016393442623,-0.008,0.028368794326241134,,-0.015151515151515152,0.0
Orthodox,0.05223880597014925,0.07692307692307693,0.016,-0.03355704697986577,-0.04918032786885246,-0.04918032786885246,-0.032520325203252036,-0.006896551724137931,,0.06060606060606061,0.07575757575757576
Protestant,-0.007142857142857143,0.09433962264150944,0.023076923076923078,0.006802721088435374,-0.056,-0.007751937984496124,-0.064,0.00684931506849315,,0.04225352112676056,0.058823529411764705
Sikh,-0.030303030303030304,0.019230769230769232,0.01639344262295082,-0.013793103448275862,-0.056910569105691054,0.008264462809917356,-0.03125,0.02127659574468085,,0.046875,0.109375
