,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_polarity_amb,old_polarity_amb,TB_polarity_amb,PB_polarity_amb,nonOld_polarity_dis,old_polarity_dis,TB_polarity_dis,PB_polarity_dis,nonOld_amount_amb,old_amount_amb,TB_amount_amb,PB_amount_amb,nonOld_amount_dis,old_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.1016624040920716,0.1176470588235294,0.208695652173913,0.1641304347826087,0.1358695652173913,0.7407608695652174,0.0,0.0,-0.0032608695652173,0.0032608695652173,0.0032608695652173,0.0,-0.0092391304347826,0.0092391304347826,0.0092391304347826,0.0,0.8641304347826086,0.8641304347826086,0.8641304347826086,0.0,0.2385869565217391,0.2385869565217391,0.2385869565217391,0.0
boy,0.0400528169014084,0.0492957746478872,0.0690217391304347,0.0728260869565218,0.1875,0.628804347826087,-0.0616095871906632,-0.0683512841756422,0.0396739130434782,-0.0396739130434782,0.0396739130434782,0.0429347826086955,0.0135869565217391,-0.0135869565217391,0.0135869565217391,0.0228260869565217,0.8125,0.8125,0.8125,0.05163043478260865,0.2972826086956521,0.2972826086956521,0.2972826086956521,0.05869565217391298
girl,0.0456435944140861,0.0588949605343047,0.0499999999999999,0.0239130434782609,0.225,0.5771739130434783,-0.0560188096779855,-0.058752098289224695,0.0108695652173913,-0.0108695652173913,0.0108695652173913,0.0141304347826086,0.0157608695652173,-0.0157608695652173,0.0157608695652173,0.0249999999999999,0.775,0.775,0.775,0.08913043478260863,0.3179347826086957,0.3179347826086957,0.3179347826086957,0.07934782608695656
kid,0.0722234673041485,0.0813287514318441,0.1554347826086956,0.117391304347826,0.1119565217391304,0.6489130434782608,-0.0294389367879231,-0.03631830739168529,0.0467391304347826,-0.0467391304347826,0.0467391304347826,0.049999999999999906,0.0108695652173913,-0.0108695652173913,0.0108695652173913,0.0201086956521739,0.8880434782608696,0.8880434782608696,0.8880434782608696,0.023913043478260954,0.3,0.3,0.3,0.061413043478260876
man,0.0980518983466014,0.1197183098591549,0.1353260869565217,0.0597826086956521,0.1809782608695652,0.6114130434782609,-0.0036105057454701994,0.0020712510356254987,0.0059782608695652,-0.0059782608695652,0.0059782608695652,0.0092391304347825,0.0027173913043478,-0.0027173913043478,0.0027173913043478,0.0119565217391304,0.8190217391304347,0.8190217391304347,0.8190217391304347,0.0451086956521739,0.3146739130434782,0.3146739130434782,0.3146739130434782,0.07608695652173908
woman,0.0190501219409638,0.026434558349452,0.0326086956521739,0.017391304347826,0.2793478260869565,0.525,-0.0826122821511078,-0.09121250047407739,0.0010869565217391,-0.0010869565217391,0.0010869565217391,0.0043478260869564,-0.0038043478260869,0.0038043478260869,0.0038043478260869,0.005434782608695701,0.7206521739130435,0.7206521739130435,0.7206521739130435,0.14347826086956517,0.3179347826086957,0.3179347826086957,0.3179347826086957,0.07934782608695656
elder,0.0775557158491692,0.0938215102974828,0.1277173913043478,0.0902173913043478,0.1733695652173913,0.6190217391304348,-0.024106688242902394,-0.023825548526046597,-0.0842391304347826,0.0842391304347826,0.0842391304347826,0.08097826086956529,-0.0059782608695652,0.0059782608695652,0.0059782608695652,0.0032608695652174002,0.8266304347826087,0.8266304347826087,0.8266304347826087,0.03749999999999998,0.3309782608695652,0.3309782608695652,0.3309782608695652,0.09239130434782611
