,nonOld,old
boy,0.001692047377326565,0.0
elder,0.0023001725129384704,-0.002875215641173088
girl,0.0005688282138794084,0.0005688282138794084
kid,0.002240896358543417,-0.0011204481792717086
man,-0.0005714285714285715,0.002857142857142857
woman,0.0005743825387708214,0.0005743825387708214
