,nonOld,old
boy,0.051086956521739134,-0.051086956521739134
elder,0.0391304347826087,-0.0391304347826087
girl,0.03206521739130435,-0.03206521739130435
kid,0.04184782608695652,-0.04184782608695652
man,0.024456521739130436,-0.024456521739130436
woman,0.02282608695652174,-0.02282608695652174
