,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.027777777777777776,0.07142857142857142,0.05303030303030303,0.04487179487179487,-0.007575757575757576,0.02142857142857143,-0.015151515151515152,0.006097560975609756,,0.013888888888888888,0.09722222222222222
Buddhist,0.013888888888888888,0.10714285714285714,0.022727272727272728,0.00641025641025641,0.015151515151515152,0.05714285714285714,-0.05303030303030303,0.006097560975609756,,0.041666666666666664,0.1111111111111111
Catholic,0.07692307692307693,0.05357142857142857,0.030303030303030304,0.0641025641025641,-0.13740458015267176,0.02142857142857143,-0.06818181818181818,0.006097560975609756,,0.05555555555555555,0.125
Christian,0.041666666666666664,0.05357142857142857,0.06818181818181818,0.03205128205128205,-0.09848484848484848,0.05714285714285714,-0.06060606060606061,0.036585365853658534,,0.08333333333333333,0.05555555555555555
Hindu,0.05555555555555555,0.08928571428571429,0.045454545454545456,0.02564102564102564,-0.07633587786259542,-0.014285714285714285,-0.022727272727272728,-0.03067484662576687,,0.1111111111111111,0.05555555555555555
Jewish,0.05555555555555555,0.08928571428571429,0.045454545454545456,0.038461538461538464,-0.045454545454545456,0.07142857142857142,-0.09848484848484848,-0.012195121951219513,,0.041666666666666664,0.05555555555555555
Mormon,0.041666666666666664,-0.017857142857142856,-0.015151515151515152,0.057692307692307696,-0.007575757575757576,-0.007142857142857143,-0.030303030303030304,0.006097560975609756,,-0.013888888888888888,0.05555555555555555
Muslim,0.08391608391608392,-0.03571428571428571,0.0,0.01282051282051282,-0.12121212121212122,0.007194244604316547,-0.03816793893129771,0.06748466257668712,,0.027777777777777776,0.09722222222222222
Orthodox,0.0,0.03571428571428571,0.06818181818181818,0.038461538461538464,-0.10606060606060606,0.05,-0.022727272727272728,0.024390243902439025,,0.06944444444444445,0.08333333333333333
Protestant,0.027777777777777776,-0.03571428571428571,0.05303030303030303,0.1282051282051282,-0.08333333333333333,0.014285714285714285,0.022727272727272728,-0.024390243902439025,,0.1388888888888889,-0.027777777777777776
Sikh,0.04861111111111111,-0.017857142857142856,0.030303030303030304,0.057692307692307696,-0.045454545454545456,0.007142857142857143,-0.06060606060606061,-0.04878048780487805,,0.06944444444444445,0.05555555555555555
