,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.07499999999999996,0.03240259740259738,0.05151515151515148,0.00512820512820512,-0.056060606060606,0.01857142857142856,-0.0439393939393939,0.015853658536585324,,0.05555555555555549,0.041666666666666595
Buddhist,0.0083333333333333,0.057142857142857106,0.03333333333333332,0.0076923076923076815,-0.024242424242424218,0.01428571428571426,-0.07121212121212116,0.02317073170731702,,0.0833333333333333,0.09444444444444443
Catholic,0.0042735042735043,0.03928571428571424,0.0924242424242424,0.06666666666666662,-0.08505667360629188,0.01857142857142856,-0.06212121212121209,-0.0024390243902439003,,0.0111111111111111,0.05
Christian,0.013888888888888881,0.04999999999999993,0.03787878787878782,0.07692307692307689,-0.05909090909090904,0.01285714285714282,-0.05303030303030298,0.0097560975609756,,0.04444444444444442,0.07499999999999996
Hindu,0.0041666666666666605,0.07499999999999993,0.06671293083506821,0.02835497835497832,-0.05011566042100392,-0.01858170606372042,-0.05151515151515148,0.004870567110579079,,0.041666666666666685,0.03888888888888882
Jewish,0.01249999999999998,0.06837662337662334,0.050138792505204685,0.015417700578990879,-0.054545454545454494,0.04723535457348402,-0.056025907934304855,-8.229836899597935e-05,,0.05277777777777774,0.055829420970266
Mormon,0.01805555555555554,0.03928571428571428,0.018181818181818157,0.0025641025641025606,-0.04999999999999995,0.024285714285714258,-0.010606060606060619,0.0036585365853658404,,0.041666666666666664,0.06666666666666662
Muslim,0.03898587719010254,0.0072077922077921795,0.04094378903539206,0.0320595533498759,-0.103030303030303,0.025724563206577556,-0.06066389081656256,0.07473440071824028,,0.06388888888888887,0.025117370892018757
Orthodox,0.0027777777777777983,0.057142857142857086,0.049999999999999954,0.03980148883374686,-0.0894749016886421,0.038571428571428555,-0.07878787878787877,0.001182103845578341,,0.06404538341158054,0.09722222222222221
Protestant,0.00555555555555554,0.01785714285714286,0.06396270396270391,0.07435897435897429,-0.07424242424242422,0.02012332990750254,-0.04848484848484843,-0.009756097560975601,,0.11388888888888886,0.022183098591549277
Sikh,0.0012715179968700988,0.00357142857142856,0.0424242424242424,0.0205045492142266,-0.08030303030303027,0.02012332990750252,-0.06969696969696967,0.006097560975609741,,0.07499999999999998,0.11666666666666661
