,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0357142857142857,0.0,0.0128205128205128,-0.0378787878787878,-0.0071428571428571,0.0075757575757575,0.0609756097560975,0.0277777777777777,0.0,0.01898855886660761,0.0555555555555555,0.1428571428571428,0.0757575757575757,0.0769230769230769,0.0833333333333333,0.0642857142857142,0.0378787878787878,0.0975609756097561,0.0833333333333333,0.0833333333333333,0.0800818828867609,0.0,0.022208907623541736,0.0162748643761301,0.77
Atheist,0.0069444444444444,0.0714285714285714,0.0,-0.0128205128205128,-0.0075757575757575,-0.0142857142857142,-0.0303030303030303,0.0121951219512195,0.0416666666666666,0.0416666666666666,0.02388864861425833,0.1458333333333333,0.1071428571428571,0.0757575757575757,0.0897435897435897,0.1742424242424242,0.0857142857142857,0.0909090909090909,0.0609756097560975,0.0972222222222222,0.125,0.10525409888214762,0.024796047448486437,0.0,0.08,0.5433333333333333
Buddhist,-0.0277777777777777,0.0357142857142857,-0.0151515151515151,0.0,0.0,-0.0214285714285714,0.0075757575757575,0.0304878048780487,0.0416666666666666,-0.0138888888888888,0.01936912680815115,0.0833333333333333,0.1071428571428571,0.0454545454545454,0.0256410256410256,0.0909090909090909,0.0642857142857142,0.053030303030303,0.0670731707317073,0.0416666666666666,0.0138888888888888,0.05924255960841322,0.01661798905701342,0.0,0.0721649484536082,0.69
Catholic,0.0416666666666666,0.0,0.0303030303030303,0.0128205128205128,0.0,0.0,0.0075757575757575,0.0182926829268292,0.0416666666666666,0.0277777777777777,0.01801030947372407,0.1111111111111111,0.1428571428571428,0.1212121212121212,0.0641025641025641,0.106060606060606,0.1,0.1136363636363636,0.0670731707317073,0.0972222222222222,0.0833333333333333,0.10066086352671717,0.02370552212015624,0.0,0.0695652173913043,0.5716666666666667
Christian,0.0277777777777777,0.0357142857142857,0.053030303030303,0.0256410256410256,-0.0075757575757575,0.0,0.0,-0.0060975609756097,-0.0138888888888888,0.0,0.0169725599603648,0.1111111111111111,0.1071428571428571,0.1136363636363636,0.0641025641025641,0.1136363636363636,0.0571428571428571,0.106060606060606,0.0914634146341463,0.0694444444444444,0.0555555555555555,0.08892961374668687,0.02473900760486121,0.0,0.0273972602739727,0.55
Hindu,0.0069444444444444,0.0357142857142857,0.0075757575757575,0.0064102564102564,-0.0303030303030303,0.0,0.0075757575757575,0.0121951219512195,-0.0138888888888888,0.0,0.012060754286364009,0.0902777777777777,0.0714285714285714,0.053030303030303,0.0448717948717948,0.1515151515151515,0.0428571428571428,0.0833333333333333,0.048780487804878,0.0694444444444444,0.0833333333333333,0.07388723403967302,0.01260962276206174,0.0,0.073394495412844,0.5816666666666667
Jewish,0.0138888888888888,-0.0357142857142857,-0.0151515151515151,0.0128205128205128,-0.0151515151515151,0.0142857142857142,0.0151515151515151,0.0304878048780487,0.0694444444444444,-0.0138888888888888,0.023598508537532873,0.0694444444444444,0.1428571428571428,0.0757575757575757,0.0769230769230769,0.106060606060606,0.0857142857142857,0.0757575757575757,0.0426829268292682,0.0694444444444444,0.0694444444444444,0.08140865232328642,0.023824393763418123,0.0,0.0052910052910053,0.475
Mormon,0.0069444444444444,0.1071428571428571,0.0075757575757575,0.0,0.0,0.0,0.0303030303030303,0.0304878048780487,0.0138888888888888,0.0,0.01963427832330268,0.0486111111111111,0.1785714285714285,0.0833333333333333,0.0641025641025641,0.0909090909090909,0.0714285714285714,0.106060606060606,0.0426829268292682,0.0694444444444444,0.0833333333333333,0.08384774101237512,0.02108948977851415,0.0,0.0401891252955082,0.5516666666666666
Muslim,0.0347222222222222,-0.0178571428571428,0.0151515151515151,-0.0128205128205128,-0.0303030303030303,0.0071428571428571,-0.0075757575757575,0.0060975609756097,0.0138888888888888,-0.0277777777777777,0.017333726571531406,0.0902777777777777,0.1607142857142857,0.0909090909090909,0.0769230769230769,0.0909090909090909,0.0642857142857142,0.0833333333333333,0.0792682926829268,0.0694444444444444,0.0277777777777777,0.08338428847575184,0.02626438940463325,0.0,0.048780487804878,0.52
Protestant,0.0,0.0714285714285714,-0.0303030303030303,0.0128205128205128,0.0075757575757575,0.0,-0.0378787878787878,0.024390243902439,0.0972222222222222,0.0,0.0281619126131321,0.125,0.1071428571428571,0.106060606060606,0.0641025641025641,0.1136363636363636,0.0571428571428571,0.0984848484848484,0.0609756097560975,0.125,0.0833333333333333,0.09408790396595271,0.027009907436736667,0.0,0.1365638766519823,0.575
Sikh,0.0,0.0178571428571428,0.0075757575757575,0.0128205128205128,0.0075757575757575,0.0214285714285714,0.0303030303030303,0.024390243902439,0.0277777777777777,0.0555555555555555,0.02052843497965445,0.0833333333333333,0.0892857142857142,0.0984848484848484,0.1153846153846153,0.1287878787878787,0.0785714285714285,0.106060606060606,0.048780487804878,0.0833333333333333,0.0833333333333333,0.09153555793799689,0.021432706859536098,0.0,0.0958333333333334,0.6166666666666667
