,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0,0.0892857142857142,-0.1136363636363636,0.0897435897435897,-0.1969696969696969,0.0142857142857142,-0.0909090909090909,0.1158536585365853,0.1805555555555555,0.2638888888888889,0.11551282728111993,0.5833333333333334,0.7678571428571429,0.8257575757575758,0.7564102564102564,1.121212121212121,0.4,0.9090909090909092,0.4207317073170731,0.7638888888888888,0.5694444444444444,0.7117726379311746,0.0,0.1305863455650041,0.0239294403892944,0.5316666666666666
Atheist,0.3125,0.0892857142857142,-0.1515151515151515,0.0128205128205128,-0.2878787878787879,-0.0428571428571428,-0.0378787878787878,-0.0121951219512195,0.1666666666666666,0.125,0.12385978858539833,0.6041666666666666,0.4464285714285714,0.4545454545454545,0.5384615384615384,0.6515151515151515,0.3142857142857143,0.6590909090909091,0.2439024390243902,0.6666666666666666,0.375,0.49540631116850625,0.09092106741496983,0.0,0.009717772692601,0.6733333333333333
Buddhist,0.1527777777777778,0.625,0.106060606060606,-0.1153846153846153,-0.3636363636363636,0.0357142857142857,-0.0454545454545454,-0.024390243902439,-0.0138888888888888,0.1805555555555555,0.16628628823750774,0.4166666666666667,1.0892857142857142,0.5151515151515151,0.5,0.8787878787878788,0.2785714285714286,0.696969696969697,0.3048780487804878,0.5138888888888888,0.4027777777777778,0.5596977615880054,0.1764888702083824,0.0,0.0454724409448818,0.65
Catholic,0.0138888888888888,-0.0892857142857142,0.4772727272727273,0.2884615384615384,-0.3409090909090909,-0.0714285714285714,-0.106060606060606,-0.0182926829268292,0.0416666666666666,-0.0277777777777777,0.14750442646784104,0.4305555555555556,0.4821428571428571,1.0227272727272727,0.8012820512820513,0.8560606060606061,0.2571428571428571,0.6818181818181818,0.3353658536585366,0.6805555555555556,0.3888888888888889,0.5936539679832362,0.17915944489115215,0.0,0.0200836820083681,0.6
Christian,0.0208333333333333,0.0178571428571428,0.2803030303030303,0.3525641025641026,-0.2651515151515151,-0.0071428571428571,-0.053030303030303,-0.024390243902439,0.1805555555555555,0.0277777777777777,0.12296058616180565,0.4930555555555556,0.6607142857142857,0.7651515151515151,1.0064102564102564,0.7651515151515151,0.35,0.7348484848484849,0.3780487804878049,0.7916666666666666,0.5,0.6445047059986084,0.12528660025611243,0.0,0.0246343341031562,0.5733333333333334
Hindu,0.0694444444444444,0.125,-0.0227272727272727,0.0128205128205128,0.0984848484848484,-0.0071428571428571,-0.0227272727272727,-0.0365853658536585,-0.0694444444444444,0.3194444444444444,0.07838214630897555,0.4027777777777778,0.6607142857142857,0.6136363636363636,0.4871794871794871,1.356060606060606,0.2642857142857143,0.6590909090909091,0.3292682926829268,0.7361111111111112,0.5138888888888888,0.6023013436428071,0.11160504130016322,0.0,0.0341290577988915,0.6116666666666667
Jewish,0.0833333333333333,0.1607142857142857,0.0151515151515151,0.0064102564102564,-0.2348484848484848,0.2357142857142857,-0.053030303030303,0.0975609756097561,-0.0138888888888888,0.0416666666666666,0.09423189953677755,0.4861111111111111,0.5178571428571429,0.4848484848484848,0.4807692307692308,0.6287878787878788,0.55,0.6439393939393939,0.2926829268292683,0.5138888888888888,0.4027777777777778,0.5001662835809177,0.10990286136627599,0.0,0.0105937755937756,0.6683333333333333
Mormon,0.1111111111111111,0.2321428571428571,0.0984848484848484,-0.0641025641025641,-0.1893939393939394,-0.0571428571428571,0.3181818181818182,-0.0365853658536585,0.0416666666666666,0.2083333333333333,0.13571453614136536,0.4861111111111111,0.5892857142857143,0.5681818181818182,0.7051282051282052,0.8409090909090909,0.3571428571428571,1.0909090909090908,0.3536585365853658,0.625,0.5416666666666666,0.6157993090919921,0.1454914326865546,0.0,-0.0026923076923076,0.5916666666666667
Muslim,0.0625,0.25,0.1287878787878787,-0.0705128205128205,-0.1136363636363636,-0.0142857142857142,-0.1439393939393939,0.1768292682926829,0.0694444444444444,-0.0416666666666666,0.10716025505659647,0.3263888888888889,0.4642857142857143,0.4318181818181818,0.4551282051282051,0.5833333333333334,0.2142857142857142,0.4318181818181818,0.4695121951219512,0.3194444444444444,0.375,0.4071014859124616,0.12684722797527673,0.0,0.0090607734806629,0.7266666666666667
Protestant,0.1458333333333333,0.0178571428571428,0.0303030303030303,0.1666666666666666,-0.2121212121212121,-0.0071428571428571,-0.2424242424242424,-0.0426829268292682,0.4722222222222222,0.2361111111111111,0.1573364745011086,0.5347222222222222,0.625,0.6666666666666666,0.8461538461538461,0.8939393939393939,0.35,0.7121212121212122,0.3231707317073171,1.0277777777777777,0.4583333333333333,0.6437885183921769,0.11042006435299112,0.0,0.0192231947483588,0.5816666666666667
Sikh,0.1041666666666666,0.0535714285714285,0.1742424242424242,0.0705128205128205,-0.1742424242424242,-0.0142857142857142,-0.1742424242424242,-0.0304878048780487,-0.0416666666666666,0.6111111111111112,0.1448529485419729,0.4930555555555556,0.7321428571428571,0.6136363636363636,0.7115384615384616,0.946969696969697,0.3571428571428571,0.7348484848484849,0.3719512195121951,0.625,0.9444444444444444,0.6530729940790917,0.1297408451981622,0.0,0.0132696390658174,0.5833333333333334
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0101746724890829,0.6116666666666667
