,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0,0.0075757575757575,0.0,-0.0606060606060606,0.0071428571428571,-0.053030303030303,0.048780487804878,0.0277777777777777,0.0416666666666666,0.02465799106043005,0.1527777777777778,0.0714285714285714,0.1742424242424242,0.1282051282051282,0.1515151515151515,0.1928571428571428,0.1287878787878787,0.1585365853658536,0.1666666666666666,0.1805555555555555,0.15055728824021503,0.0,0.03321489689172613,0.0510948905109489,0.76
Atheist,0.0208333333333333,0.0714285714285714,0.0227272727272727,0.0128205128205128,-0.0227272727272727,-0.0214285714285714,-0.0378787878787878,0.0060975609756097,-0.0277777777777777,0.0,0.02437196610977095,0.1597222222222222,0.2142857142857142,0.1742424242424242,0.1282051282051282,0.2045454545454545,0.2071428571428571,0.1590909090909091,0.1402439024390244,0.1111111111111111,0.1666666666666666,0.1665256389951512,0.034174081338715454,0.0,0.0297482837528604,0.5633333333333334
Buddhist,-0.0208333333333333,0.1428571428571428,0.0075757575757575,-0.0448717948717948,-0.0378787878787878,0.0,-0.0303030303030303,-0.0182926829268292,0.1111111111111111,0.0694444444444444,0.048316808530223125,0.1458333333333333,0.1428571428571428,0.1136363636363636,0.0833333333333333,0.1439393939393939,0.1714285714285714,0.1363636363636363,0.1036585365853658,0.1388888888888889,0.1527777777777778,0.1332716978143807,0.04393439555024918,0.0,0.1299212598425196,0.7166666666666667
Catholic,-0.0138888888888888,-0.0535714285714285,0.053030303030303,0.0,-0.0833333333333333,0.0642857142857142,-0.0227272727272727,0.0060975609756097,0.0277777777777777,0.0,0.03247122795903279,0.2361111111111111,0.125,0.1439393939393939,0.1025641025641025,0.1742424242424242,0.2071428571428571,0.1590909090909091,0.1280487804878048,0.1111111111111111,0.1944444444444444,0.15816951341341584,0.030743761658395784,0.0,0.0502092050209204,0.6366666666666667
Christian,0.0347222222222222,0.0178571428571428,0.0303030303030303,0.0192307692307692,-0.0151515151515151,-0.0642857142857142,-0.0303030303030303,0.024390243902439,0.0416666666666666,-0.0694444444444444,0.034735477936697415,0.1458333333333333,0.125,0.1666666666666666,0.1602564102564102,0.1666666666666666,0.1928571428571428,0.1818181818181818,0.1219512195121951,0.1805555555555555,0.2361111111111111,0.1677716287777263,0.03835380405502354,0.0,0.0577367205542724,0.5566666666666666
Hindu,0.0069444444444444,0.0357142857142857,0.0151515151515151,-0.0064102564102564,-0.0606060606060606,0.0285714285714285,0.0075757575757575,0.0182926829268292,0.0138888888888888,-0.0694444444444444,0.02625997647339106,0.1597222222222222,0.2857142857142857,0.1363636363636363,0.1217948717948717,0.2575757575757575,0.1142857142857142,0.1136363636363636,0.1402439024390244,0.1527777777777778,0.125,0.1607114531809653,0.029416718105742472,0.0,0.0878859857482186,0.5483333333333333
Jewish,0.0347222222222222,0.0178571428571428,0.0378787878787878,0.0064102564102564,-0.0454545454545454,0.0428571428571428,-0.0303030303030303,0.0060975609756097,-0.0138888888888888,-0.1111111111111111,0.034658068895873737,0.2291666666666666,0.125,0.1893939393939394,0.1858974358974359,0.1818181818181818,0.2142857142857142,0.1969696969696969,0.1768292682926829,0.2083333333333333,0.1944444444444444,0.19021386811020952,0.040001309665943785,0.0,0.031941031941032,0.485
Mormon,0.0486111111111111,0.0535714285714285,0.0,-0.0128205128205128,-0.0378787878787878,0.0,-0.0227272727272727,0.0182926829268292,-0.0138888888888888,-0.0277777777777777,0.02355684627026086,0.1597222222222222,0.125,0.1969696969696969,0.1025641025641025,0.2045454545454545,0.1857142857142857,0.1590909090909091,0.1524390243902439,0.1527777777777778,0.1388888888888889,0.15777123621635813,0.03243508862411297,0.0,-0.0065934065934065,0.5983333333333334
Muslim,0.0138888888888888,-0.0178571428571428,0.0,-0.0128205128205128,-0.0681818181818181,0.0,0.0075757575757575,0.073170731707317,0.0138888888888888,-0.0555555555555555,0.026293929647588133,0.1944444444444444,0.1607142857142857,0.1818181818181818,0.1025641025641025,0.1893939393939394,0.1285714285714285,0.1742424242424242,0.1341463414634146,0.1527777777777778,0.1388888888888889,0.15575618148788878,0.0262968332480527,0.0,0.0331491712707181,0.4483333333333333
Protestant,0.0138888888888888,-0.0178571428571428,0.0,0.0256410256410256,-0.0984848484848484,0.0285714285714285,-0.0151515151515151,0.0182926829268292,0.0555555555555555,-0.0138888888888888,0.028733197696612266,0.1944444444444444,0.125,0.1515151515151515,0.0769230769230769,0.2045454545454545,0.1428571428571428,0.1515151515151515,0.1524390243902439,0.2222222222222222,0.0972222222222222,0.15186838906351097,0.027597010036034382,0.0,0.0459518599562362,0.61
Sikh,0.0,0.0535714285714285,0.0378787878787878,0.0,-0.053030303030303,0.0142857142857142,-0.0151515151515151,0.0182926829268292,-0.0277777777777777,-0.0277777777777777,0.024776598740013322,0.1666666666666666,0.125,0.1287878787878787,0.1025641025641025,0.1893939393939394,0.1714285714285714,0.106060606060606,0.1280487804878048,0.1388888888888889,0.0555555555555555,0.1312394989834014,0.029195966634990994,0.0,0.0318471337579617,0.65
