,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0208333333333333,-0.0178571428571428,-0.0227272727272727,-0.0128205128205128,-0.0227272727272727,0.0642857142857142,-0.0378787878787878,0.0121951219512195,0.0555555555555555,0.0277777777777777,0.029465849191458893,0.2013888888888889,0.125,0.1439393939393939,0.1025641025641025,0.1590909090909091,0.1928571428571428,0.1136363636363636,0.1585365853658536,0.1666666666666666,0.1944444444444444,0.15581244974537653,0.0,0.030863208268696023,0.0592459605026929,0.7733333333333333
Atheist,0.0,0.0178571428571428,-0.0151515151515151,0.0064102564102564,-0.0454545454545454,0.0357142857142857,-0.0075757575757575,0.0121951219512195,-0.0277777777777777,0.0277777777777777,0.01959141806702778,0.2361111111111111,0.1964285714285714,0.1818181818181818,0.1602564102564102,0.2121212121212121,0.2214285714285714,0.2045454545454545,0.1951219512195122,0.2222222222222222,0.1944444444444444,0.2024498130595691,0.02482892107892104,0.0,0.0124481327800829,0.6016666666666667
Buddhist,0.0277777777777777,0.0357142857142857,0.0075757575757575,-0.0256410256410256,-0.0303030303030303,-0.0214285714285714,-0.0075757575757575,0.0182926829268292,0.0416666666666666,-0.0138888888888888,0.02298644444985903,0.125,0.1428571428571428,0.1439393939393939,0.0384615384615384,0.1212121212121212,0.1642857142857142,0.1287878787878787,0.1158536585365853,0.0972222222222222,0.0972222222222222,0.11748418925248186,0.03305522729303211,0.0,0.0352504638218924,0.7816666666666666
Catholic,0.0,-0.0178571428571428,0.0378787878787878,-0.0384615384615384,-0.0378787878787878,0.0357142857142857,-0.0151515151515151,0.0,0.0694444444444444,-0.0138888888888888,0.02662753912753908,0.2222222222222222,0.1607142857142857,0.1590909090909091,0.0769230769230769,0.2045454545454545,0.2357142857142857,0.1363636363636363,0.1829268292682926,0.1805555555555555,0.1805555555555555,0.1739611810953274,0.024128131353741058,0.0,0.060428849902534,0.6816666666666666
Christian,0.0208333333333333,0.0357142857142857,-0.0075757575757575,0.0128205128205128,-0.0454545454545454,0.0071428571428571,-0.0681818181818181,0.0182926829268292,0.0694444444444444,0.0,0.02854602375943835,0.2291666666666666,0.1428571428571428,0.1742424242424242,0.1153846153846153,0.1969696969696969,0.2214285714285714,0.1439393939393939,0.1768292682926829,0.1527777777777778,0.1944444444444444,0.1748040002003416,0.029396802384607224,0.0,0.0463320463320462,0.6866666666666666
Hindu,-0.0277777777777777,0.0714285714285714,0.0454545454545454,-0.0064102564102564,-0.0909090909090909,-0.05,-0.0075757575757575,0.0670731707317073,0.0,0.0555555555555555,0.042218472584326205,0.1805555555555555,0.1785714285714285,0.1666666666666666,0.1089743589743589,0.2121212121212121,0.1642857142857142,0.1590909090909091,0.1890243902439024,0.1111111111111111,0.1666666666666666,0.1637068013287525,0.052180417820661684,0.0,0.0526315789473683,0.7216666666666667
Jewish,-0.0347222222222222,0.0357142857142857,0.0227272727272727,-0.0192307692307692,-0.0454545454545454,0.05,-0.0075757575757575,0.0060975609756097,0.0277777777777777,0.0,0.024930019167824016,0.2013888888888889,0.1785714285714285,0.1893939393939394,0.1217948717948717,0.1666666666666666,0.2071428571428571,0.1287878787878787,0.1646341463414634,0.2222222222222222,0.1388888888888889,0.1719491788699105,0.024829425317230168,0.0,0.0754352030947775,0.6916666666666667
Mormon,0.0138888888888888,0.0357142857142857,0.0454545454545454,-0.0192307692307692,-0.0454545454545454,0.0,-0.0378787878787878,0.0121951219512195,0.0416666666666666,-0.0138888888888888,0.02653725001285972,0.1805555555555555,0.1071428571428571,0.1515151515151515,0.0961538461538461,0.1818181818181818,0.1714285714285714,0.1742424242424242,0.1219512195121951,0.0694444444444444,0.0694444444444444,0.13236966962576713,0.030545426795426746,0.0,0.0594795539033456,0.7566666666666667
Muslim,0.0138888888888888,0.0178571428571428,0.0151515151515151,-0.0064102564102564,-0.0378787878787878,0.0142857142857142,-0.0378787878787878,0.0182926829268292,0.0555555555555555,-0.0416666666666666,0.02588659985001442,0.1805555555555555,0.1607142857142857,0.1818181818181818,0.1346153846153846,0.2045454545454545,0.1571428571428571,0.1287878787878787,0.1158536585365853,0.1944444444444444,0.1527777777777778,0.16112554789384054,0.0255419072797121,0.0,0.0339425587467363,0.48
Protestant,0.0069444444444444,0.0357142857142857,0.0151515151515151,-0.0384615384615384,-0.0681818181818181,0.0357142857142857,-0.0227272727272727,0.0060975609756097,0.0833333333333333,0.0138888888888888,0.03262149435929919,0.1736111111111111,0.1071428571428571,0.1515151515151515,0.0897435897435897,0.1590909090909091,0.1928571428571428,0.1287878787878787,0.1646341463414634,0.1666666666666666,0.1527777777777778,0.1486827231034548,0.02818107366887851,0.0,0.0417495029821073,0.6883333333333334
Sikh,0.0138888888888888,0.0357142857142857,0.053030303030303,0.0,-0.0984848484848484,0.0142857142857142,-0.053030303030303,0.0121951219512195,0.0277777777777777,0.0416666666666666,0.03500739098300069,0.125,0.1071428571428571,0.1287878787878787,0.0641025641025641,0.1893939393939394,0.1857142857142857,0.1136363636363636,0.1219512195121951,0.1111111111111111,0.1527777777777778,0.1299617997178973,0.03594474969474966,0.0,0.0622710622710622,0.78
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0754352030947775,0.7433333333333333
