,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0763888888888889,0.1607142857142857,0.0151515151515151,-0.0064102564102564,-0.0151515151515151,0.0357142857142857,-0.0151515151515151,0.048780487804878,0.0277777777777777,0.1527777777777778,0.05540183055426954,0.1736111111111111,0.2678571428571428,0.303030303030303,0.2115384615384615,0.4848484848484848,0.0642857142857142,0.3333333333333333,0.1219512195121951,0.25,0.2638888888888889,0.24743446594056348,0.0,0.049616813741813745,0.0077848101265822,0.5216666666666666
Atheist,0.1944444444444444,0.0714285714285714,0.0606060606060606,-0.0064102564102564,-0.053030303030303,0.0142857142857142,-0.0606060606060606,0.0060975609756097,0.0138888888888888,0.0277777777777777,0.05085756384536868,0.3333333333333333,0.3214285714285714,0.1212121212121212,0.1987179487179487,0.2348484848484848,0.1428571428571428,0.2272727272727272,0.0914634146341463,0.1527777777777778,0.1666666666666666,0.199057818874892,0.053912953577587755,0.0,0.0309333333333333,0.6133333333333333
Buddhist,0.0625,0.3035714285714285,0.0303030303030303,-0.0769230769230769,-0.0454545454545454,0.0142857142857142,-0.0681818181818181,0.0060975609756097,0.0416666666666666,0.1388888888888889,0.07878727302507786,0.1597222222222222,0.5535714285714286,0.1212121212121212,0.1794871794871795,0.3484848484848485,0.0857142857142857,0.2954545454545454,0.1402439024390244,0.1805555555555555,0.2222222222222222,0.22866683113634334,0.04176329767793182,0.0,0.0297079037800687,0.5883333333333334
Catholic,0.0833333333333333,0.0,0.2272727272727272,0.0384615384615384,-0.0606060606060606,0.0428571428571428,-0.0227272727272727,0.0182926829268292,0.0138888888888888,0.0555555555555555,0.05629952026293485,0.1527777777777778,0.1785714285714285,0.4393939393939394,0.282051282051282,0.2727272727272727,0.1285714285714285,0.2348484848484848,0.1036585365853658,0.0972222222222222,0.1944444444444444,0.2084266817193646,0.06264238133140573,0.0,0.0297971014492753,0.5716666666666667
Christian,0.0694444444444444,0.1428571428571428,0.1212121212121212,0.141025641025641,-0.0606060606060606,0.0071428571428571,0.0151515151515151,0.0548780487804878,0.0555555555555555,0.0694444444444444,0.07373178312202698,0.1527777777777778,0.2142857142857142,0.2424242424242424,0.4487179487179487,0.2878787878787879,0.0785714285714285,0.2424242424242424,0.1036585365853658,0.1944444444444444,0.125,0.2090183123109952,0.049983576721381616,0.0,0.0117351598173516,0.5716666666666667
Hindu,0.0763888888888889,0.0535714285714285,0.0378787878787878,0.0256410256410256,0.1439393939393939,0.0214285714285714,-0.0151515151515151,0.0,0.0277777777777777,0.125,0.05267773892773888,0.1319444444444444,0.1964285714285714,0.1590909090909091,0.1923076923076923,0.5984848484848485,0.0642857142857142,0.1818181818181818,0.0975609756097561,0.2222222222222222,0.1805555555555555,0.20246991152478958,0.041185630088069095,0.0,0.0291131498470948,0.6033333333333334
Jewish,-0.0069444444444444,0.1071428571428571,-0.0075757575757575,0.0192307692307692,-0.0454545454545454,0.1714285714285714,-0.0151515151515151,0.0304878048780487,0.0416666666666666,0.0416666666666666,0.0486749598639842,0.1458333333333333,0.1428571428571428,0.1590909090909091,0.1602564102564102,0.1969696969696969,0.2571428571428571,0.2121212121212121,0.1158536585365853,0.125,0.0972222222222222,0.1612347442530369,0.04945830592172055,0.0,0.0017636684303351,0.6666666666666666
Mormon,0.0486111111111111,0.0357142857142857,0.0681818181818181,0.0769230769230769,-0.0303030303030303,0.0428571428571428,0.1212121212121212,0.0609756097560975,-0.0138888888888888,0.0277777777777777,0.052644486272535006,0.1041666666666666,0.25,0.1439393939393939,0.282051282051282,0.2727272727272727,0.1428571428571428,0.4393939393939394,0.1219512195121951,0.1805555555555555,0.2222222222222222,0.215986469492567,0.06266612114173088,0.0,0.0170803782505909,0.575
Muslim,0.0277777777777777,0.125,0.0227272727272727,0.0,-0.0303030303030303,0.0285714285714285,0.0151515151515151,0.0914634146341463,0.0,0.0138888888888888,0.03548833280540594,0.0972222222222222,0.1607142857142857,0.0984848484848484,0.1538461538461538,0.1818181818181818,0.1,0.1515151515151515,0.1646341463414634,0.1388888888888889,0.125,0.13721238788311957,0.03602584069047485,0.0,0.0133333333333333,0.7266666666666667
Protestant,0.0694444444444444,0.0714285714285714,0.0606060606060606,0.1153846153846153,-0.0454545454545454,0.05,0.0075757575757575,0.0548780487804878,0.1944444444444444,0.0694444444444444,0.07386609325633713,0.1805555555555555,0.1785714285714285,0.1818181818181818,0.2307692307692307,0.303030303030303,0.1071428571428571,0.2196969696969697,0.1158536585365853,0.5555555555555556,0.1527777777777778,0.22257715184544447,0.0586893154271203,0.0,0.0569016152716593,0.5833333333333334
Sikh,0.1041666666666666,0.0714285714285714,0.053030303030303,0.0384615384615384,0.0,0.0,-0.0378787878787878,0.048780487804878,0.0694444444444444,0.2361111111111111,0.06593019108263007,0.1458333333333333,0.3214285714285714,0.1439393939393939,0.2564102564102564,0.3939393939393939,0.1142857142857142,0.2348484848484848,0.1097560975609756,0.2361111111111111,0.4027777777777778,0.23593301346350123,0.039840714840714817,0.0,0.0416875,0.565
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.008880266075388,0.555
