,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.0069444444444444,0.0535714285714285,0.0,0.0128205128205128,-0.0606060606060606,0.0142857142857142,-0.0227272727272727,0.0609756097560975,0.0555555555555555,0.1388888888888889,0.04263754876559751,0.2013888888888889,0.2321428571428571,0.2424242424242424,0.2435897435897435,0.4545454545454545,0.1285714285714285,0.3106060606060606,0.1341463414634146,0.2222222222222222,0.1666666666666666,0.23363039061209787,0.0,0.051492217809290954,0.0239294403892944,0.5316666666666666
Atheist,0.125,0.0178571428571428,-0.0454545454545454,-0.0064102564102564,-0.106060606060606,-0.0071428571428571,-0.0227272727272727,0.0060975609756097,0.0555555555555555,0.0416666666666666,0.04339724638505123,0.2222222222222222,0.1607142857142857,0.106060606060606,0.1987179487179487,0.2424242424242424,0.0928571428571428,0.2196969696969697,0.0670731707317073,0.1944444444444444,0.1527777777777778,0.1656988810647347,0.04513274327298714,0.0,0.009717772692601,0.6733333333333333
Buddhist,0.0625,0.2678571428571428,0.0454545454545454,-0.0512820512820512,-0.1287878787878787,0.0214285714285714,-0.0151515151515151,0.0060975609756097,-0.0138888888888888,0.0833333333333333,0.06957814881595363,0.1180555555555555,0.4821428571428571,0.1212121212121212,0.1538461538461538,0.3409090909090909,0.0785714285714285,0.2727272727272727,0.0914634146341463,0.125,0.1388888888888889,0.19228167834875148,0.06560657499681888,0.0,0.0454724409448818,0.65
Catholic,0.0347222222222222,-0.0178571428571428,0.2121212121212121,0.1153846153846153,-0.0984848484848484,-0.0285714285714285,-0.0151515151515151,0.0060975609756097,0.0138888888888888,0.0138888888888888,0.05561683235463718,0.1041666666666666,0.0892857142857142,0.4393939393939394,0.282051282051282,0.2954545454545454,0.0857142857142857,0.2121212121212121,0.1158536585365853,0.1527777777777778,0.125,0.19018190820020084,0.07376369565393953,0.0,0.0200836820083681,0.6
Christian,0.0555555555555555,0.0357142857142857,0.1590909090909091,0.1474358974358974,-0.0757575757575757,0.0285714285714285,0.0227272727272727,0.024390243902439,0.0833333333333333,0.0416666666666666,0.06742431687553635,0.125,0.2142857142857142,0.2348484848484848,0.4294871794871794,0.2424242424242424,0.1142857142857142,0.25,0.1219512195121951,0.2222222222222222,0.1527777777777778,0.21072825548435298,0.06105405773088699,0.0,0.0246343341031562,0.5733333333333334
Hindu,0.0625,0.0535714285714285,0.0378787878787878,0.0,0.0454545454545454,0.0214285714285714,0.0075757575757575,0.0060975609756097,-0.0277777777777777,0.1527777777777778,0.04150622074402558,0.0902777777777777,0.1964285714285714,0.1742424242424242,0.141025641025641,0.6515151515151515,0.05,0.2045454545454545,0.0670731707317073,0.25,0.2083333333333333,0.2033441524600061,0.04157505096529483,0.0,0.0341290577988915,0.6116666666666667
Jewish,0.0416666666666666,0.0892857142857142,0.0378787878787878,0.0064102564102564,-0.0606060606060606,0.1142857142857142,-0.0075757575757575,0.048780487804878,0.0277777777777777,0.0416666666666666,0.047593388995827955,0.1666666666666666,0.1964285714285714,0.1287878787878787,0.173076923076923,0.2121212121212121,0.2142857142857142,0.1893939393939394,0.0975609756097561,0.1666666666666666,0.125,0.16699885480373283,0.03809610782171757,0.0,0.0105937755937756,0.6683333333333333
Mormon,0.0763888888888889,0.1071428571428571,0.0757575757575757,-0.0128205128205128,-0.0378787878787878,-0.0071428571428571,0.1515151515151515,0.0182926829268292,0.0277777777777777,0.125,0.06397170918512377,0.1319444444444444,0.1785714285714285,0.1212121212121212,0.2564102564102564,0.3106060606060606,0.1071428571428571,0.4848484848484848,0.0914634146341463,0.1666666666666666,0.1805555555555555,0.2029421290092021,0.05410512251975665,0.0,-0.0026923076923076,0.5916666666666667
Muslim,0.0277777777777777,0.0892857142857142,0.0606060606060606,0.0064102564102564,-0.0303030303030303,-0.0142857142857142,-0.0454545454545454,0.0853658536585365,0.0555555555555555,0.0,0.04150445083371908,0.1111111111111111,0.1607142857142857,0.1212121212121212,0.1474358974358974,0.2121212121212121,0.0714285714285714,0.1212121212121212,0.1829268292682926,0.1111111111111111,0.1111111111111111,0.13503843717258351,0.03823336893458841,0.0,0.0090607734806629,0.7266666666666667
Protestant,0.0625,0.0178571428571428,0.0378787878787878,0.0769230769230769,-0.0681818181818181,0.0142857142857142,-0.0681818181818181,0.0182926829268292,0.1944444444444444,0.0972222222222222,0.06557677079018537,0.1736111111111111,0.1607142857142857,0.1590909090909091,0.3205128205128205,0.3409090909090909,0.1285714285714285,0.2196969696969697,0.0670731707317073,0.4444444444444444,0.1527777777777778,0.21674020085605453,0.048340886755520875,0.0,0.0192231947483588,0.5816666666666667
Sikh,0.0625,0.0357142857142857,0.106060606060606,0.0192307692307692,-0.0454545454545454,0.0142857142857142,-0.053030303030303,0.024390243902439,-0.0138888888888888,0.2777777777777778,0.0652333134345329,0.1319444444444444,0.25,0.1363636363636363,0.25,0.3787878787878788,0.1,0.25,0.1219512195121951,0.1805555555555555,0.4166666666666667,0.22162694013303766,0.04901456944139868,0.0,0.0132696390658174,0.5833333333333334
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0101746724890829,0.6116666666666667
