,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0178571428571428,0.0227272727272727,0.0192307692307692,-0.0303030303030303,-0.0071428571428571,-0.0151515151515151,0.0182926829268292,0.0416666666666666,0.0,0.017237193700608302,0.0555555555555555,0.0535714285714285,0.0833333333333333,0.0833333333333333,0.0757575757575757,0.0928571428571428,0.0606060606060606,0.0914634146341463,0.0694444444444444,0.0833333333333333,0.07492556224263537,0.0,0.02251675932468612,0.0510948905109489,0.76
Atheist,0.0416666666666666,0.0714285714285714,0.0151515151515151,0.0,0.0303030303030303,-0.0142857142857142,-0.0151515151515151,0.0060975609756097,-0.0138888888888888,-0.0416666666666666,0.024964012951817785,0.0833333333333333,0.1428571428571428,0.0454545454545454,0.0769230769230769,0.1363636363636363,0.0857142857142857,0.0757575757575757,0.0548780487804878,0.0694444444444444,0.0972222222222222,0.08679483118507506,0.029921088396698114,0.0,0.0297482837528604,0.5633333333333334
Buddhist,-0.0069444444444444,0.1428571428571428,0.0151515151515151,-0.0192307692307692,0.0075757575757575,0.0142857142857142,0.0,0.024390243902439,0.0277777777777777,0.0416666666666666,0.029988003189222644,0.0625,0.1428571428571428,0.0454545454545454,0.0576923076923076,0.0984848484848484,0.0571428571428571,0.0757575757575757,0.0365853658536585,0.0555555555555555,0.0694444444444444,0.07014746432429354,0.03140937314717799,0.0,0.1299212598425196,0.7166666666666667
Catholic,0.0,0.0,0.0606060606060606,0.0064102564102564,-0.0303030303030303,0.0285714285714285,-0.0227272727272727,0.0121951219512195,0.0277777777777777,0.0,0.01885909483470457,0.0833333333333333,0.0714285714285714,0.106060606060606,0.0448717948717948,0.0909090909090909,0.1142857142857142,0.0833333333333333,0.0609756097560975,0.0555555555555555,0.0833333333333333,0.079408694286743,0.013183293671098531,0.0,0.0502092050209204,0.6366666666666667
Christian,0.0138888888888888,0.0178571428571428,0.0227272727272727,0.0,0.0075757575757575,-0.0214285714285714,0.0,0.0182926829268292,0.0,-0.0555555555555555,0.01573258719600179,0.0555555555555555,0.125,0.0681818181818181,0.1025641025641025,0.1136363636363636,0.0785714285714285,0.0757575757575757,0.0426829268292682,0.0833333333333333,0.1388888888888889,0.08841719933183342,0.01976578976578973,0.0,0.0577367205542724,0.5566666666666666
Hindu,0.0277777777777777,0.0178571428571428,0.0,0.0064102564102564,-0.0151515151515151,0.0214285714285714,0.0303030303030303,0.024390243902439,0.0,-0.0416666666666666,0.01849852044973993,0.0694444444444444,0.1964285714285714,0.0454545454545454,0.0833333333333333,0.1969696969696969,0.0357142857142857,0.0303030303030303,0.0609756097560975,0.0555555555555555,0.0416666666666666,0.08158457396262271,0.024193394681199527,0.0,0.0878859857482186,0.5483333333333333
Jewish,0.0277777777777777,0.0357142857142857,0.0227272727272727,0.032051282051282,0.0075757575757575,0.0214285714285714,-0.0075757575757575,0.0121951219512195,-0.0138888888888888,-0.0555555555555555,0.02364902712463683,0.0972222222222222,0.1071428571428571,0.0833333333333333,0.1089743589743589,0.0984848484848484,0.1214285714285714,0.0833333333333333,0.073170731707317,0.0972222222222222,0.1111111111111111,0.09814235899601749,0.02496900795681279,0.0,0.031941031941032,0.485
Mormon,0.0277777777777777,0.0714285714285714,-0.0075757575757575,0.0064102564102564,-0.0303030303030303,-0.0142857142857142,-0.0075757575757575,0.0060975609756097,-0.0138888888888888,-0.0138888888888888,0.019923220411025233,0.0694444444444444,0.1071428571428571,0.0833333333333333,0.0833333333333333,0.106060606060606,0.1,0.1136363636363636,0.0426829268292682,0.0416666666666666,0.0416666666666666,0.07889671981135392,0.02208309305870277,0.0,-0.0065934065934065,0.5983333333333334
Muslim,0.0,-0.0178571428571428,0.0,0.0064102564102564,-0.0075757575757575,0.0,0.0,0.024390243902439,0.0,-0.0277777777777777,0.00840111785233734,0.0833333333333333,0.125,0.0757575757575757,0.0576923076923076,0.0984848484848484,0.0714285714285714,0.0757575757575757,0.0853658536585365,0.0555555555555555,0.0555555555555555,0.07839311772238595,0.01918257217037702,0.0,0.0331491712707181,0.4483333333333333
Protestant,0.0277777777777777,0.0,-0.0075757575757575,0.0256410256410256,-0.0227272727272727,0.0285714285714285,0.0227272727272727,0.0365853658536585,0.0416666666666666,0.0138888888888888,0.02271614564297486,0.0694444444444444,0.1071428571428571,0.0984848484848484,0.0384615384615384,0.1136363636363636,0.0571428571428571,0.0833333333333333,0.0853658536585365,0.0694444444444444,0.0416666666666666,0.07641232074158898,0.01956986103327562,0.0,0.0459518599562362,0.61
Sikh,0.0,0.0714285714285714,0.0151515151515151,0.0256410256410256,-0.0227272727272727,0.0285714285714285,0.0151515151515151,0.0304878048780487,0.0,-0.0138888888888888,0.02230480224382659,0.0833333333333333,0.1071428571428571,0.0454545454545454,0.0769230769230769,0.0984848484848484,0.0714285714285714,0.0606060606060606,0.0548780487804878,0.0555555555555555,0.0138888888888888,0.06676957865982253,0.02089011936572909,0.0,0.0318471337579617,0.65
