Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.2935169441795045,0.36439038386404504,0.12663871597451593,0.0765890983812669,0.13757972166679758,0.0635318992557611
gpt-4-1106-preview,0.0288461538461538,0.019557648890587812,0.00968098878000033,0.0,0.43425407925407916,0.4523479992229991
meta-llama/Llama-2-70b-chat-hf,0.6960493699394332,0.6080728496210046,0.09312991234929502,0.0094163966115183,0.023731625702112513,0.015670084287353756
