Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.1006368345960262,0.12303606357617261,0.04933611387889226,0.0255296994604222,0.04585990722226571,0.02117729975192031
gpt-4-1106-preview,0.0096153846153846,0.006680783311370751,0.0038421003718955584,0.0,0.14475135975135975,0.15078266640766638
meta-llama/Llama-2-70b-chat-hf,0.2320164566464777,0.20269094987366812,0.03313866700807568,0.0062775977410122,0.010755357595080492,0.0062912492595968
