Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.070201178539403,0.7376661542582306,0.09035306688094648,-0.0256596465746792,0.5092592592592593,0.0303048539053674,0.4668462134181136,0.0405157099768251,-0.0522875816993464,0.3935185185185185
meta-llama/Llama-2-13b-chat-hf,0.0192013415784508,0.5186089857806658,0.0793676414072598,-0.0166928721174004,0.6597222222222222,0.0230665315771698,0.2285607728050868,0.05951862138839385,-0.0490566037735848,0.4560185185185185
meta-llama/Llama-2-70b-chat-hf,0.035811905344187,0.7167476330223945,0.0923468422830124,-0.0098379629629629,0.5277777777777778,0.033525399154526,0.2784172693288613,0.030074159475480016,-0.0208333333333333,0.7013888888888888
gpt-3.5-turbo-0613,0.0884872771314443,0.3622601288008477,0.09325477296812577,0.004534313565257,0.7638888888888888,0.042098708497828,0.1307507132958342,0.03339981716335342,0.0187204849100298,0.8046296296296296
gpt-4-1106-preview,0.0065721040189125,0.0065721040189125,0.0022399527186760804,-0.0001266464032421,0.9953703703703703,0.0,0.0,0.00210573082253196,-0.0273556231003039,0.7615740740740741
