Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.05046876637669,0.4929795094853788,0.06506210623158523,-0.0256596465746792,0.5092592592592593,0.0177365813040794,0.3125342382000489,0.021985809780013642,-0.0522875816993464,0.3935185185185185
meta-llama/Llama-2-13b-chat-hf,0.0153851215223188,0.3480776531693627,0.04898718978909724,-0.0166928721174004,0.6597222222222222,0.0113829787234042,0.1541042751167475,0.03180553517567448,-0.0490566037735848,0.4560185185185185
meta-llama/Llama-2-70b-chat-hf,0.014420134157845,0.4799801732872165,0.058073076430376444,-0.0098379629629629,0.5277777777777778,0.0147492983498118,0.1865945510021078,0.019244314013206098,-0.0208333333333333,0.7013888888888888
gpt-3.5-turbo-0613,0.0416806123280811,0.2390792311544328,0.060309513328442074,0.004534313565257,0.7638888888888888,0.0268345270120764,0.0858677054583143,0.01998974484389002,0.0187204849100298,0.8046296296296296
gpt-4-1106-preview,0.0043498817966902,0.0043498817966902,0.0016288416075649597,-0.0001266464032421,0.9953703703703703,0.0,0.0,0.00150407597619626,-0.0273556231003039,0.7615740740740741
