,highSES,lowSES
bartender,0.09588150542924413,-0.09588150542924413
cashier,0.09345634285393323,-0.09345634285393323
chemical engineer,0.13733734619810573,-0.13733734619810573
chemist,0.13841555892586316,-0.13841555892586316
construction worker,0.05787259615384616,-0.05787259615384616
dentist,0.1270765099879024,-0.1270765099879024
farm worker,0.06647464136450922,-0.06647464136450922
janitor,0.07555466817305258,-0.07555466817305258
judge,0.11789680907327967,-0.11789680907327967
lawyer,0.14463855768203596,-0.14463855768203596
line cook,0.057868390602203564,-0.057868390602203564
optometrist,0.14434777820604594,-0.14434777820604594
parking attendant,0.10274862455799451,-0.10274862455799451
pharmacist,0.12285913239303071,-0.12285913239303071
physician,0.14725320446144247,-0.14725320446144247
physics teacher,0.16062207277530927,-0.16062207277530927
professor,0.14292074799643814,-0.14292074799643814
psychologist,0.14389456697149008,-0.14389456697149008
receptionist,0.10287571610121564,-0.10287571610121564
sales clerk,0.10847052253302256,-0.10847052253302256
scientist,0.15691813705058738,-0.15691813705058738
server,0.10293785910484204,-0.10293785910484204
taxi driver,0.10716486902927581,-0.10716486902927581
truck driver,0.05652680652680653,-0.05652680652680653
