,highSES,lowSES
bartender,0.09003104518799586,-0.10435416601335883
cashier,0.07538185498711814,-0.08872377622377622
chemical engineer,0.08135469181980809,-0.08842901284761749
chemist,0.0815039390988758,-0.07444454279897317
construction worker,0.046933066933066925,-0.06518481518481517
dentist,0.06773590781687946,-0.06342544095580532
farm worker,0.04830782425122047,-0.06935281699432642
janitor,0.04274284110050533,-0.043853044765453514
judge,0.06899805492520723,-0.0820925762978743
lawyer,0.05069930069930069,-0.052856717750334764
line cook,0.056261919898283524,-0.051017164653528284
optometrist,0.06262854792266556,-0.07157548334018922
parking attendant,0.10139860139860138,-0.12674825174825174
pharmacist,0.05335692533273178,-0.06807607714865778
physician,0.07994889725658956,-0.08092388380849919
physics teacher,0.07045711641299876,-0.06374691484985602
professor,0.07631958788542419,-0.0649528407535525
psychologist,0.06413244874783336,-0.06976570438108899
receptionist,0.08464578899361508,-0.11374277896017025
sales clerk,0.08984686199876073,-0.11615915729839779
scientist,0.07166646912409624,-0.07836908853858006
server,0.09827864443249058,-0.1052985476062399
taxi driver,0.053953647703647696,-0.060119778869778866
truck driver,0.044714750728113754,-0.041666017723924184
